"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.344817917E-1,-1.935475159E-1,5.355862427E-1,8.522976379E0,8.541981013E0
6.445007917E-1,-5.771997070E-1,4.583468628E-1,8.710236969E0,8.741365420E0
6.545187917E-1,-8.270301819E-1,4.251159668E-1,8.768166504E0,8.817337827E0
6.645377917E-1,-9.642947388E-1,4.090992737E-1,8.823251953E0,8.885212523E0
6.745557917E-1,-9.509724426E-1,3.766168213E-1,8.838819580E0,8.897804245E0
6.845747917E-1,-7.692503357E-1,2.930905151E-1,8.800648956E0,8.839065006E0
6.945927917E-1,-5.557942200E-1,1.562750244E-1,8.907227325E0,8.925918873E0
7.046117917E-1,-4.839436340E-1,-6.795867920E-2,9.126521301E0,9.139595773E0
7.146297917E-1,-5.727090454E-1,-3.827540588E-1,9.676028595E0,9.700516774E0
7.246487917E-1,-7.840695190E-1,-8.714877319E-1,1.042956161E1,1.049523756E1
7.346667917E-1,-9.422904968E-1,-1.335073700E0,1.105990082E1,1.117997045E1
7.446857917E-1,-9.930349731E-1,-1.605411530E0,1.138861725E1,1.154400569E1
7.547037917E-1,-9.791139221E-1,-1.602417755E0,1.142484192E1,1.157814405E1
7.647227917E-1,-9.613009644E-1,-1.350491638E0,1.137604340E1,1.149618591E1
7.747417917E-1,-1.022373962E0,-1.107397156E0,1.131616791E1,1.141609535E1
7.847597917E-1,-1.152752838E0,-1.022224274E0,1.120345230E1,1.130889584E1
7.947787917E-1,-1.171613617E0,-1.164129181E0,1.100376755E1,1.112702905E1
8.047967917E-1,-1.012644196E0,-1.333576813E0,1.068972061E1,1.082007404E1
8.148157917E-1,-8.322692871E-1,-1.215622101E0,1.028286667E1,1.038786581E1
8.248337917E-1,-6.903643799E-1,-9.084608459E-1,9.777367859E0,9.843720147E0
8.348527917E-1,-5.132826233E-1,-6.286926270E-1,9.238787842E0,9.274368672E0
8.448707917E-1,-3.233276367E-1,-4.264631653E-1,8.749455414E0,8.765807529E0
8.548897917E-1,-1.823208618E-1,-2.231858826E-1,8.410410461E0,8.415346515E0
8.649077917E-1,-8.008346558E-2,-1.975891113E-2,8.241262207E0,8.241674984E0
8.749267917E-1,1.002914429E-2,1.210981750E-1,8.223299561E0,8.224197287E0
8.849447917E-1,6.256988525E-2,2.140548706E-1,8.315507812E0,8.318497740E0
8.949637917E-1,7.589218140E-2,3.306623840E-1,8.538843384E0,8.545580353E0
9.049817917E-1,3.727249146E-2,3.897894287E-1,8.824299774E0,8.832983162E0
9.150007917E-1,-5.987548828E-3,3.766168213E-1,9.118438110E0,9.126214421E0
9.250187917E-1,-5.029541016E-2,3.094065857E-1,9.417366486E0,9.422582108E0
9.350377917E-1,-1.567240906E-1,2.556683350E-1,9.666747894E0,9.671398223E0
9.450567917E-1,-2.276765442E-1,2.203417969E-1,9.791288910E0,9.796413917E0
9.550747917E-1,-2.029779053E-1,2.582130432E-1,9.851613464E0,9.857086885E0
9.650937917E-1,-1.544787598E-1,4.188290405E-1,9.896669769E0,9.906732760E0
9.751117917E-1,-9.550140381E-2,6.087840271E-1,9.920619965E0,9.939740389E0
9.851307917E-1,-2.739303589E-2,7.926017761E-1,9.959239655E0,9.990766860E0
9.951487917E-1,4.355941772E-2,9.741741943E-1,9.962532806E0,1.001014349E1
1.005167792E0,1.258882141E-1,1.159339142E0,9.765841827E0,9.835221486E0
1.015185792E0,2.668949890E-1,1.228645020E0,9.404642944E0,9.488314415E0
1.025204792E0,3.748205566E-1,1.127156067E0,9.027876434E0,9.105686364E0
1.035222792E0,3.841012573E-1,8.872050476E-1,8.843459930E0,8.896148049E0
1.045241792E0,2.616558838E-1,7.261399841E-1,8.806786194E0,8.840544448E0
1.055259792E0,4.625381470E-2,7.732919312E-1,8.903335419E0,8.936973839E0
1.065278792E0,-8.756790161E-2,1.002465363E0,9.016051025E0,9.072032905E0
1.075296792E0,-8.038284302E-2,1.359622650E0,9.137897644E0,9.238842379E0
1.085315792E0,6.286926270E-3,1.681004333E0,9.329648895E0,9.479882046E0
1.095333792E0,5.358856201E-2,1.875449982E0,9.653575287E0,9.834210705E0
1.105352792E0,-4.355941772E-2,1.887874146E0,1.016371445E1,1.033765242E1
1.115371792E0,-1.922003174E-1,1.745520172E0,1.086320984E1,1.100423144E1
1.125389792E0,-2.683918762E-1,1.448687439E0,1.165521286E1,1.174796648E1
1.135408792E0,-3.088078308E-1,9.750723267E-1,1.234512817E1,1.238742580E1
1.145426792E0,-3.152444458E-1,5.578898621E-1,1.262444733E1,1.264069976E1
1.155445792E0,-1.437011719E-1,3.040177917E-1,1.258118729E1,1.258568037E1
1.165463792E0,1.880090332E-1,1.350192261E-1,1.241892471E1,1.242108162E1
1.175482792E0,4.766088867E-1,-6.286926270E-3,1.221744370E1,1.222673816E1
1.185500792E0,6.994953918E-1,-1.290316772E-1,1.203976318E1,1.206075622E1
1.195519792E0,9.241781616E-1,-2.272274780E-1,1.187720123E1,1.191526948E1
1.205537875E0,1.169817352E0,-3.273692322E-1,1.168485123E1,1.174782497E1
1.215556875E0,1.484463043E0,-4.682263184E-1,1.156584869E1,1.167012093E1
1.225574875E0,1.723964996E0,-7.015910339E-1,1.147678391E1,1.162673015E1
1.235593875E0,1.739532623E0,-9.837542725E-1,1.138771912E1,1.156174264E1
1.245611875E0,1.595232697E0,-1.260828094E0,1.132095795E1,1.150211040E1
1.255630875E0,1.283431091E0,-1.537452850E0,1.120824234E1,1.138576537E1
1.265649875E0,8.937913513E-1,-1.689386902E0,1.098849930E1,1.115347515E1
1.275667875E0,6.156697083E-1,-1.714684296E0,1.063927551E1,1.079413613E1
1.285686875E0,5.185217285E-1,-1.633103943E0,1.015712814E1,1.030063811E1
1.295704875E0,6.116281128E-1,-1.467697906E0,9.599986725E0,9.730774440E0
1.305723875E0,8.428971863E-1,-1.244961090E0,9.016350403E0,9.140841229E0
1.315741875E0,1.096320190E0,-1.014440460E0,8.431217194E0,8.562501432E0
1.325760875E0,1.388662262E0,-7.580236816E-1,7.954608307E0,8.110411586E0
1.335778875E0,1.707499237E0,-5.236111450E-1,7.670349426E0,7.875530623E0
1.345797875E0,1.835782471E0,-3.477268982E-1,7.513176270E0,7.742017110E0
1.355815875E0,1.755848694E0,-1.892065430E-1,7.526199188E0,7.730619508E0
1.365834875E0,1.547182617E0,-4.131408691E-2,7.912994843E0,8.062937944E0
1.375852875E0,1.331780548E0,-4.984634399E-2,8.453520813E0,8.557928384E0
1.385871875E0,1.130748596E0,-1.371148682E-1,8.895551605E0,8.968178814E0
1.395889875E0,8.982820129E-1,-1.998344421E-1,9.242679749E0,9.288378401E0
1.405908875E0,7.559280396E-1,-2.447410583E-1,9.558522949E0,9.591490310E0
1.415927875E0,6.921606445E-1,-3.007246399E-1,9.780062256E0,9.809135507E0
1.425945875E0,6.110293579E-1,-3.600013733E-1,1.002510269E1,1.005015631E1
1.435964875E0,5.315446472E-1,-4.487667847E-1,1.027208908E1,1.029561778E1
1.445982875E0,5.240602112E-1,-5.370831299E-1,1.040695862E1,1.043397743E1
1.456001875E0,4.809498596E-1,-6.098318481E-1,1.033166519E1,1.036081625E1
1.466019875E0,4.707710266E-1,-5.140310669E-1,1.025652145E1,1.028017926E1
1.476038875E0,4.369413757E-1,-3.731739807E-1,1.036878799E1,1.038469745E1
1.486056875E0,3.757186890E-1,-3.748205566E-1,1.036220169E1,1.037578329E1
1.496075875E0,3.601510620E-1,-4.379891968E-1,1.014410522E1,1.015994164E1
1.506093875E0,3.860472107E-1,-5.141807556E-1,9.756561127E0,9.777724649E0
1.516112875E0,4.677772522E-1,-4.632865906E-1,9.403146057E0,9.426166018E0
1.526130875E0,6.602769470E-1,-2.957849121E-1,9.214238892E0,9.242599889E0
1.536149875E0,8.687933350E-1,-9.879455566E-2,8.960666199E0,9.003227252E0
1.546168875E0,1.013542328E0,2.604583740E-2,8.591384125E0,8.651001538E0
1.556186875E0,1.200054474E0,3.008743286E-2,8.195607147E0,8.283055747E0
1.566205875E0,1.263672180E0,-6.436614990E-3,7.943830719E0,8.043715267E0
1.576223875E0,1.295555878E0,6.945556641E-2,8.019573212E0,8.123844140E0
1.586242875E0,1.306782532E0,7.379653931E-2,8.181985474E0,8.286013083E0
1.596260875E0,1.136137390E0,-2.993774414E-2,8.200696564E0,8.279077761E0
1.606279875E0,9.098080444E-1,-1.049317932E-1,8.248147888E0,8.298837566E0
1.616297875E0,7.882608032E-1,-6.331832886E-2,8.304281158E0,8.341849307E0
1.626316875E0,8.298742676E-1,6.900650024E-2,8.297096100E0,8.338780300E0
1.636334875E0,9.952803040E-1,2.615061951E-1,8.271499329E0,8.335266613E0
1.646353875E0,1.203197937E0,5.206173706E-1,8.287665710E0,8.390716933E0
1.656371875E0,1.436712341E0,7.831713867E-1,8.367749176E0,8.526237508E0
1.666390875E0,1.564546509E0,1.032702484E0,8.560697937E0,8.763551185E0
1.676409875E0,1.659598846E0,1.188378754E0,8.910670166E0,9.141474454E0
1.686427875E0,1.732048187E0,1.158141632E0,9.351952515E0,9.581247247E0
1.696446875E0,1.849404144E0,1.012943573E0,9.807754669E0,1.003186932E1
1.706464875E0,2.070494385E0,9.527687073E-1,1.021311172E1,1.046433783E1
1.716483875E0,2.388283539E0,9.512718201E-1,1.057326279E1,1.088130058E1
1.726501875E0,2.693049774E0,8.930429077E-1,1.075842773E1,1.112626667E1
1.736520875E0,2.830014954E0,7.560777283E-1,1.071322174E1,1.110647371E1
1.746538875E0,2.888692932E0,5.754034424E-1,1.049512527E1,1.090060964E1
1.756557875E0,2.936892700E0,3.790118408E-1,1.028660889E1,1.070435944E1
1.766575875E0,2.810405731E0,-1.736389160E-2,1.011776001E1,1.050084518E1
1.776594875E0,2.467468872E0,-5.722599792E-1,9.784253540E0,1.010680471E1
1.786612875E0,2.005230103E0,-1.098864899E0,9.288484497E0,9.565793019E0
1.796631875E0,1.562151489E0,-1.517843628E0,8.708740082E0,8.976988380E0
1.806650875E0,1.242715759E0,-1.780098267E0,8.125852203E0,8.410860023E0
1.816668875E0,1.143472137E0,-1.885628815E0,7.611222382E0,7.924255845E0
1.826687875E0,1.190773773E0,-1.845512238E0,7.314689026E0,7.637311906E0
1.836705875E0,1.296903076E0,-1.615290985E0,7.286397858E0,7.575138038E0
1.846724875E0,1.312770081E0,-1.256936188E0,7.606132965E0,7.820262946E0
1.856742875E0,1.120270386E0,-9.669891357E-1,8.147257690E0,8.280572541E0
1.866761875E0,8.732839966E-1,-7.617658997E-1,8.853938141E0,8.929453109E0
1.876779875E0,6.556365967E-1,-6.370751953E-1,9.661658478E0,9.704811626E0
1.886798875E0,4.412823486E-1,-6.405180359E-1,1.055335419E1,1.058197893E1
1.896816875E0,2.309696960E-1,-7.400610352E-1,1.147603546E1,1.150219228E1
1.906835875E0,5.673202515E-2,-8.214916992E-1,1.235336105E1,1.238077528E1
1.916853875E0,-1.636097717E-1,-8.855584717E-1,1.297995804E1,1.301116031E1
1.926872875E0,-2.472857666E-1,-9.440867615E-1,1.322200470E1,1.325797339E1
1.936891875E0,-1.580712891E-1,-9.707313538E-1,1.314162186E1,1.317837361E1
1.946909875E0,-7.768844604E-2,-9.883946228E-1,1.289972488E1,1.293776880E1
1.956928875E0,8.607101440E-2,-9.533674622E-1,1.252969437E1,1.256620701E1
1.966946875E0,4.423301697E-1,-8.843609619E-1,1.207029968E1,1.211073428E1
1.976965875E0,8.108638000E-1,-8.810678101E-1,1.165266815E1,1.171402816E1
1.986983875E0,1.120869141E0,-1.006956024E0,1.136526581E1,1.146470998E1
1.997002875E0,1.084794159E0,-1.302441559E0,1.113399673E1,1.126228288E1
2.007020875E0,8.059240723E-1,-1.618584137E0,1.093176727E1,1.108029169E1
2.017039875E0,5.343887329E-1,-1.773811340E0,1.078297668E1,1.094095810E1
2.027057875E0,3.706292725E-1,-1.813778229E0,1.067205734E1,1.083143414E1
2.037076875E0,3.561094666E-1,-1.831441498E0,1.051189041E1,1.067618059E1
2.047095875E0,5.227130127E-1,-1.805096283E0,1.034738251E1,1.051664995E1
2.057113875E0,7.420069885E-1,-1.770069122E0,1.019350250E1,1.037261839E1
2.067132875E0,8.695417786E-1,-1.832489319E0,1.002869522E1,1.023175683E1
2.077150875E0,8.708889771E-1,-1.949695587E0,9.917476501E0,1.014475730E1
2.087169875E0,8.276289368E-1,-2.157613220E0,9.856403503E0,1.012368285E1
2.097187875E0,7.081773376E-1,-2.226170654E0,9.748178558E0,1.002418755E1
2.107206875E0,5.860313416E-1,-2.020498352E0,9.663155365E0,9.889510500E0
2.117224875E0,5.542973328E-1,-1.617087250E0,9.564211121E0,9.715778459E0
2.127243875E0,4.403842163E-1,-8.958869934E-1,9.376950531E0,9.429939185E0
2.137261875E0,6.566844177E-1,-7.005432129E-1,8.800648956E0,8.852876215E0
2.147280875E0,1.032103729E0,-7.092251587E-1,8.373437347E0,8.466563142E0
2.157298875E0,1.028211823E0,-7.542814636E-1,8.258476410E0,8.356350441E0
2.167317875E0,7.632627869E-1,-8.990304565E-1,8.385711823E0,8.468234091E0
2.177336875E0,5.813909912E-1,-1.155297546E0,8.664432220E0,8.760428848E0
2.187354875E0,5.037025452E-1,-1.388063507E0,8.800499268E0,8.923520825E0
2.197373875E0,5.352868652E-1,-1.577419739E0,8.899742889E0,9.054292273E0
2.207391375E0,6.566844177E-1,-1.713037720E0,9.040001221E0,9.224280716E0
2.217410375E0,7.197033691E-1,-1.761087799E0,9.140292664E0,9.336185150E0
2.227428375E0,7.423063660E-1,-1.876198425E0,9.143735504E0,9.363708573E0
2.237447375E0,7.535330200E-1,-1.991458740E0,9.060358887E0,9.307192008E0
2.247465375E0,8.005352783E-1,-2.053579559E0,8.953481140E0,9.220784688E0
2.257484375E0,9.409432983E-1,-2.001038818E0,8.774004364E0,9.048352514E0
2.267502375E0,1.197958832E0,-1.898352356E0,8.563092957E0,8.852423850E0
2.277521375E0,1.459764404E0,-1.802252197E0,8.352031860E0,8.668071371E0
2.287540375E0,1.659449158E0,-1.631906433E0,8.165519714E0,8.490736265E0
2.297558375E0,1.910776520E0,-1.561852112E0,8.021519165E0,8.392569252E0
2.307577375E0,2.179168396E0,-1.593436432E0,7.881709900E0,8.331216328E0
2.317595375E0,2.404599609E0,-1.613345032E0,7.796836395E0,8.317189384E0
2.327614375E0,2.598745880E0,-1.672771454E0,7.835605774E0,8.423085084E0
2.337632375E0,2.762954407E0,-1.815275116E0,7.958200836E0,8.617546133E0
2.347651375E0,2.826422424E0,-2.040107574E0,8.201894073E0,8.911889195E0
2.357669375E0,2.754422150E0,-2.093097382E0,8.416547699E0,9.099789734E0
2.367688375E0,2.692001953E0,-2.039957886E0,8.558751984E0,9.201116139E0
2.377706375E0,2.687960358E0,-2.043101349E0,8.732540588E0,9.362513505E0
2.387725375E0,2.717898102E0,-2.011517029E0,8.894653473E0,9.515672927E0
2.397744375E0,2.628833313E0,-1.908680878E0,8.950487366E0,9.521819751E0
2.407762375E0,2.459086304E0,-1.782493286E0,8.921597443E0,9.424398585E0
2.417781375E0,2.396516418E0,-1.604363708E0,8.942703552E0,9.396234388E0
2.427799375E0,2.426154785E0,-1.311871948E0,9.066346436E0,9.476596052E0
2.437818375E0,2.533032532E0,-9.810598755E-1,9.263486481E0,9.653544119E0
2.447836375E0,2.638263702E0,-7.331753540E-1,9.465266876E0,9.853388174E0
2.457855375E0,2.688110046E0,-6.032455444E-1,9.654772797E0,1.004014335E1
2.467873375E0,2.667003937E0,-5.616320801E-1,9.820777588E0,1.019195825E1
2.477892375E0,2.612966309E0,-6.559359741E-1,1.004620880E1,1.040116129E1
2.487910375E0,2.490820312E0,-7.812254333E-1,1.027822632E1,1.060454786E1
2.497929375E0,2.369273071E0,-8.244854736E-1,1.041818527E1,1.071596079E1
2.507947375E0,2.241139526E0,-8.264314270E-1,1.031729507E1,1.059019702E1
2.517966375E0,2.200424194E0,-8.702902222E-1,1.006596771E1,1.034035675E1
2.527985375E0,2.247426453E0,-9.427395630E-1,9.935439148E0,1.022998703E1
2.538003375E0,2.313588867E0,-1.033001862E0,9.940528564E0,1.025835730E1
2.548022375E0,2.376607819E0,-1.129551086E0,1.000983444E1,1.034992444E1
