"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.058230417E-1,-5.292993164E-1,2.192490692E0,9.524543610E0,9.787957099E0
6.158420417E-1,-4.697232056E-1,2.178869019E0,9.539811859E0,9.796740294E0
6.258620417E-1,-4.079017639E-1,2.170187073E0,9.550290070E0,9.802251588E0
6.358820416E-1,-3.357518005E-1,2.166444855E0,9.568851471E0,9.816778038E0
6.459020417E-1,-3.002755737E-1,2.190844116E0,9.576036530E0,9.828043497E0
6.559220417E-1,-2.580633545E-1,2.171833649E0,9.554181976E0,9.801318857E0
6.659410417E-1,-1.920506287E-1,2.122436371E0,9.503886566E0,9.739891142E0
6.759610417E-1,-1.877096558E-1,2.121089172E0,9.433981934E0,9.671311665E0
6.859810417E-1,-2.668949890E-1,2.134112091E0,9.450298004E0,9.691945095E0
6.960010417E-1,-3.230282593E-1,2.086211700E0,9.534423065E0,9.765339201E0
7.060200417E-1,-3.770658875E-1,2.068847809E0,9.581874390E0,9.809924911E0
7.160400417E-1,-4.110452271E-1,1.833088074E0,9.558822327E0,9.741676156E0
7.260600417E-1,-4.593946838E-1,2.061662750E0,9.602531433E0,9.832095743E0
7.360800416E-1,-7.078779602E-1,2.441123657E0,9.641151123E0,9.970555195E0
7.461000417E-1,-4.930746460E-1,2.482138367E0,9.879605255E0,1.019856527E1
7.561190417E-1,-4.388873291E-1,2.404150543E0,9.953102417E0,1.024874674E1
7.661390417E-1,-5.536985779E-1,2.346370697E0,9.777068481E0,1.006991091E1
7.761590417E-1,-5.607339478E-1,2.324067078E0,9.650282135E0,9.942014666E0
7.861790417E-1,-5.571414185E-1,2.329156494E0,9.703870697E0,9.995022913E0
7.961990417E-1,-5.553451538E-1,2.270179138E0,9.673783264E0,9.952095468E0
8.062180417E-1,-5.099894714E-1,2.218536530E0,9.638157349E0,9.903336340E0
8.162380417E-1,-4.337979126E-1,2.193388824E0,9.562714233E0,9.820623131E0
8.262580417E-1,-4.357438660E-1,2.176923065E0,9.440717926E0,9.698248383E0
8.362780417E-1,-4.260140991E-1,2.177821198E0,9.425299988E0,9.683009503E0
8.462970417E-1,-3.469784546E-1,2.217488708E0,9.488318939E0,9.750171615E0
8.563170417E-1,-4.269122314E-1,2.125430145E0,9.466314697E0,9.711375871E0
8.663370417E-1,-4.278103638E-1,2.046095123E0,9.389674072E0,9.619537730E0
8.763570417E-1,-3.966751099E-1,2.072440338E0,9.385931854E0,9.620191104E0
8.863770417E-1,-3.966751099E-1,2.067051544E0,9.394015045E0,9.626919128E0
8.963960417E-1,-3.498225403E-1,2.058818665E0,9.380842438E0,9.610479434E0
9.064160417E-1,-3.147953796E-1,2.088157654E0,9.439071350E0,9.672412650E0
9.164360417E-1,-3.173400879E-1,2.093845825E0,9.456135864E0,9.690376698E0
9.264560417E-1,-3.234773254E-1,2.127376099E0,9.444310455E0,9.686349499E0
9.364750417E-1,-3.688330078E-1,2.157463531E0,9.455387421E0,9.705412817E0
9.464950417E-1,-4.092489624E-1,2.115251312E0,9.480086060E0,9.721821050E0
9.565150417E-1,-4.511618042E-1,2.083517303E0,9.530531158E0,9.766044004E0
9.665350417E-1,-4.827461243E-1,2.098785553E0,9.597442017E0,9.836098712E0
9.765550417E-1,-4.674778748E-1,2.107916565E0,9.696835327E0,9.934307382E0
9.865740417E-1,-4.406835938E-1,2.105371857E0,9.784253540E0,1.001790447E1
9.965940417E-1,-4.483177185E-1,2.102078705E0,9.809251556E0,1.004196892E1
1.006614042E0,-4.248165894E-1,2.094594269E0,9.739646301E0,9.971384275E0
1.016634042E0,-3.968247986E-1,2.085612946E0,9.630523224E0,9.861755870E0
1.026653042E0,-3.420387268E-1,2.069895630E0,9.543853455E0,9.771724370E0
1.036673042E0,-3.222798157E-1,2.047592010E0,9.483828278E0,9.707702927E0
1.046693042E0,-3.219804382E-1,2.067350922E0,9.460476837E0,9.689078038E0
1.056713042E0,-2.902464294E-1,2.076182556E0,9.425449677E0,9.655769187E0
1.066733042E0,-2.631527710E-1,2.081122284E0,9.389075317E0,9.620553760E0
1.076752042E0,-2.580633545E-1,2.056124268E0,9.400002594E0,9.625709972E0
1.086772042E0,-2.546205139E-1,2.038460999E0,9.432784424E0,9.653889208E0
1.096792042E0,-2.815644836E-1,2.031126251E0,9.457632751E0,9.677374110E0
1.106811833E0,-3.038681030E-1,2.036215668E0,9.506880341E0,9.727244413E0
1.116830833E0,-3.279679871E-1,2.033670959E0,9.535171509E0,9.755146143E0
1.126850833E0,-3.574566650E-1,2.026336212E0,9.595196686E0,9.813338532E0
1.136870833E0,-4.004173279E-1,1.958976288E0,9.639354858E0,9.844545912E0
1.146890833E0,-4.372407532E-1,1.876048737E0,9.639953613E0,9.830536303E0
1.156910833E0,-4.671784973E-1,1.853595428E0,9.652228088E0,9.839694042E0
1.166929833E0,-4.990621948E-1,1.850751343E0,9.633067932E0,9.821931653E0
1.176949833E0,-5.002597046E-1,1.887724457E0,9.612560577E0,9.808928802E0
1.186969833E0,-4.806504822E-1,1.925296326E0,9.587113495E0,9.790328697E0
1.196989833E0,-4.526586914E-1,1.979333954E0,9.495054932E0,9.709723526E0
1.207008833E0,-3.875440979E-1,2.008972321E0,9.478289795E0,9.696604439E0
1.217028833E0,-3.505709839E-1,2.019300842E0,9.466165009E0,9.685492031E0
1.227048833E0,-3.385958862E-1,2.001637573E0,9.493857422E0,9.708477167E0
1.237068833E0,-3.124003601E-1,1.958976288E0,9.512418823E0,9.717062002E0
1.247088833E0,-3.161425781E-1,1.903142395E0,9.535021820E0,9.728234075E0
1.257107833E0,-3.083587646E-1,1.828298035E0,9.579928436E0,9.757704017E0
1.267127833E0,-3.153941345E-1,1.762434998E0,9.591753845E0,9.757427551E0
1.277147833E0,-3.089575195E-1,1.732048187E0,9.585167542E0,9.745300533E0
1.287167833E0,-3.097059631E-1,1.703307953E0,9.582024078E0,9.737163920E0
1.297186833E0,-3.288661194E-1,1.670526123E0,9.574539642E0,9.724742661E0
1.307206833E0,-3.362008667E-1,1.656754761E0,9.522447968E0,9.671343374E0
1.317226833E0,-3.441343689E-1,1.654359741E0,9.473948822E0,9.623463041E0
1.327246833E0,-3.495231628E-1,1.663640442E0,9.416618042E0,9.568832808E0
1.337266833E0,-3.502716064E-1,1.685345306E0,9.301806793E0,9.459740410E0
1.347285833E0,-3.345542908E-1,1.733994141E0,9.235195312E0,9.402525975E0
1.357305833E0,-3.580554199E-1,1.759740601E0,9.223070526E0,9.396271633E0
1.367325833E0,-3.938310242E-1,1.741777954E0,9.172924805E0,9.345129362E0
1.377345833E0,-4.215234375E-1,1.717528381E0,9.142537994E0,9.312013033E0
1.387364833E0,-4.457730103E-1,1.646875305E0,9.117090912E0,9.275357596E0
1.397384833E0,-4.599934387E-1,1.571581879E0,9.076076202E0,9.222614748E0
1.407404833E0,-4.523593140E-1,1.513203278E0,9.025182037E0,9.162331795E0
1.417424833E0,-4.275109863E-1,1.460961914E0,9.034163361E0,9.161510955E0
1.427444833E0,-4.098477173E-1,1.433419189E0,9.065747681E0,9.187515809E0
1.437463833E0,-4.031117249E-1,1.448088684E0,9.099727020E0,9.223041350E0
1.447483833E0,-3.703298950E-1,1.464255066E0,9.141639862E0,9.265568871E0
1.457503833E0,-3.112028503E-1,1.437161407E0,9.189540253E0,9.306445626E0
1.467523833E0,-2.619552612E-1,1.396895142E0,9.207053833E0,9.316103095E0
1.477542833E0,-2.487826538E-1,1.371298370E0,9.221124573E0,9.325850654E0
1.487562833E0,-2.353106689E-1,1.323397980E0,9.260193329E0,9.357239647E0
1.497582833E0,-2.260299683E-1,1.280137939E0,9.323661346E0,9.413846376E0
1.507602833E0,-2.359094238E-1,1.231489105E0,9.332492981E0,9.416349819E0
1.517622833E0,-2.368075562E-1,1.193468170E0,9.316326599E0,9.395444928E0
1.527641833E0,-2.386038208E-1,1.156495056E0,9.301208038E0,9.375867084E0
1.537661833E0,-2.380050659E-1,1.120869141E0,9.258097687E0,9.328738758E0
1.547681833E0,-2.297721863E-1,1.076112213E0,9.198222198E0,9.263806149E0
1.557701833E0,-2.134561157E-1,1.051114197E0,9.145382080E0,9.208062660E0
1.567720833E0,-2.086660767E-1,1.043480072E0,9.062753906E0,9.125015099E0
1.577740833E0,-1.917512512E-1,1.007405090E0,8.976383514E0,9.034771417E0
1.587760833E0,-2.046244812E-1,9.665400696E-1,8.881780243E0,8.936559247E0
1.597780833E0,-1.947450256E-1,9.336085510E-1,8.770561523E0,8.822261614E0
1.607800833E0,-2.019300842E-1,9.039701843E-1,8.652906189E0,8.702340109E0
1.617819833E0,-2.240840149E-1,9.111552429E-1,8.500523071E0,8.552152361E0
1.627839833E0,-2.254312134E-1,8.896000671E-1,8.389304352E0,8.439350391E0
1.637859833E0,-2.383044434E-1,8.491841125E-1,8.317304077E0,8.363937457E0
1.647879833E0,-2.531236267E-1,8.250842285E-1,8.270451508E0,8.315359505E0
1.657898833E0,-2.520758057E-1,8.449928284E-1,8.222700806E0,8.269846651E0
1.667918833E0,-2.339634705E-1,8.503816223E-1,8.183632050E0,8.231021889E0
1.677938833E0,-2.341131592E-1,8.092172241E-1,8.125103760E0,8.168656719E0
1.687958833E0,-2.142045593E-1,7.702981567E-1,8.079299011E0,8.118763167E0
1.697978833E0,-1.924996948E-1,7.466473389E-1,8.057743835E0,8.094552125E0
1.707997833E0,-2.106120300E-1,6.706054688E-1,8.011040955E0,8.041818594E0
1.718017833E0,-1.987866211E-1,5.941145325E-1,7.933801575E0,7.958498327E0
1.728037833E0,-1.919009399E-1,5.234614563E-1,7.838898926E0,7.858700544E0
1.738057833E0,-1.728904724E-1,4.161346436E-1,7.677684174E0,7.690896789E0
1.748077833E0,-1.775308228E-1,3.281176758E-1,7.545059967E0,7.554277484E0
1.758096833E0,-1.392105103E-1,3.058140564E-1,7.352709961E0,7.360383521E0
1.768116833E0,-1.016386414E-1,3.002755737E-1,7.154821472E0,7.161840974E0
1.778136833E0,-7.604187012E-2,3.037184143E-1,6.984026642E0,6.991041079E0
1.788156833E0,-5.044509888E-2,3.336561584E-1,6.795568542E0,6.803941722E0
1.798175833E0,-2.095642090E-2,3.680845642E-1,6.554420013E0,6.564780814E0
1.808195833E0,4.520599365E-2,3.757186890E-1,6.238277435E0,6.249745073E0
1.818215833E0,9.939331055E-2,3.321592712E-1,5.902226257E0,5.912400833E0
1.828235833E0,6.361770630E-2,3.415896606E-1,5.581742706E0,5.592547036E0
1.838255833E0,-2.320175171E-2,4.049079895E-1,5.233716431E0,5.249407250E0
1.848274833E0,-7.065307617E-2,4.381388855E-1,4.857997742E0,4.878227096E0
1.858294833E0,-8.891510010E-2,3.730242920E-1,4.526736603E0,4.542950285E0
1.868314833E0,-5.074447632E-2,2.646496582E-1,4.270918579E0,4.279411169E0
1.878334833E0,2.709365845E-2,1.040336609E-1,3.919898529E0,3.921372406E0
1.888353833E0,1.342707825E-1,-7.334747314E-3,3.378474426E0,3.381149492E0
1.898373833E0,1.537303162E-1,1.886077881E-2,2.849923553E0,2.854129114E0
1.908393833E0,1.221459961E-1,1.216969299E-1,2.457439728E0,2.463481237E0
1.918413833E0,1.116677856E-1,2.704875183E-1,1.935924225E0,1.957916187E0
1.928433833E0,1.187031555E-1,4.614903259E-1,1.287322998E0,1.372685055E0
1.938452833E0,3.589535522E-1,7.147636414E-1,4.358935547E-1,9.108995042E-1
1.948472833E0,5.057981873E-1,1.028660889E0,-1.324745178E-1,1.153917037E0
1.958492833E0,3.606001282E-1,1.752854919E0,-6.640191650E-1,1.908783454E0
1.968512833E0,-7.634124756E-3,3.203937378E0,-1.384321289E0,3.490217534E0
1.978531833E0,-5.053491211E-1,4.952451324E0,-1.658700714E0,5.247231643E0
1.988551833E0,-5.490582275E-1,6.623875580E0,-1.992656250E0,6.938866735E0
1.998571833E0,1.101708984E-1,8.297994232E0,-2.363435211E0,8.628712065E0
2.008591833E0,8.979826355E-1,1.071576645E1,-2.356848907E0,1.100857666E1
2.018611833E0,1.744771729E0,1.369816452E1,-2.117047577E0,1.397017645E1
2.028630833E0,2.635569305E0,1.565953583E1,-1.385518799E0,1.594010509E1
2.038650833E0,3.195255432E0,1.633148849E1,2.634521484E-1,1.664321426E1
2.048670833E0,2.372416534E0,1.686288345E1,3.232078857E0,1.733296086E1
2.058690833E0,4.513114929E-1,1.743574219E1,6.907535706E0,1.875960653E1
2.068709833E0,-1.175804901E0,1.891137360E1,9.581874390E0,2.123287275E1
2.078729833E0,-2.318678284E0,2.070299789E1,1.136601425E1,2.373134364E1
2.088749833E0,-2.468217316E0,2.264161652E1,1.252520370E1,2.599260708E1
2.098769833E0,-1.005908203E0,2.696013611E1,1.254391479E1,2.975248878E1
2.108789542E0,2.969524841E0,3.665876770E1,1.218286560E1,3.874410331E1
2.118808542E0,7.537276154E0,4.856470917E1,1.394649811E1,5.108665499E1
2.128828542E0,9.016949158E0,4.944098694E1,1.667143158E1,5.294953439E1
2.138848542E0,8.835077362E0,4.220189072E1,1.494582001E1,4.563371240E1
2.148868542E0,7.481591949E0,3.383863220E1,8.064479828E0,3.558178020E1
2.158887542E0,4.358037415E0,2.477198639E1,-9.066645813E-1,2.516874730E1
2.168907542E0,4.730163574E-1,1.754830811E1,-5.831872559E0,1.849804312E1
2.178927542E0,-2.384241943E0,1.184426971E1,-7.886649628E0,1.442811759E1
2.188947542E0,-2.955454102E0,6.815626831E0,-1.026385620E1,1.267021003E1
2.198967542E0,-2.323318634E0,3.833079071E0,-1.299642380E1,1.374763020E1
2.208986542E0,-7.869136047E-1,2.237097931E0,-1.678669189E1,1.695337326E1
2.219006542E0,3.888912964E-1,1.217568054E0,-1.983899460E1,1.988012613E1
2.229026542E0,1.029708710E0,3.845503235E-1,-2.120954453E1,2.123800739E1
2.239046542E0,9.110055542E-1,-2.628533936E-1,-2.071811646E1,2.073980165E1
2.249065542E0,3.802093506E-2,-4.305047607E-1,-1.864762207E1,1.865262954E1
2.259085542E0,-4.712200928E-1,-7.261399841E-1,-1.671424255E1,1.673664339E1
2.269105542E0,-6.429130554E-1,-8.360115051E-1,-1.486109619E1,1.489847081E1
2.279125542E0,-8.526269531E-1,-6.697073364E-1,-1.294582901E1,1.299114966E1
2.289145542E0,-1.300944672E0,-4.626878357E-1,-1.105810455E1,1.114397655E1
2.299164542E0,-1.777852936E0,-9.894424438E-2,-9.549541626E0,9.714128694E0
2.309184542E0,-2.020947418E0,4.710704041E-1,-8.159382477E0,8.419124550E0
2.319204542E0,-2.196831665E0,1.117725677E0,-6.550677795E0,6.999054196E0
2.329224542E0,-1.825453949E0,1.935475159E0,-5.248685303E0,5.884474795E0
2.339243542E0,-1.138233032E0,2.938838654E0,-4.968168640E0,5.883455337E0
2.349263542E0,-7.878117371E-1,3.857478333E0,-5.198539581E0,6.521165555E0
2.359283542E0,-7.509883118E-1,4.895719299E0,-5.164560242E0,7.155748276E0
2.369303542E0,-7.943980408E-1,6.099515991E0,-5.202431488E0,8.056081986E0
2.379323542E0,-7.476951599E-1,7.054230652E0,-5.555098114E0,9.010012941E0
2.389342542E0,-8.954379272E-1,7.173831940E0,-5.938899994E0,9.356078608E0
2.399362542E0,-6.390211487E-1,7.955057373E0,-6.418053589E0,1.024122540E1
2.409382542E0,-1.109193420E-1,8.781788177E0,-6.320755920E0,1.082053890E1
2.419402542E0,1.459465027E-1,8.968450012E0,-6.062243500E0,1.082613469E1
2.429421542E0,2.347119141E-1,9.152267761E0,-6.164181519E0,1.103703894E1
2.439441542E0,2.805166626E-1,9.470955048E0,-5.919440460E0,1.117217322E1
2.449461542E0,2.830613708E-1,9.629625092E0,-5.179229736E0,1.093774309E1
2.459481542E0,4.742138672E-1,9.765991516E0,-4.571493530E0,1.079342495E1
2.469501542E0,7.469467163E-1,9.992919617E0,-4.045637054E0,1.080664384E1
2.479520542E0,8.946894836E-1,1.017958145E1,-3.648961945E0,1.085077283E1
2.489540542E0,8.331674194E-1,1.046892975E1,-3.309916992E0,1.101127643E1
2.499560542E0,7.598199463E-1,1.078058167E1,-2.634521484E0,1.112380200E1
2.509580542E0,5.731581116E-1,1.101768860E1,-2.030078430E0,1.121780686E1
2.519599542E0,3.764671326E-1,1.134820129E1,-1.653910675E0,1.147426776E1
2.529619542E0,1.975891113E-1,1.156390274E1,-1.578168182E0,1.167276758E1
2.539639542E0,9.909393311E-2,1.159967834E1,-1.508113861E0,1.169772477E1
2.549659542E0,-9.370513916E-2,1.147423920E1,-1.483564911E0,1.157013010E1
2.559679542E0,-3.007246399E-1,1.127814697E1,-1.481618958E0,1.137902584E1
2.569698542E0,-4.819976807E-1,1.110690308E1,-1.435215454E0,1.120961467E1
2.579718542E0,-5.071453857E-1,1.093416229E1,-1.259331207E0,1.101812219E1
2.589738542E0,-3.787124634E-1,1.070828201E1,-1.088237000E0,1.077009687E1
2.599758542E0,-1.736389160E-1,1.049003586E1,-1.019529877E0,1.054089389E1
2.609777542E0,1.631607056E-2,1.031549881E1,-1.119821320E0,1.037611593E1
2.619797542E0,1.995350647E-1,1.018616776E1,-1.164428558E0,1.025444887E1
2.629817542E0,3.882925415E-1,9.993368683E0,-1.073866882E0,1.005839842E1
2.639837542E0,4.851411438E-1,9.828561401E0,-9.551637268E-1,9.886774949E0
2.649856542E0,4.119433594E-1,9.690997467E0,-8.340655518E-1,9.735542850E0
2.659876542E0,4.326004028E-1,9.476493530E0,-8.196954346E-1,9.521710631E0
2.669896542E0,3.981719971E-1,9.357041931E0,-8.702902222E-1,9.405858797E0
2.679916542E0,3.433859253E-1,9.420210571E0,-7.719447327E-1,9.458021980E0
2.689936542E0,2.713856506E-1,9.520951080E0,-7.125183105E-1,9.551431410E0
2.699955542E0,2.442919922E-1,9.450747070E0,-8.839118958E-1,9.495135544E0
2.709975542E0,2.339634705E-1,9.400301971E0,-1.094224548E0,9.466664852E0
2.719995542E0,1.669029236E-1,9.570947113E0,-1.376387787E0,9.670849423E0
2.730015542E0,1.445993042E-1,9.630074158E0,-1.605112152E0,9.763996224E0
2.740034542E0,1.420545959E-1,9.613758087E0,-1.897154846E0,9.800189824E0
2.750054542E0,1.842668152E-1,9.672735443E0,-2.304757233E0,9.945233588E0
2.760074542E0,2.697390747E-1,9.646988983E0,-2.746788025E0,1.003404206E1
2.770094542E0,1.848655701E-1,9.491312714E0,-3.155887299E0,1.000394007E1
2.780114542E0,4.864883423E-2,9.322014771E0,-3.570075989E0,9.982372897E0
2.790133542E0,-8.217910767E-2,9.133406982E0,-3.834126892E0,9.905877323E0
2.800153542E0,-2.095642090E-1,8.988358612E0,-4.214485931E0,9.929571963E0
2.810173542E0,-2.603086853E-1,8.835975494E0,-4.438270569E0,9.891434132E0
2.820193542E0,-1.359173584E-1,8.695118408E0,-4.523144073E0,9.802162515E0
2.830212542E0,3.772155762E-2,8.556955719E0,-4.731361084E0,9.777969718E0
2.840232542E0,2.362088013E-1,8.328979797E0,-4.841382294E0,9.636736044E0
2.850252542E0,6.117778015E-1,8.556207275E0,-5.530100098E0,1.020612376E1
2.860272542E0,6.271957397E-1,8.916208649E0,-6.446494446E0,1.102041024E1
2.870291542E0,4.340972900E-1,9.045240326E0,-6.881639557E0,1.137373184E1
2.880311542E0,3.080593872E-1,9.250164185E0,-6.992259521E0,1.159966082E1
2.890331542E0,1.866618347E-1,9.482630768E0,-6.710844727E0,1.161854405E1
2.900351542E0,8.427474976E-2,9.609267426E0,-6.105653229E0,1.138525907E1
2.910371542E0,1.041833496E-1,9.582922211E0,-5.666765900E0,1.113352990E1
2.920390542E0,-2.035766602E-2,9.425000610E0,-4.941823425E0,1.064202376E1
2.930410542E0,-2.406994629E-1,9.197623444E0,-3.924987946E0,1.000298673E1
2.940430542E0,-2.716850281E-1,9.024882660E0,-3.306174774E0,9.615254100E0
2.950450542E0,-1.919009399E-1,9.000333710E0,-2.837349701E0,9.438929292E0
2.960469542E0,-7.409591675E-2,9.078920288E0,-2.401007080E0,9.391332110E0
2.970489542E0,-2.305206299E-2,9.428144073E0,-1.978286133E0,9.633485771E0
2.980509542E0,-2.874023438E-2,9.882599030E0,-1.729204102E0,1.003278308E1
2.990529542E0,9.280700684E-3,1.020757324E1,-1.749262390E0,1.035637758E1
3.000549542E0,-8.981323242E-4,1.056353302E1,-1.704355774E0,1.070014296E1
3.010568542E0,-1.904040527E-1,1.090362579E1,-1.338666229E0,1.098714414E1
3.020588542E0,-3.103047180E-1,1.111154343E1,-8.875044250E-1,1.115124883E1
3.030608542E0,-2.327659607E-1,1.104837479E1,-6.933581543E-1,1.107255666E1
3.040628542E0,-9.325607300E-2,1.093176727E1,-7.803273010E-1,1.095997916E1
3.050647542E0,-9.834548950E-2,1.117261642E1,-1.010249176E0,1.121862884E1
3.060667542E0,-1.752854919E-1,1.175984528E1,-1.278491364E0,1.183043643E1
3.070687542E0,-1.107696533E-2,1.207733505E1,-1.532962189E0,1.217423992E1
3.080707542E0,2.204914856E-1,1.180669785E1,-1.759890289E0,1.193917687E1
3.090727542E0,4.828958130E-1,1.143232635E1,-1.872755585E0,1.159476122E1
3.100746542E0,8.069718933E-1,1.104313568E1,-1.732946320E0,1.120737044E1
3.110770083E0,8.689430237E-1,1.068193680E1,-1.703906708E0,1.085182629E1
3.120790083E0,7.366181946E-1,1.053973251E1,-1.672023010E0,1.069692614E1
3.130810083E0,5.653742981E-1,1.047192352E1,-1.235830078E0,1.055973988E1
3.140829083E0,5.429209900E-1,1.029184799E1,-7.361691284E-1,1.033241711E1
3.150849083E0,5.897735596E-1,1.018526962E1,-4.415817261E-1,1.021188252E1
3.160869083E0,4.013154602E-1,1.007719437E1,-2.933898926E-2,1.008522489E1
3.170889083E0,7.993377686E-2,9.848619690E0,5.975573730E-1,9.867054982E0
3.180908083E0,-6.197113037E-2,9.567055206E0,1.428030396E0,9.673244365E0
3.190928083E0,-1.435514832E-1,9.292077026E0,2.271676025E0,9.566807955E0
3.200948083E0,-1.675016785E-1,9.032516785E0,3.026705933E0,9.527610670E0
3.210968083E0,-1.856140137E-1,8.868457947E0,3.591631165E0,9.569943225E0
3.220988083E0,-2.436932373E-1,8.760682068E0,3.621419220E0,9.482806223E0
3.231007083E0,-1.338217163E-1,8.511150970E0,3.576063538E0,9.232866809E0
3.241027083E0,-8.202941895E-2,8.324189758E0,3.502716064E0,9.031493995E0
3.251047083E0,-1.393601990E-1,8.170459442E0,3.516487427E0,8.896151560E0
