"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.214632083E-1,4.543052673E-1,3.209176483E0,9.095685425E0,9.655915302E0
3.314832083E-1,4.987628174E-1,3.119812317E0,8.680598602E0,9.237682899E0
3.415032083E-1,4.839436340E-1,2.880759430E0,8.839568024E0,9.309722830E0
3.515222083E-1,2.778222656E-1,2.664608917E0,9.021290131E0,9.410685496E0
3.615422084E-1,2.293231201E-1,2.511177979E0,9.189689941E0,9.529375906E0
3.715612083E-1,2.047741699E-1,2.381397858E0,9.503587189E0,9.799548850E0
3.815812083E-1,2.739303589E-2,2.390229492E0,1.006192612E1,1.034196812E1
3.916002083E-1,-1.878593445E-1,2.607278137E0,1.059391983E1,1.091166018E1
4.016202083E-1,-1.231938171E-1,2.878065033E0,1.056263489E1,1.094841042E1
4.116402083E-1,3.598516846E-1,3.084336090E0,1.076097244E1,1.120005135E1
4.216592083E-1,7.051835632E-1,2.887944489E0,1.062161224E1,1.102978485E1
4.316792083E-1,6.357279968E-1,2.937491455E0,9.945767670E0,1.038996153E1
4.416992083E-1,5.324427795E-1,3.120860138E0,9.466464386E0,9.981844082E0
4.517182084E-1,4.182302856E-1,3.105442200E0,9.303004303E0,9.816546077E0
4.617382083E-1,7.574249268E-2,2.873724060E0,9.200467529E0,9.639119755E0
4.717572083E-1,-1.124012604E0,2.609523468E0,8.643326111E0,9.098357177E0
4.817772083E-1,-1.290017395E0,3.131488037E0,8.909921722E0,9.531897361E0
4.917962083E-1,8.981323242E-2,4.413571930E0,1.019065842E1,1.110572837E1
5.018162083E-1,7.993377686E-2,4.603975983E0,1.108983856E1,1.200781011E1
5.118362083E-1,-6.262976074E-1,4.054468689E0,1.121228394E1,1.193927452E1
5.218552084E-1,-4.653822327E-1,3.670367432E0,1.006851242E1,1.072674788E1
5.318752083E-1,-2.698887634E-1,3.218008118E0,8.462651825E0,9.057863551E0
5.418942083E-1,-1.649569702E-1,2.790347443E0,8.248297577E0,8.709056354E0
5.519142083E-1,7.140151978E-2,2.626887360E0,8.516689453E0,8.912891485E0
5.619342084E-1,4.507127380E-1,2.770738220E0,8.977730713E0,9.406369173E0
5.719532083E-1,9.288185120E-1,2.739004211E0,9.705068207E0,1.012685523E1
5.819732083E-1,8.463400269E-1,2.244881744E0,9.413624268E0,9.714530732E0
5.919922083E-1,1.020877075E-1,3.048111420E0,8.644074554E0,9.166320419E0
6.020122083E-1,5.941145325E-1,3.026107178E0,8.882229309E0,9.402355781E0
6.120322083E-1,7.843688965E-1,2.519560547E0,8.841963043E0,9.227336039E0
6.220512083E-1,5.716612244E-1,2.635569305E0,8.935817871E0,9.333909317E0
6.320712083E-1,4.778063965E-1,3.086282043E0,9.242530060E0,9.755910911E0
6.420902083E-1,7.214996338E-1,3.283571777E0,9.026379547E0,9.632130246E0
6.521102083E-1,7.682025146E-1,3.501817932E0,8.915609894E0,9.609420571E0
6.621302083E-1,8.717871094E-1,3.300935669E0,8.861572266E0,9.496507362E0
6.721492083E-1,7.508386230E-1,3.326382751E0,9.206754456E0,9.817989023E0
6.821692083E-1,4.716691589E-1,3.493435364E0,9.264534302E0,9.912525322E0
6.921882083E-1,1.568737793E-1,3.465742950E0,9.160500641E0,9.795445655E0
7.022082083E-1,-8.622070312E-2,3.340154114E0,9.027876434E0,9.626350109E0
7.122272083E-1,-1.493893433E-1,3.276237030E0,8.963659973E0,9.544802060E0
7.222472084E-1,-1.197509766E-2,3.133284302E0,9.175469513E0,9.695713213E0
7.322672083E-1,2.573149109E-1,2.896925812E0,9.430539093E0,9.868812376E0
7.422862083E-1,3.402424622E-1,2.805915070E0,9.522597656E0,9.933216520E0
7.523062083E-1,8.696914673E-2,2.973267059E0,9.586365051E0,1.003724442E1
7.623252083E-1,2.424957275E-2,2.941682739E0,9.694739685E0,1.013124192E1
7.723452083E-1,2.140548706E-2,2.695145416E0,9.978250122E0,1.033584745E1
7.823652083E-1,-3.317102051E-1,2.613265686E0,1.031879196E1,1.064972567E1
7.923842083E-1,-6.200106812E-1,2.569107513E0,9.989626465E0,1.033331329E1
8.024042083E-1,-8.779243469E-1,2.623145142E0,9.732610931E0,1.011807082E1
8.124232084E-1,-1.204694824E0,2.888992310E0,9.940229187E0,1.042140693E1
8.224432083E-1,-1.162183228E0,3.352428589E0,9.751322021E0,1.037678796E1
8.324632084E-1,-6.914122009E-1,3.560346222E0,9.679920502E0,1.033706810E1
8.424822083E-1,-4.162843323E-1,3.463048553E0,9.512119446E0,1.013145667E1
8.525022083E-1,-2.297721863E-1,3.338357849E0,9.186995544E0,9.777439108E0
8.625212083E-1,-1.323248291E-1,3.292104034E0,9.007219391E0,9.590905066E0
8.725412083E-1,-1.347198486E-1,3.340752869E0,8.970246277E0,9.573092365E0
8.825612083E-1,-4.385879517E-2,3.350632324E0,8.892857208E0,9.503239968E0
8.925802083E-1,9.624984741E-2,3.331621857E0,8.909472656E0,9.512500788E0
9.026002083E-1,2.061213684E-1,3.294199677E0,8.969497833E0,9.557516880E0
9.126192083E-1,2.993774414E-1,3.284619598E0,8.988059235E0,9.574108917E0
9.226392084E-1,3.634442139E-1,3.295696564E0,8.966953125E0,9.560332415E0
9.326592083E-1,4.082011414E-1,3.248245239E0,8.935518494E0,9.516365696E0
9.426782083E-1,3.534150696E-1,3.197500763E0,9.007219391E0,9.564461014E0
9.526982083E-1,2.616558838E-1,3.258873138E0,9.012159119E0,9.586851929E0
9.627172083E-1,2.122586060E-1,3.298540649E0,8.997938690E0,9.585839807E0
9.727372083E-1,1.868115234E-1,3.291056213E0,9.017248535E0,9.600870830E0
9.827572083E-1,-2.499801636E-2,3.150348816E0,9.817933502E0,1.031102036E1
9.927730000E-1,6.915618896E-2,3.210074615E0,8.821755066E0,9.387903070E0
1.002793000E0,2.580633545E-1,3.146905975E0,9.183852081E0,9.711475324E0
1.012812000E0,3.097059631E-1,3.013533325E0,9.442065125E0,9.916143136E0
1.022832000E0,3.604504395E-1,2.979254608E0,9.477990417E0,9.941739531E0
1.032852000E0,3.306623840E-1,3.020119629E0,9.389674072E0,9.868963439E0
1.042871000E0,3.062631226E-1,3.033142548E0,9.342372437E0,9.827190522E0
1.052891000E0,2.947370911E-1,3.084336090E0,9.388626251E0,9.886672947E0
1.062910000E0,2.730322266E-1,3.164419556E0,9.460626526E0,9.979556703E0
1.072930000E0,2.785707092E-1,3.227438507E0,9.440119171E0,9.980471478E0
1.082949000E0,3.227288818E-1,3.260968781E0,9.380692749E0,9.936572234E0
1.092969000E0,3.135978699E-1,3.284469910E0,9.268276520E0,9.838040245E0
1.102989000E0,2.453398132E-1,3.274291077E0,9.177714844E0,9.747390596E0
1.113008000E0,1.740879822E-1,3.235372009E0,9.161548462E0,9.717608187E0
1.123028000E0,1.282832336E-1,3.240910492E0,9.198371887E0,9.753461067E0
1.133047000E0,8.158035278E-2,3.257525940E0,9.224567413E0,9.783188364E0
1.143067000E0,5.568420410E-2,3.310964813E0,9.280251617E0,9.853357743E0
1.153087000E0,2.918930054E-2,3.385659485E0,9.286089478E0,9.884078103E0
1.163106000E0,-3.472778320E-2,3.366050262E0,9.283993835E0,9.875426164E0
1.173126000E0,-6.571334839E-2,3.325185242E0,9.376950531E0,9.949290246E0
1.183145000E0,-9.460327148E-2,3.289259949E0,9.448801117E0,1.000539971E1
1.193165000E0,-1.420545959E-1,3.288361816E0,9.415719910E0,9.974431531E0
1.203185000E0,-1.901046753E-1,3.296295319E0,9.412277069E0,9.974600856E0
1.213204000E0,-1.866618347E-1,3.276087341E0,9.403295746E0,9.959395654E0
1.223224000E0,-1.880090332E-1,3.273542633E0,9.413923645E0,9.968620123E0
1.233243000E0,-2.303709412E-1,3.241209869E0,9.416468353E0,9.961344710E0
1.243263000E0,-2.553689575E-1,3.254382477E0,9.385183411E0,9.936693930E0
1.253283000E0,-2.405497742E-1,3.311413879E0,9.353299713E0,9.925096554E0
1.263302000E0,-2.174977112E-1,3.358865204E0,9.322463837E0,9.911488924E0
1.273322000E0,-1.889071655E-1,3.344046021E0,9.292526093E0,9.877720936E0
1.283341000E0,-1.221459961E-1,3.315754852E0,9.282496948E0,9.857682257E0
1.293361000E0,-5.074447632E-2,3.309467926E0,9.337881775E0,9.907128191E0
1.303381000E0,-3.532653809E-2,3.304977264E0,9.389973450E0,9.954683524E0
1.313400000E0,-1.451980591E-2,3.283871155E0,9.368867340E0,9.927723597E0
1.323420000E0,1.197509766E-3,3.260070648E0,9.277706909E0,9.833814497E0
1.333439000E0,-1.257385254E-2,3.274440765E0,9.220974884E0,9.785116159E0
1.343459000E0,-2.065704346E-2,3.296894073E0,9.254505157E0,9.824245668E0
1.353479000E0,-4.984634399E-2,3.313060455E0,9.263636169E0,9.838384487E0
1.363498000E0,-8.412506104E-2,3.300636292E0,9.246721344E0,9.818509692E0
1.373518000E0,-8.906478882E-2,3.279679871E0,9.183403015E0,9.751877949E0
1.383537000E0,-6.556365967E-2,3.267405396E0,9.164841614E0,9.730085221E0
1.393557000E0,-2.978805542E-2,3.258124695E0,9.187294922E0,9.747956290E0
1.403577000E0,-2.454895020E-2,3.224893799E0,9.145531769E0,9.697489056E0
1.413596000E0,-1.766326904E-2,3.201542358E0,9.141340485E0,9.685777786E0
1.423616000E0,-3.083587646E-2,3.196153564E0,9.131461029E0,9.674705628E0
1.433635000E0,-5.957611084E-2,3.179388428E0,9.147477722E0,9.684441583E0
1.443655000E0,-1.207987976E-1,3.120860138E0,9.161548462E0,9.679273246E0
1.453674000E0,-1.886077881E-1,3.077899475E0,9.166787567E0,9.671557909E0
1.463694000E0,-1.689985657E-1,3.081941071E0,9.184301147E0,9.689081940E0
1.473714000E0,-1.615141296E-1,3.103047180E0,9.169481964E0,9.681652137E0
1.483733000E0,-1.645079041E-1,3.131787415E0,9.122629395E0,9.646632694E0
1.493753000E0,-1.414558411E-1,3.153043213E0,9.099427643E0,9.631265477E0
1.503772000E0,-1.115180969E-1,3.179687805E0,9.058263245E0,9.600780376E0
1.513792000E0,-1.169068909E-1,3.191513214E0,9.022038574E0,9.570611467E0
1.523812000E0,-6.556365967E-2,3.208727417E0,8.985065460E0,9.541049814E0
1.533831000E0,-4.775070190E-2,3.248544617E0,8.954079895E0,9.525275273E0
1.543851000E0,-8.936416626E-2,3.278332672E0,8.909023590E0,9.493479467E0
1.553870000E0,-1.118174744E-1,3.321293335E0,8.959468689E0,9.555918153E0
1.563890000E0,-1.242416382E-1,3.349285126E0,9.011410675E0,9.614503065E0
1.573910000E0,-1.378633118E-1,3.344345398E0,8.975335693E0,9.579159840E0
1.583929000E0,-1.549278259E-1,3.313808899E0,8.966803436E0,9.560799962E0
1.593949000E0,-1.766326904E-1,3.296894073E0,8.912316742E0,9.504214820E0
1.603968000E0,-1.956431580E-1,3.265010376E0,8.823251953E0,9.410012966E0
1.613988000E0,-2.085163879E-1,3.215912476E0,8.722212067E0,9.298524371E0
1.624008000E0,-2.186952209E-1,3.181633759E0,8.637637939E0,9.207573521E0
1.634027000E0,-2.124082947E-1,3.155288544E0,8.572972412E0,9.137659386E0
1.644047000E0,-1.983375549E-1,3.133433990E0,8.495733032E0,9.057329966E0
1.654066000E0,-1.640588379E-1,3.116070099E0,8.378975830E0,8.941143334E0
1.664086000E0,-1.299298096E-1,3.072211304E0,8.318800964E0,8.868924035E0
1.674106000E0,-9.355545044E-2,3.037184143E0,8.239465942E0,8.781915461E0
1.684125000E0,-3.652404785E-2,2.980302429E0,8.179889832E0,8.705982669E0
1.694145000E0,-1.796264648E-2,2.929258575E0,8.137527924E0,8.648713151E0
1.704164000E0,-3.293151855E-3,2.900069275E0,8.090974731E0,8.595015110E0
1.714184000E0,-2.095642090E-2,2.881956940E0,8.008945312E0,8.511716630E0
1.724204000E0,-6.556365967E-2,2.837050323E0,7.959997101E0,8.450722275E0
1.734223000E0,-9.160949707E-2,2.766247559E0,7.927514648E0,8.396785478E0
1.744243000E0,-1.007405090E-1,2.684667206E0,7.923023987E0,8.366115930E0
1.754262000E0,-9.789642334E-2,2.600542145E0,7.870034180E0,8.289139952E0
1.764282000E0,-1.558259583E-1,2.529140625E0,7.742499390E0,8.146602410E0
1.774302000E0,-2.112107849E-1,2.493514709E0,7.629933472E0,8.029826299E0
1.784321000E0,-2.354603577E-1,2.437680817E0,7.556735687E0,7.943675698E0
1.794341000E0,-2.049238586E-1,2.389780426E0,7.428153076E0,7.805799280E0
1.804360000E0,-1.727407837E-1,2.291734314E0,7.283553772E0,7.637541561E0
1.814380000E0,-1.468446350E-1,2.182611237E0,7.153923340E0,7.480907319E0
1.824399000E0,-1.074765015E-1,2.092648315E0,7.053182831E0,7.357860845E0
1.834419000E0,-8.143066406E-2,1.974992981E0,6.885082397E0,7.163210722E0
1.844439000E0,-5.388793945E-2,1.944157104E0,6.725514221E0,7.001085080E0
1.854458000E0,-4.969665527E-2,1.969304810E0,6.600075073E0,6.887787901E0
1.864478000E0,-6.152206421E-2,1.960622864E0,6.481072540E0,6.771419958E0
1.874497000E0,-4.580474854E-2,1.971550140E0,6.373296661E0,6.671433007E0
1.884517000E0,-7.349716187E-2,1.968107300E0,6.286776581E0,6.588050391E0
1.894537000E0,-8.517288208E-2,1.876198425E0,6.129753113E0,6.411025517E0
1.904556000E0,-6.391708374E-2,1.784439240E0,5.904621277E0,6.168700124E0
1.914576000E0,-6.780899048E-2,1.669777679E0,5.564977570E0,5.810484567E0
1.924595000E0,-7.798782349E-2,1.531914368E0,5.262905731E0,5.481881107E0
1.934615000E0,-6.676116943E-2,1.442849579E0,5.086123352E0,5.287241503E0
1.944635000E0,-3.577560425E-2,1.325194244E0,4.893773346E0,5.070151599E0
1.954654000E0,-9.939331055E-2,1.150058441E0,4.690945129E0,4.830888081E0
1.964674000E0,-1.071771240E-1,1.092278595E0,4.574038239E0,4.703869181E0
1.974693000E0,-4.924758911E-2,1.161734161E0,4.332141266E0,4.485476511E0
1.984713000E0,-2.350112915E-2,1.347797241E0,3.967349854E0,4.190104362E0
1.994733333E0,-7.948471069E-2,1.569635925E0,3.652404785E0,3.976196106E0
2.004752333E0,-1.173559570E-1,1.766775970E0,3.423081665E0,3.853927586E0
2.014772333E0,-1.085243225E-1,1.887125702E0,3.084785156E0,3.617861302E0
2.024791333E0,-1.448986816E-1,1.899250488E0,2.679877167E0,3.287839667E0
2.034811333E0,-1.130149841E-1,1.998194733E0,2.264191589E0,3.021939465E0
2.044831333E0,-9.864486694E-2,2.159110107E0,1.764380951E0,2.790076595E0
2.054850333E0,-3.552113342E-1,2.112856293E0,1.699565735E0,2.734750536E0
2.064870333E0,-5.505551147E-1,2.263892212E0,1.892065430E0,3.001371432E0
2.074889333E0,-6.188131714E-1,2.885100403E0,1.606309662E0,3.359607835E0
2.084909333E0,-6.996450806E-1,3.584446106E0,1.007405090E0,3.788485468E0
2.094929333E0,-5.587879944E-1,4.348008270E0,2.637515259E-1,4.391694981E0
2.104948333E0,3.915856934E-1,5.580096130E0,-3.306623840E-1,5.603583656E0
2.114968333E0,2.202519836E0,7.434739380E0,-8.378077698E-1,7.799254140E0
2.124987333E0,3.836821289E0,9.660910034E0,-1.211730194E0,1.046530794E1
2.135007333E0,3.880979462E0,1.161030624E1,-8.135581970E-1,1.226878517E1
2.145027333E0,3.660637665E0,1.352407654E1,-1.854643250E-1,1.401197029E1
2.155046333E0,3.529061279E0,1.572090820E1,9.119036865E-1,1.613793037E1
2.165066333E0,2.991529083E0,1.743783783E1,1.828597412E0,1.778682667E1
2.175085333E0,2.478994904E0,1.797462158E1,1.972298584E0,1.825164098E1
2.185105333E0,1.795665894E0,1.838027802E1,3.017724609E0,1.871271487E1
2.195124333E0,6.716532898E-1,1.778975601E1,6.582112427E0,1.898027242E1
2.205144333E0,-9.015751648E-1,1.560594727E1,9.998757477E0,1.855622750E1
2.215164333E0,-2.611918488E0,1.310839096E1,1.144385239E1,1.759584579E1
2.225183333E0,-3.630400543E0,1.341465408E1,1.124267075E1,1.787541322E1
2.235203333E0,-2.830014954E0,1.730207016E1,9.528285828E0,1.995391809E1
2.245223333E0,-6.282435608E-1,2.028836014E1,6.965016174E0,2.145981587E1
2.255242333E0,1.015488281E0,2.554797272E1,5.331463165E0,2.611809001E1
2.265262333E0,1.590592346E0,3.315126160E1,6.698719940E0,3.385866179E1
2.275281333E0,2.967578888E0,3.863675446E1,9.410331116E0,3.987680593E1
2.285301333E0,6.301296387E0,3.798276443E1,8.776249695E0,3.948948327E1
2.295320333E0,1.012269974E1,3.223381943E1,5.028193817E0,3.415802831E1
2.305340333E0,1.079899338E1,2.737642044E1,6.762936401E-1,2.943711989E1
2.315360333E0,8.292904816E0,2.331566483E1,-3.196452942E0,2.495215037E1
2.325379333E0,5.164560242E0,1.788361084E1,-7.062164154E0,1.990905276E1
2.335399333E0,1.625320129E0,1.182690582E1,-1.260199402E1,1.735879086E1
2.345418333E0,-7.123686218E-1,5.964496765E0,-1.850317245E1,1.945379350E1
2.355438333E0,-1.767823792E0,6.424639893E-1,-1.955264008E1,1.964290444E1
2.365458333E0,1.254690857E0,-4.293072510E-1,-2.265598663E1,2.269476336E1
2.375477333E0,2.343227234E0,-2.927612000E0,-2.383224060E1,2.412544959E1
2.385497333E0,1.606908417E0,-5.565726013E0,-2.011487091E1,2.093245070E1
2.395516333E0,1.419049072E-1,-6.239774323E0,-1.783645889E1,1.889693590E1
2.405536333E0,-2.515069885E0,-4.524191895E0,-1.640558441E1,1.720282211E1
2.415556333E0,-4.104764099E0,-1.775158539E0,-1.416279831E1,1.485210868E1
2.425575333E0,-4.731061707E0,-2.875520325E-1,-1.217687805E1,1.306682785E1
2.435595333E0,-4.929848328E0,5.415737915E-1,-1.199605408E1,1.298083280E1
2.445614333E0,-4.457730103E0,1.423839111E0,-1.240724899E1,1.326041112E1
2.455634333E0,-3.926335144E0,1.641486511E0,-1.303549255E1,1.371257276E1
2.465654333E0,-3.288960571E0,1.316212921E0,-1.266142044E1,1.314767073E1
2.475673333E0,-2.722538452E0,1.263672180E0,-1.134655472E1,1.173683888E1
2.485693333E0,-1.997595978E0,1.611997833E0,-9.642049255E0,9.977877557E0
2.495712333E0,-1.362017670E0,1.982327728E0,-8.189769287E0,8.535633329E0
2.505732333E0,-9.783654785E-1,2.333347778E0,-6.974446564E0,7.419205870E0
2.515752333E0,-7.107220459E-1,2.798730011E0,-5.913003845E0,6.580397402E0
2.525771333E0,-5.161267090E-1,3.426225128E0,-4.925357666E0,6.022005774E0
2.535791333E0,-5.465135193E-1,4.116439819E0,-4.326602783E0,5.996936339E0
2.545810333E0,-5.429209900E-1,4.668192444E0,-4.113745422E0,6.245773394E0
2.555830333E0,-5.888754272E-1,5.260810089E0,-4.352947998E0,6.853543123E0
2.565849333E0,-5.617817688E-1,6.214027863E0,-4.589605865E0,7.745593782E0
2.575869333E0,-3.480262756E-1,7.212601318E0,-4.865332489E0,8.707135022E0
2.585889333E0,-1.941462708E-1,8.133037262E0,-5.527405701E0,9.835456352E0
2.595908333E0,8.412506104E-2,8.806337128E0,-6.057303772E0,1.068875950E1
2.605928333E0,2.113604736E-1,9.164991302E0,-6.329138489E0,1.114000596E1
2.615947333E0,2.752775574E-1,9.575587463E0,-6.432274017E0,1.153870885E1
2.625967333E0,3.388952637E-1,9.998458099E0,-6.569538574E0,1.196841056E1
2.635987333E0,3.956272888E-1,1.025427612E1,-6.777156830E0,1.229782722E1
2.646006333E0,5.803431702E-1,1.045036835E1,-6.943311310E0,1.256011818E1
2.656026333E0,6.779402161E-1,1.055395294E1,-6.913672943E0,1.263504647E1
2.666045333E0,7.035369873E-1,1.062176193E1,-6.696923676E0,1.257638969E1
2.676065333E0,7.433541870E-1,1.072160431E1,-6.580166473E0,1.260174453E1
2.686085333E0,7.493417358E-1,1.082114731E1,-6.527925110E0,1.265987948E1
2.696104333E0,8.289761353E-1,1.093071945E1,-6.417155457E0,1.270227197E1
2.706124333E0,8.960366821E-1,1.100526443E1,-6.181096344E0,1.265403805E1
2.716143333E0,9.527687073E-1,1.093565918E1,-5.876928864E0,1.245129322E1
2.726163333E0,1.005758514E0,1.072295151E1,-5.532644806E0,1.210798901E1
2.736183333E0,1.026864624E0,1.050695068E1,-5.234913940E0,1.178366614E1
2.746202333E0,1.030906219E0,1.031490005E1,-4.948559418E0,1.148686951E1
2.756222333E0,1.029708710E0,1.002615051E1,-4.604425049E0,1.108082687E1
2.766241333E0,1.079555054E0,9.686806183E0,-4.291425934E0,1.064969435E1
2.776261333E0,1.130149841E0,9.374256134E0,-4.016298065E0,1.026082681E1
2.786281333E0,1.123114471E0,9.083860016E0,-3.687132568E0,9.867768009E0
2.796300333E0,1.040037231E0,8.824898529E0,-3.249442749E0,9.461468685E0
2.806320333E0,8.646020508E-1,8.668922882E0,-2.825075226E0,9.158537584E0
2.816339333E0,6.716532898E-1,8.575966187E0,-2.502046967E0,8.958713814E0
2.826359333E0,5.520520020E-1,8.503067780E0,-2.277513885E0,8.820090282E0
2.836379333E0,4.499642944E-1,8.448431396E0,-2.087109833E0,8.714039728E0
2.846398333E0,3.427871704E-1,8.469088440E0,-1.941612396E0,8.695563279E0
2.856418333E0,2.571652222E-1,8.560997314E0,-1.932331696E0,8.780131819E0
2.866437333E0,3.058140564E-1,8.660839691E0,-1.883682861E0,8.868592195E0
2.876457333E0,3.073109436E-1,8.708141327E0,-1.932182007E0,8.925216675E0
2.886477333E0,2.845582581E-1,8.778794403E0,-2.220183105E0,9.059658801E0
2.896496333E0,3.212319946E-1,8.872649231E0,-2.445314941E0,9.209053129E0
2.906516333E0,3.562591553E-1,9.016350403E0,-2.631228333E0,9.399194525E0
2.916535333E0,4.279600525E-1,9.128018188E0,-2.940934296E0,9.599633346E0
2.926555333E0,5.224136353E-1,9.218729553E0,-3.410208435E0,9.843140360E0
2.936575333E0,5.510041809E-1,9.307644653E0,-3.829336853E0,1.007966643E1
2.946594333E0,5.472619629E-1,9.354048157E0,-4.263284454E0,1.029433373E1
2.956614333E0,5.861810303E-1,9.335786133E0,-4.722379761E0,1.047861544E1
2.966633333E0,5.508544922E-1,9.219627686E0,-5.022954712E0,1.051356502E1
2.976653333E0,4.797523499E-1,9.137298889E0,-5.182822266E0,1.051579954E1
2.986672333E0,4.305047607E-1,9.025182037E0,-5.307512970E0,1.047897605E1
2.996691208E0,4.370910645E-1,8.850944366E0,-5.486241302E0,1.042252889E1
3.006711208E0,4.411326599E-1,8.618178406E0,-5.701942749E0,1.034310148E1
3.016730208E0,5.040019226E-1,8.357270966E0,-5.806126099E0,1.018867490E1
3.026750208E0,5.611830139E-1,8.131390686E0,-5.911506958E0,1.006878123E1
3.036769208E0,5.981561279E-1,7.946974182E0,-6.094276886E0,1.003256698E1
3.046789208E0,6.256988525E-1,7.818690948E0,-6.239624634E0,1.002279117E1
3.056809208E0,6.294410706E-1,7.736811218E0,-6.268514557E0,9.977410417E0
3.066828208E0,5.972579956E-1,7.646099854E0,-6.206244049E0,9.865952832E0
3.076848208E0,5.986051941E-1,7.615114288E0,-6.182293854E0,9.826955332E0
3.086867208E0,5.516029358E-1,7.646698608E0,-6.174060974E0,9.843540741E0
3.096887208E0,4.578977966E-1,7.757019196E0,-6.051914978E0,9.849197536E0
3.106907208E0,3.730242920E-1,7.933502197E0,-5.853577423E0,9.866304926E0
3.116926208E0,3.701802063E-1,7.944579163E0,-5.652545471E0,9.757286598E0
3.126946208E0,4.068539429E-1,7.800877991E0,-5.476960602E0,9.540247638E0
3.136965208E0,4.484674072E-1,7.717501373E0,-5.306165771E0,9.376371668E0
3.146985208E0,4.733157349E-1,7.764503632E0,-5.232818298E0,9.375176360E0
3.157005208E0,5.809419250E-1,7.878267059E0,-5.160518646E0,9.435864458E0
3.167024208E0,7.538323975E-1,7.841443634E0,-4.876259766E0,9.264686225E0
3.177044208E0,8.234376526E-1,8.136779480E0,-4.892426147E0,9.530008577E0
3.187063208E0,8.411009216E-1,8.407865753E0,-5.147196350E0,9.894103676E0
3.197083208E0,8.276289368E-1,8.483159180E0,-5.146597595E0,9.956727682E0
3.207103208E0,6.697073364E-1,8.508157196E0,-5.260361023E0,1.002539999E1
3.217122208E0,7.846682739E-1,8.467890930E0,-5.215155029E0,9.975907131E0
3.227142208E0,1.284329224E0,9.388027496E0,-5.333708496E0,1.087350027E1
3.237161208E0,1.121318207E0,9.765243073E0,-5.349575500E0,1.119085720E1
3.247181208E0,9.225315857E-1,9.303902435E0,-4.832251282E0,1.052446281E1
3.257201208E0,9.719288635E-1,9.220076752E0,-4.142186279E0,1.015441619E1
3.267220208E0,1.151106262E0,9.569150848E0,-3.503913574E0,1.025529638E1
3.277240208E0,1.168021088E0,9.976603546E0,-3.286864929E0,1.056883970E1
3.287259208E0,1.215472412E0,1.038240967E1,-3.127147064E0,1.091104268E1
3.297279208E0,1.290616150E0,1.074525513E1,-2.988235931E0,1.122745527E1
