"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.706241250E-1,-2.727328491E-1,3.590882721E0,8.829538879E0,9.535700223E0
7.806431250E-1,-1.880090332E-1,3.501069489E0,8.965306549E0,9.626502817E0
7.906641250E-1,-1.552272034E-1,3.501219177E0,9.056916046E0,9.711352093E0
8.006841250E-1,-1.829196167E-1,3.654799805E0,9.120084686E0,9.826849235E0
8.107041250E-1,-2.923420715E-1,3.818259888E0,9.044491882E0,9.821782214E0
8.207241250E-1,-4.040098572E-1,3.917353821E0,8.862470398E0,9.698054778E0
8.307441250E-1,-4.724176025E-1,3.993695068E0,8.814869385E0,9.688895755E0
8.407641250E-1,-5.054988098E-1,4.028572540E0,8.873547363E0,9.758317917E0
8.507841250E-1,-5.587879944E-1,4.041595459E0,8.957971802E0,9.843373237E0
8.608041250E-1,-5.102888489E-1,3.987108765E0,9.016200714E0,9.871641521E0
8.708241250E-1,-4.113446045E-1,3.782484283E0,9.177864532E0,9.935269957E0
8.808441250E-1,-4.430786133E-1,3.653901672E0,9.219627686E0,9.927177381E0
8.908641250E-1,-4.409829712E-1,3.572770386E0,9.150022430E0,9.832703834E0
9.008841250E-1,-4.562512207E-1,3.572321320E0,9.195378113E0,9.875455606E0
9.109041250E-1,-3.683839417E-1,3.527564392E0,9.278904419E0,9.933654136E0
9.209241250E-1,-2.776725769E-1,3.408112793E0,9.026229858E0,9.652210127E0
9.309441250E-1,-1.797761536E-1,3.312761078E0,8.747958527E0,9.355933081E0
9.409641250E-1,-1.463955688E-1,3.408561859E0,8.767567749E0,9.407973737E0
9.509841250E-1,-1.957928467E-1,3.727249146E0,8.962462463E0,9.708576334E0
9.610041250E-1,-2.336640930E-1,3.954177246E0,9.124874725E0,9.947535140E0
9.710241250E-1,-3.281176758E-1,4.041445770E0,9.174272003E0,1.003036450E1
9.810441250E-1,-3.149450684E-1,4.004772034E0,9.034462738E0,9.887310373E0
9.910641250E-1,-2.644999695E-1,3.942651215E0,8.839717712E0,9.682720076E0
1.001084125E0,-3.471281433E-1,3.890559540E0,8.954079895E0,9.768955842E0
1.011104125E0,-4.170327759E-1,3.844754791E0,9.108408966E0,9.895411544E0
1.021124125E0,-4.186793518E-1,3.807033234E0,9.268725586E0,1.002886177E1
1.031144125E0,-3.764671326E-1,3.702251129E0,9.355994110E0,1.006891338E1
1.041164125E0,-3.897894287E-1,3.672912140E0,9.332492981E0,1.003681447E1
1.051184125E0,-4.492158508E-1,3.669319611E0,9.411977692E0,1.011192491E1
1.061204125E0,-5.153782654E-1,3.662433929E0,9.488917694E0,1.018423272E1
1.071224125E0,-5.453160095E-1,3.678300934E0,9.386680298E0,1.009638719E1
1.081244125E0,-5.845344543E-1,3.652853851E0,9.177565155E0,9.895085849E0
1.091264125E0,-5.043013000E-1,3.587589569E0,8.995992737E0,9.698092804E0
1.101284125E0,-4.022135925E-1,3.605552216E0,9.001082153E0,9.704703112E0
1.111304125E0,-3.838018799E-1,3.643573151E0,9.066047058E0,9.778350497E0
1.121324125E0,-3.668870544E-1,3.673959961E0,8.975335693E0,9.705114049E0
1.131344125E0,-4.093986511E-1,3.754193115E0,8.926836548E0,9.692779991E0
1.141364125E0,-5.652246094E-1,3.912863159E0,9.009315033E0,9.838583959E0
1.151384125E0,-5.289999390E-1,3.904779968E0,9.135053558E0,9.948685896E0
1.161404125E0,-4.312532043E-1,3.968846741E0,9.180109863E0,1.001060142E1
1.171424125E0,-2.351609802E-1,3.988306274E0,9.158255310E0,9.991773013E0
1.181444125E0,-3.308120728E-2,3.879482574E0,9.128616943E0,9.918826882E0
1.191464125E0,4.041595459E-3,3.832480316E0,9.211095428E0,9.976582616E0
1.201484125E0,-6.945556641E-2,3.834575958E0,9.385183411E0,1.013856324E1
1.211504125E0,-1.784289551E-1,3.845503235E0,9.390871582E0,1.014929560E1
1.221524125E0,-3.221301270E-1,3.780538330E0,9.311686249E0,1.005503549E1
1.231544125E0,-4.394860840E-1,3.735182648E0,9.256151733E0,9.991050112E0
1.241564125E0,-5.474116516E-1,3.829336853E0,9.048533478E0,9.840703143E0
1.251584125E0,-5.936654663E-1,3.892655182E0,8.940907288E0,9.769597032E0
1.261604125E0,-6.045927429E-1,3.797752533E0,8.903036041E0,9.698067201E0
1.271624125E0,-5.650749207E-1,3.685635681E0,8.822802887E0,9.578364726E0
1.281644125E0,-4.727169800E-1,3.610791321E0,8.913364563E0,9.628569112E0
1.291664125E0,-3.727249146E-1,3.422033844E0,9.005123749E0,9.640616849E0
1.301684125E0,-2.637515259E-1,3.285368042E0,9.076375580E0,9.656283017E0
1.311704125E0,-1.624122620E-1,3.318299561E0,9.065897369E0,9.655463988E0
1.321724125E0,-9.789642334E-2,3.344495087E0,9.013955383E0,9.614916679E0
1.331744125E0,-4.311035156E-2,3.427123260E0,8.963210907E0,9.596154548E0
1.341764125E0,2.320175171E-2,3.562741241E0,8.921597443E0,9.606693729E0
1.351785125E0,7.140151978E-2,3.652255096E0,8.885672150E0,9.607249087E0
1.361804125E0,9.131011963E-2,3.779041443E0,8.817414093E0,9.593554245E0
1.371825125E0,1.143621826E-1,3.877536621E0,8.812025299E0,9.628092170E0
1.381845125E0,7.948471069E-2,3.986210632E0,8.921447754E0,9.771817797E0
1.391865125E0,4.191284180E-3,4.054468689E0,9.065897369E0,9.931224951E0
1.401885125E0,-7.529342651E-2,4.095782776E0,9.208700409E0,1.007875334E1
1.411905125E0,-1.393601990E-1,4.130061493E0,9.347611542E0,1.022030678E1
1.421925125E0,-1.826202393E-1,4.140539703E0,9.468560028E0,1.033591061E1
1.431945125E0,-2.417472839E-1,4.133504333E0,9.506730652E0,1.036929253E1
1.441965125E0,-2.957849121E-1,4.058659973E0,9.512718201E0,1.034659447E1
1.451985125E0,-3.213816833E-1,4.020489349E0,9.567204895E0,1.038263118E1
1.462005125E0,-3.107537842E-1,3.957919464E0,9.589807892E0,1.037911893E1
1.472025125E0,-3.314108276E-1,3.843557281E0,9.528585205E0,1.027991740E1
1.482045125E0,-3.110531616E-1,3.714375916E0,9.373657379E0,1.008755645E1
1.492065125E0,-2.514770508E-1,3.634292450E0,9.209448853E0,9.903800810E0
1.502085125E0,-2.079176331E-1,3.573069763E0,9.062005463E0,9.743202773E0
1.512105125E0,-1.553768921E-1,3.494333496E0,8.852141876E0,9.518136601E0
1.522125125E0,-1.191522217E-1,3.433410187E0,8.570278015E0,9.233210060E0
1.532145125E0,-8.652008057E-2,3.484004974E0,8.247998199E0,8.954063362E0
1.542165125E0,-1.163081360E-1,3.485501862E0,8.020022278E0,8.745456429E0
1.552185125E0,-7.559280396E-2,3.454815674E0,7.734715576E0,8.471557747E0
1.562205125E0,6.286926270E-3,3.532653809E0,7.640561371E0,8.417711121E0
1.572225125E0,4.176315308E-2,3.539539490E0,7.730075226E0,8.502008407E0
1.582245125E0,2.694396973E-2,3.429967346E0,7.921676788E0,8.632402048E0
1.592265125E0,2.395019531E-2,3.393443298E0,8.079748077E0,8.763467352E0
1.602285125E0,2.080673218E-2,3.390449524E0,8.255482635E0,8.924605002E0
1.612305125E0,-1.407073975E-2,3.376229095E0,8.392597504E0,9.046259655E0
1.622325125E0,-8.397537231E-2,3.383264465E0,8.386310577E0,9.043436040E0
1.632345125E0,-7.753875732E-2,3.430715790E0,8.311166840E0,8.991736057E0
1.642365125E0,-5.328918457E-2,3.506308594E0,8.298443298E0,9.008951152E0
1.652385125E0,2.365081787E-2,3.548520813E0,8.370293884E0,9.091445376E0
1.662405125E0,8.472381592E-2,3.524570618E0,8.508456573E0,9.209973367E0
1.672425333E0,1.392105103E-1,3.486699371E0,8.569679260E0,9.252883588E0
1.682445333E0,1.829196167E-1,3.371289368E0,8.539741516E0,9.182931817E0
1.692465333E0,2.393522644E-1,3.275338898E0,8.447533264E0,9.063440442E0
1.702485333E0,2.761756897E-1,3.219505005E0,8.442892914E0,9.040128663E0
1.712505333E0,2.781216431E-1,3.141517181E0,8.341853027E0,8.918127257E0
1.722525333E0,3.125500488E-1,3.063529358E0,8.217461700E0,8.775510040E0
1.732545333E0,3.598516846E-1,3.041824493E0,8.054899750E0,8.617633055E0
1.742565333E0,4.022135925E-1,3.008892975E0,7.840246124E0,8.407417677E0
1.752585333E0,4.028123474E-1,3.016826477E0,7.675139465E0,8.256589223E0
1.762605333E0,3.549119568E-1,2.979254608E0,7.534881134E0,8.110262278E0
1.772625333E0,3.267704773E-1,2.879711609E0,7.408394165E0,7.955112947E0
1.782645333E0,2.838098145E-1,2.805016937E0,7.296277313E0,7.822041336E0
1.792665333E0,2.092648315E-1,2.658321991E0,7.167245636E0,7.647213714E0
1.802685333E0,1.784289551E-1,2.468367004E0,6.915469208E0,7.344956564E0
1.812705333E0,1.519340515E-1,2.327210541E0,6.696923676E0,7.091387704E0
1.822725333E0,9.400451660E-2,2.227368164E0,6.549779663E0,6.918787424E0
1.832745333E0,8.951385498E-2,2.164349213E0,6.330335999E0,6.690708042E0
1.842765333E0,1.927990723E-1,2.139800262E0,6.116281128E0,6.482654663E0
1.852785333E0,2.911445618E-1,2.124232635E0,5.967340851E0,6.340842710E0
1.862805333E0,4.170327759E-1,2.089953918E0,5.762416992E0,6.143880965E0
1.872825333E0,5.545967102E-1,2.069596252E0,5.501060486E0,5.903598278E0
1.882845333E0,5.836363220E-1,2.026186523E0,5.304968262E0,5.708655835E0
1.892866333E0,4.981640625E-1,1.966011658E0,5.157524872E0,5.541970054E0
1.902885333E0,3.882925415E-1,1.882485352E0,4.828059998E0,5.196603269E0
1.912905333E0,2.890489197E-1,1.772464142E0,4.406835938E0,4.758716360E0
1.922926333E0,1.173559570E-1,1.618135071E0,4.020639038E0,4.335628190E0
1.932946333E0,-6.002517700E-2,1.504371643E0,3.727698212E0,4.020257581E0
1.942966333E0,-2.417472839E-1,1.378333740E0,3.448828125E0,3.721916319E0
1.952986333E0,-3.743714905E-1,1.202748871E0,3.067870331E0,3.316411800E0
1.963006333E0,-5.204676819E-1,1.130000153E0,2.630180511E0,2.909576683E0
1.973026333E0,-6.376739502E-1,1.092128906E0,2.264790344E0,2.593963939E0
1.983046333E0,-6.640191650E-1,1.183439026E0,1.770218811E0,2.230498603E0
1.993066333E0,-5.046006775E-1,1.173260193E0,1.172062683E0,1.733462505E0
2.003086333E0,-4.189787292E-1,1.011446686E0,4.974156189E-1,1.202493190E0
2.013106333E0,-4.480183411E-1,8.602610779E-1,1.161584473E-1,9.768635222E-1
2.023126333E0,-5.824388123E-1,6.559359741E-1,-1.773811340E-1,8.949586800E-1
2.033146333E0,-7.406597900E-1,3.836521912E-1,-6.725514221E-1,1.071490244E0
2.043166333E0,-9.418414307E-1,1.975891113E-1,-1.105600891E0,1.465762623E0
2.053186333E0,-1.060394897E0,4.652325439E-1,-1.253942413E0,1.706824606E0
2.063206333E0,-1.281185760E0,1.154399414E0,-1.458566895E0,2.258648345E0
2.073226333E0,-1.205443268E0,2.361040192E0,-1.614542542E0,3.103925237E0
2.083246333E0,-5.260061646E-1,3.994144135E0,-2.032323761E0,4.512228908E0
2.093266333E0,7.580236816E-1,6.034102020E0,-3.117117920E0,6.833843078E0
2.103286333E0,2.238894196E0,8.705297241E0,-3.888912964E0,9.793798615E0
2.113306333E0,2.813998260E0,1.117770584E1,-3.544628906E0,1.205919102E1
2.123326333E0,2.761307831E0,1.308294388E1,-2.294877777E0,1.356667629E1
2.133346333E0,2.705174561E0,1.447894089E1,-1.411564636E-1,1.473016034E1
2.143366333E0,2.716251526E0,1.633942200E1,1.532513123E0,1.663440200E1
2.153386333E0,2.384691010E0,1.786669601E1,2.342478790E0,1.817670995E1
2.163406333E0,1.762884064E0,1.919398590E1,3.542084198E0,1.959753085E1
2.173426333E0,1.364113312E0,2.332000580E1,6.691684570E0,2.429942629E1
2.183446333E0,2.368973694E0,2.772474609E1,8.898545380E0,2.921399822E1
2.193466333E0,7.506889343E0,3.659350342E1,8.946296082E0,3.841190042E1
2.203486333E0,1.269165756E1,5.058460876E1,1.192480225E1,5.349842731E1
2.213506333E0,1.224259140E1,5.779077347E1,1.681483337E1,6.141981084E1
2.223526333E0,1.036983582E1,5.539335892E1,1.668041290E1,5.877239047E1
2.233546333E0,9.452693024E0,4.724475403E1,1.057146652E1,4.932723480E1
2.243566333E0,6.626120911E0,3.626044601E1,3.472628632E0,3.702410800E1
2.253586333E0,2.604434052E0,2.440479996E1,-3.061733093E0,2.473361169E1
2.263606333E0,-1.510359192E-1,1.476110413E1,-8.203241272E0,1.688804827E1
2.273626333E0,-1.069675598E0,7.674241333E0,-1.246712448E1,1.467880713E1
2.283646333E0,-7.523355103E-1,2.854264526E0,-1.661005920E1,1.687029643E1
2.293666333E0,3.487747192E-2,-3.324586487E-1,-2.056064392E1,2.056336119E1
2.303686333E0,9.975256348E-1,-2.569855957E0,-2.271750870E1,2.288415212E1
2.313706333E0,1.585053864E0,-3.894301758E0,-2.258458511E1,2.297262429E1
2.323726333E0,1.412313080E0,-4.637356567E0,-2.100087845E1,2.155311114E1
2.333746333E0,5.438191223E-1,-4.087699585E0,-1.889954819E1,1.934419677E1
2.343766333E0,-1.251397705E-1,-3.554059296E0,-1.698263443E1,1.735099045E1
2.353786333E0,-5.757028198E-1,-3.639980621E0,-1.526106445E1,1.569971276E1
2.363806333E0,-9.357041931E-1,-3.282673645E0,-1.311512695E1,1.355204942E1
2.373826333E0,-1.039288788E0,-2.676134949E0,-1.123249191E1,1.159356261E1
2.383846333E0,-1.286424866E0,-1.960922241E0,-9.568103027E0,9.851329886E0
2.393866333E0,-1.454525299E0,-7.035369873E-1,-7.593110046E0,7.763113313E0
2.403886333E0,-1.545086975E0,5.670208740E-1,-5.613027649E0,5.849349179E0
2.413906333E0,-1.612297211E0,1.578766937E0,-4.410278778E0,4.954045442E0
2.423926333E0,-1.403481445E0,2.587519226E0,-4.171674957E0,5.105672126E0
2.433946333E0,-9.894424438E-1,3.729793854E0,-3.852688293E0,5.452849313E0
2.443966333E0,-5.655239868E-1,4.656516724E0,-3.797602844E0,6.035292266E0
2.453986333E0,3.592529297E-3,5.541476440E0,-3.642076263E0,6.631190961E0
2.464006333E0,4.016148376E-1,6.511010284E0,-3.514541473E0,7.409895490E0
2.474026333E0,7.628137207E-1,7.281308441E0,-3.868405609E0,8.280332079E0
2.484046333E0,1.073118439E0,7.908803558E0,-4.422553253E0,9.124677210E0
2.494067333E0,1.376687164E0,8.547974396E0,-4.975353699E0,9.985853907E0
2.504087333E0,1.545386353E0,9.036109314E0,-5.546715546E0,1.071473489E1
2.514107333E0,1.387315063E0,9.340276794E0,-5.945635986E0,1.115867380E1
2.524127333E0,1.124162292E0,9.624984741E0,-5.970184937E0,1.138187947E1
2.534147333E0,8.586145020E-1,9.870025177E0,-6.000422058E0,1.158273201E1
2.544167333E0,7.072792053E-1,1.004082001E1,-6.074218597E0,1.175646383E1
2.554187333E0,6.997947693E-1,1.005099884E1,-5.974974976E0,1.171377891E1
2.564207333E0,7.426057434E-1,1.009665390E1,-5.906417542E0,1.172090660E1
2.574227333E0,7.276368713E-1,1.023796005E1,-5.780828705E0,1.177978192E1
2.584247333E0,8.568182373E-1,1.018826340E1,-5.399122467E0,1.156223905E1
2.594267333E0,9.877958679E-1,1.008557693E1,-5.469326477E0,1.151556056E1
2.604287333E0,1.100511475E0,1.015518219E1,-5.661526794E0,1.167868727E1
2.614307333E0,1.074465637E0,1.045740372E1,-5.158423004E0,1.170987177E1
2.624327333E0,8.497828674E-1,1.074615326E1,-4.600682831E0,1.172041908E1
2.634347333E0,6.876699829E-1,1.090856552E1,-4.030518494E0,1.164966828E1
2.644367333E0,4.683760071E-1,1.097622482E1,-3.647165680E0,1.157578096E1
2.654387333E0,3.269201660E-1,1.072055649E1,-3.729494476E0,1.135545408E1
2.664407333E0,3.249742126E-1,1.038914566E1,-3.842659149E0,1.108178619E1
2.674427708E0,3.406915283E-1,1.014305740E1,-4.017196198E0,1.091492325E1
2.684447708E0,4.757107544E-1,9.688452759E0,-3.989653473E0,1.048855340E1
2.694467708E0,6.128256226E-1,9.247469788E0,-3.838467865E0,1.003120572E1
2.704487708E0,7.191046143E-1,8.974287872E0,-3.537443848E0,9.673079305E0
2.714507708E0,7.502398682E-1,8.731193390E0,-3.440595245E0,9.414578775E0
2.724527708E0,7.414082336E-1,8.560997314E0,-3.692671051E0,9.352870184E0
2.734547708E0,6.608757019E-1,8.416697388E0,-3.986809387E0,9.336605416E0
2.744567708E0,4.552033997E-1,8.551267548E0,-4.213737488E0,9.543949414E0
2.754587708E0,2.971321106E-1,8.929231567E0,-4.433181152E0,9.973593084E0
2.764607708E0,2.926414490E-1,8.640182648E0,-4.808450775E0,9.892400824E0
2.774627708E0,2.656974792E-1,8.404722290E0,-4.994364166E0,9.780267141E0
2.784647708E0,8.637039185E-2,8.495134277E0,-5.204676819E0,9.963103283E0
2.794667708E0,-9.939331055E-2,8.547824707E0,-5.801036682E0,1.033088635E1
2.804687708E0,-1.317260742E-1,8.346343689E0,-6.095624084E0,1.033612295E1
2.814707708E0,-4.400848389E-2,8.412655792E0,-5.974376221E0,1.031832765E1
2.824727708E0,1.234931946E-1,8.580606537E0,-5.831423492E0,1.037533417E1
2.834747708E0,1.395098877E-1,8.289162598E0,-5.616620178E0,1.001379557E1
2.844767708E0,2.296224976E-1,8.190068665E0,-5.303920441E0,9.760200985E0
2.854787708E0,3.103047180E-1,8.204738159E0,-4.991071014E0,9.608579872E0
2.864807708E0,3.891906738E-2,8.233628082E0,-4.591252441E0,9.427287259E0
2.874827708E0,-1.486408997E-1,8.901539154E0,-4.529730377E0,9.988891366E0
2.884847708E0,-1.267863464E-1,9.440418549E0,-4.133803711E0,1.030659547E1
2.894867708E0,-4.427792358E-1,8.702902222E0,-3.247796173E0,9.299717228E0
2.904887708E0,2.329156494E-1,8.732390900E0,-3.484454041E0,9.404803054E0
2.914907708E0,1.572480011E0,9.949809265E0,-3.955823822E0,1.082219663E1
2.924927708E0,1.704804840E0,9.357640686E0,-4.055666199E0,1.034022374E1
2.934947708E0,1.519939270E0,8.918154602E0,-4.816384277E0,1.024896358E1
2.944967708E0,1.749861145E0,9.807305603E0,-5.614225159E0,1.143524295E1
2.954987708E0,2.656226349E0,9.767787781E0,-5.491181030E0,1.151600129E1
2.965007708E0,2.935545502E0,9.492659912E0,-4.843777313E0,1.105396753E1
2.975027708E0,2.541864166E0,9.281149750E0,-3.954626312E0,1.040383984E1
2.985047708E0,2.730471954E0,9.140142975E0,-3.622167664E0,1.020381249E1
2.995067708E0,2.589914246E0,8.816366272E0,-3.499123535E0,9.832590480E0
3.005087708E0,1.998943176E0,8.754095764E0,-3.026107178E0,9.475615606E0
3.015107708E0,1.668580170E0,9.323212280E0,-2.293680267E0,9.745122686E0
3.025127708E0,9.851014709E-1,1.010967682E1,-1.936373291E0,1.034048025E1
3.035147708E0,5.608836365E-1,1.095227463E1,-1.801503754E0,1.111360993E1
3.045167708E0,1.414558411E-1,1.198213303E1,-1.463506622E0,1.207200784E1
3.055188708E0,-2.296224976E-1,1.247460892E1,-1.040186920E0,1.252000731E1
3.065207708E0,-9.041198730E-2,1.280302597E1,-4.537065125E-1,1.281138158E1
3.075227708E0,7.463479614E-1,1.347991837E1,4.507127380E-1,1.350808559E1
3.085248708E0,9.035211182E-1,1.329026276E1,8.884025574E-1,1.335053159E1
3.095268708E0,3.692820740E-1,1.225396774E1,1.195114746E0,1.231764563E1
3.105288708E0,1.318757629E-1,1.083506836E1,1.825154572E0,1.098850703E1
3.115308708E0,5.789959717E-1,1.016820511E1,2.362537079E0,1.045510463E1
3.125328708E0,1.060245209E0,1.023571472E1,2.590063934E0,1.061142813E1
3.135348708E0,1.198557587E0,1.005504044E1,2.726280670E0,1.048680050E1
3.145368708E0,1.402882690E0,9.592352600E0,2.647245026E0,1.004933901E1
3.155388708E0,1.636097717E0,9.211694183E0,2.705623627E0,9.739226082E0
3.165408708E0,1.567540283E0,8.718769226E0,2.746788025E0,9.274640899E0
3.175428708E0,1.435365143E0,8.333021393E0,2.576142883E0,8.839458738E0
3.185448708E0,1.290167084E0,6.964716797E0,2.189197540E0,7.413797747E0
3.195468708E0,1.483564911E0,6.919361115E0,2.187550964E0,7.407017099E0
3.205488708E0,1.146465912E0,7.664661255E0,2.318977661E0,8.089442109E0
3.215508708E0,9.192384338E-1,7.944429474E0,2.387834473E0,8.346299326E0
3.225528708E0,6.746470642E-1,8.384364624E0,2.304008789E0,8.721305826E0
3.235548708E0,3.957769775E-1,8.702453156E0,2.125280457E0,8.966947494E0
3.245568708E0,1.460961914E-1,8.603808289E0,1.884730682E0,8.809033483E0
3.255588708E0,1.901046753E-1,8.324040070E0,2.066153412E0,8.578739580E0
3.265608708E0,3.520678711E-1,8.302335205E0,2.256557465E0,8.610735929E0
3.275628708E0,6.354286194E-1,8.199349365E0,2.180665283E0,8.508137318E0
3.285648708E0,1.023721161E0,7.757917328E0,2.437830505E0,8.196115168E0
3.295668708E0,1.461560669E0,7.447013855E0,2.532134399E0,8.000367464E0
