"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.811352917E-1,-1.154100037E-1,1.243913269E0,9.550888824E0,9.632243613E0
5.911552917E-1,-1.181044006E-1,1.341660004E0,9.441466370E0,9.537048150E0
6.011752917E-1,-1.698966980E-1,1.505419464E0,9.368268585E0,9.489974127E0
6.111952917E-1,-1.624122620E-1,1.669927368E0,9.373358002E0,9.522335606E0
6.212152917E-1,-1.119671631E-1,1.757195892E0,9.335337067E0,9.499936431E0
6.312352917E-1,-5.912704468E-2,1.795366516E0,9.365274811E0,9.535995450E0
6.412552917E-1,-5.927673340E-2,1.789079590E0,9.414522400E0,9.583191093E0
6.512752917E-1,-6.975494385E-2,1.763333130E0,9.462273102E0,9.625425795E0
6.612952917E-1,-7.110214233E-2,1.731299744E0,9.518556061E0,9.674986501E0
6.713149583E-1,-5.014572144E-2,1.762285309E0,9.602381744E0,9.762883758E0
6.813349584E-1,-1.901046753E-2,1.817071381E0,9.618997192E0,9.789137694E0
6.913549583E-1,1.287322998E-2,1.834285583E0,9.672585754E0,9.844982707E0
7.013749584E-1,-5.239105225E-3,1.783541107E0,9.717192993E0,9.879518510E0
7.113949583E-1,-7.738906860E-2,1.742676086E0,9.759255524E0,9.913928454E0
7.214149583E-1,-1.460961914E-1,1.708097992E0,9.798473969E0,9.947312952E0
7.314349583E-1,-1.812730408E-1,1.710343323E0,9.820478210E0,9.969951177E0
7.414549583E-1,-1.710942078E-1,1.690734100E0,9.781110077E0,9.927636645E0
7.514749583E-1,-1.746867371E-1,1.661395111E0,9.717791748E0,9.860335980E0
7.614949583E-1,-1.523831177E-1,1.667682037E0,9.695188751E0,9.838753423E0
7.715149584E-1,-1.534309387E-1,1.668430481E0,9.701325989E0,9.844944249E0
7.815349583E-1,-1.387614441E-1,1.695374451E0,9.674831085E0,9.823232960E0
7.915549584E-1,-1.035845947E-1,1.731599121E0,9.648186493E0,9.802890792E0
8.015749583E-1,-5.463638306E-2,1.774110718E0,9.605225830E0,9.767846089E0
8.115949584E-1,-5.538482666E-2,1.834884338E0,9.577383728E0,9.751725339E0
8.216149583E-1,-8.472381592E-2,1.872456207E0,9.598190460E0,9.779495410E0
8.316349583E-1,-1.269360352E-1,1.846410370E0,9.580826569E0,9.757949669E0
8.416549583E-1,-1.830693054E-1,1.804198151E0,9.664502563E0,9.833171164E0
8.516749583E-1,-2.275268555E-1,1.802401886E0,9.734706573E0,9.902774010E0
8.616949584E-1,-2.329156494E-1,1.789828033E0,9.822573853E0,9.987026143E0
8.717149583E-1,-2.242337036E-1,1.742227020E0,9.836045837E0,9.991668202E0
8.817349584E-1,-2.227368164E-1,1.729952545E0,9.769134979E0,9.923625635E0
8.917549583E-1,-2.281256104E-1,1.718725891E0,9.699679413E0,9.853417716E0
9.017749584E-1,-2.177970886E-1,1.719923401E0,9.651180267E0,9.805654115E0
9.117949583E-1,-1.838177490E-1,1.693877563E0,9.616452484E0,9.766225911E0
9.218149583E-1,-1.023870850E-1,1.689835968E0,9.512568512E0,9.662038522E0
9.318349583E-1,-8.143066406E-2,1.682950287E0,9.437873840E0,9.587096289E0
9.418549583E-1,-9.789642334E-2,1.660496979E0,9.422904968E0,9.568592998E0
9.518749584E-1,-1.378633118E-1,1.680555267E0,9.408834229E0,9.558735996E0
9.618949583E-1,-1.320254517E-1,1.659598846E0,9.408085785E0,9.554254402E0
9.719149584E-1,-1.682501221E-1,1.621877289E0,9.377848663E0,9.518552390E0
9.819349583E-1,-2.109114075E-1,1.614243164E0,9.338630219E0,9.479466176E0
9.919549584E-1,-2.058219910E-1,1.659299469E0,9.304501190E0,9.453537952E0
1.001974958E0,-1.733395386E-1,1.621727600E0,9.251212006E0,9.393879421E0
1.011994958E0,-1.826202393E-1,1.659898224E0,9.249266052E0,9.398804965E0
1.022014958E0,-2.103126526E-1,1.715582428E0,9.278006287E0,9.437629741E0
1.032034958E0,-2.639012146E-1,1.740131378E0,9.296717377E0,9.461852622E0
1.042054958E0,-3.140469360E-1,1.763482819E0,9.431736603E0,9.600320436E0
1.052074958E0,-3.131488037E-1,1.781744843E0,9.585317230E0,9.754536548E0
1.062094958E0,-3.140469360E-1,1.856888580E0,9.701026611E0,9.882134283E0
1.072114958E0,-3.511697388E-1,1.896705780E0,9.762548676E0,9.951289848E0
1.082134958E0,-3.986210632E-1,1.898352356E0,9.786498871E0,9.976883309E0
1.092154958E0,-4.331991577E-1,1.890718231E0,9.836345215E0,1.002577499E1
1.102174958E0,-5.050497437E-1,1.886526947E0,9.886640625E0,1.007768436E1
1.112194958E0,-6.072871399E-1,1.891316986E0,9.880802765E0,1.007849894E1
1.122214958E0,-6.809339905E-1,1.873204651E0,9.948162689E0,1.014586160E1
1.132234958E0,-6.968009949E-1,1.843416595E0,1.002091141E1,1.021285375E1
1.142254958E0,-5.822891235E-1,1.810485077E0,9.899214478E0,1.008024623E1
1.152274958E0,-4.981640625E-1,1.684447174E0,9.760303345E0,9.917109009E0
1.162294958E0,-5.146298218E-1,1.606159973E0,9.730215912E0,9.875307357E0
1.172314958E0,-4.719685364E-1,1.615590363E0,9.632169800E0,9.778117486E0
1.182334958E0,-4.713697815E-1,1.532064056E0,9.579179993E0,9.712368356E0
1.192354958E0,-4.351451111E-1,1.476679230E0,9.542955322E0,9.666329660E0
1.202374958E0,-3.421884155E-1,1.446891174E0,9.451645203E0,9.567872492E0
1.212394958E0,-2.201921082E-1,1.447340240E0,9.363029480E0,9.476792674E0
1.222414958E0,-1.134640503E-1,1.465452576E0,9.276210022E0,9.391937910E0
1.232434958E0,-3.951782227E-2,1.480720825E0,9.169931030E0,9.288795989E0
1.242454958E0,-1.227447510E-2,1.503473511E0,9.104367371E0,9.227680558E0
1.252474958E0,3.817062378E-2,1.483564911E0,9.160949707E0,9.280378299E0
1.262494958E0,1.309776306E-1,1.503623199E0,9.139843597E0,9.263626658E0
1.272514958E0,1.856140137E-1,1.444047089E0,9.129365387E0,9.244730225E0
1.282534958E0,1.923500061E-1,1.412013702E0,9.266031189E0,9.374972811E0
1.292554958E0,1.736389160E-1,1.404678955E0,9.421258392E0,9.526981848E0
1.302574958E0,1.359173584E-1,1.394350433E0,9.597142639E0,9.698857329E0
1.312594958E0,4.131408691E-2,1.341210938E0,9.780062256E0,9.871685335E0
1.322614958E0,-2.080673218E-2,1.281634827E0,9.877958679E0,9.960777501E0
1.332634958E0,-1.067280579E-1,1.249900818E0,9.889035645E0,9.968283148E0
1.342654958E0,-1.676513672E-1,1.251697083E0,9.881700897E0,9.962071330E0
1.352674958E0,-2.478845215E-1,1.295406189E0,9.852212219E0,9.940101083E0
1.362694958E0,-2.731819153E-1,1.332528992E0,9.822274475E0,9.916014206E0
1.372714958E0,-2.897973633E-1,1.364113312E0,9.806257782E0,9.904921975E0
1.382734958E0,-3.067121887E-1,1.397493896E0,9.724827118E0,9.829512909E0
1.392754958E0,-3.085084534E-1,1.411265259E0,9.650282135E0,9.757806740E0
1.402774958E0,-3.162922668E-1,1.446292419E0,9.574389954E0,9.688175553E0
1.412794958E0,-3.414399719E-1,1.435065765E0,9.457932129E0,9.572276383E0
1.422814958E0,-3.348536682E-1,1.407523041E0,9.377399597E0,9.488354509E0
1.432834958E0,-3.129991150E-1,1.333427124E0,9.317075043E0,9.417212098E0
1.442854958E0,-3.143463135E-1,1.242566071E0,9.353000336E0,9.440413091E0
1.452874958E0,-2.941383362E-1,1.180894318E0,9.398056641E0,9.476523485E0
1.462894958E0,-2.149530029E-1,1.127754822E0,9.345366211E0,9.415620285E0
1.472914958E0,-1.754351807E-1,1.057700500E0,9.284592590E0,9.346291640E0
1.482934958E0,-1.682501221E-1,1.029559021E0,9.250912628E0,9.309548020E0
1.492954958E0,-1.419049072E-1,1.021475830E0,9.240135040E0,9.297507485E0
1.502974958E0,-1.179547119E-1,9.777667236E-1,9.198820953E0,9.251391680E0
1.512994958E0,-7.334747314E-2,9.470805359E-1,9.119485931E0,9.168825718E0
1.523014958E0,-6.616241455E-2,9.294172668E-1,9.037905579E0,9.085809329E0
1.533034958E0,-8.652008057E-2,8.957373047E-1,8.979826355E0,9.024805395E0
1.543054958E0,-9.280700684E-2,8.819659424E-1,8.918304291E0,8.962289244E0
1.553074958E0,-6.721023560E-2,9.023236084E-1,8.860075378E0,8.906157467E0
1.563094958E0,-6.271957397E-2,8.756790161E-1,8.782686310E0,8.826456044E0
1.573114958E0,-7.095245361E-2,8.943901062E-1,8.746910706E0,8.792804718E0
1.583134958E0,-8.816665649E-2,8.918453979E-1,8.694369965E0,8.740436525E0
1.593154958E0,-1.061293030E-1,8.402027893E-1,8.673263855E0,8.714511464E0
1.603174958E0,-6.511459351E-2,8.119116211E-1,8.657995605E0,8.696224945E0
1.613194958E0,-1.586700439E-2,7.927514648E-1,8.626710663E0,8.663073560E0
1.623214958E0,1.466949463E-2,7.969427490E-1,8.587941284E0,8.624851792E0
1.633234958E0,2.993774414E-2,7.890092468E-1,8.572822723E0,8.609106882E0
1.643254958E0,3.787124634E-2,7.538323975E-1,8.515192566E0,8.548578943E0
1.653274958E0,7.454498291E-2,7.237449646E-1,8.387358398E0,8.418856492E0
1.663294958E0,9.295669556E-2,6.734495544E-1,8.257278900E0,8.285217564E0
1.673315417E0,1.061293030E-1,5.819897461E-1,8.111033020E0,8.132578444E0
1.683335417E0,1.052311707E-1,4.794529724E-1,7.966882782E0,7.981990354E0
1.693355417E0,7.229965210E-2,4.462220764E-1,7.805967407E0,7.819045245E0
1.703375417E0,6.750961304E-2,4.261637878E-1,7.612120514E0,7.624339436E0
1.713395417E0,6.421646118E-2,4.123924255E-1,7.363337860E0,7.375156657E0
1.723415417E0,1.242416382E-2,4.173321533E-1,7.102131042E0,7.114392865E0
1.733435417E0,1.407073975E-2,4.450245667E-1,6.822213135E0,6.836727061E0
1.743455417E0,8.008346558E-2,4.740641785E-1,6.410718842E0,6.428721978E0
1.753475417E0,1.784289551E-1,4.451742554E-1,5.952671356E0,5.971960590E0
1.763495417E0,2.418969727E-1,4.282594299E-1,5.496420135E0,5.518383331E0
1.773515417E0,2.450404358E-1,3.664379883E-1,5.081782379E0,5.100865982E0
1.783535417E0,2.179467773E-1,2.110610962E-1,4.653373260E0,4.663253187E0
1.793555417E0,1.353186035E-1,9.430389404E-2,4.229903870E0,4.233118365E0
1.803575417E0,1.901046753E-2,6.631210327E-2,3.875740356E0,3.876354215E0
1.813595417E0,-9.894424438E-2,-5.837860107E-2,3.486549683E0,3.488441875E0
1.823615417E0,-1.631607056E-1,-1.811233521E-1,3.181184692E0,3.190511422E0
1.833635417E0,-2.330653381E-1,-2.248324585E-1,2.791844330E0,2.810562906E0
1.843655417E0,-2.799179077E-1,-1.001417542E-1,2.441423035E0,2.459457021E0
1.853675417E0,-3.818559265E-1,1.013392639E-1,2.068548431E0,2.105938320E0
1.863695417E0,-3.896397400E-1,-2.589614868E-2,1.712139587E0,1.756106974E0
1.873715417E0,-3.754193115E-1,-5.867797852E-2,1.307680664E0,1.361767779E0
1.883735417E0,-4.574487305E-1,2.799179077E-2,8.904981995E-1,1.001513816E0
1.893755417E0,-4.294569397E-1,1.267863464E-1,6.655160522E-1,8.021344379E-1
1.903775417E0,-2.820135498E-1,7.077282715E-1,3.275189209E-1,8.292644886E-1
1.913795417E0,9.131011963E-3,1.566791840E0,-3.399430847E-1,1.603272074E0
1.923815417E0,2.522254944E-1,2.934946747E0,-1.397194519E0,3.260319406E0
1.933835417E0,2.576142883E-1,4.878804474E0,-2.237996063E0,5.373799828E0
1.943855417E0,2.384541321E-1,6.494394836E0,-2.471660156E0,6.952922306E0
1.953875417E0,3.173400879E-1,7.792645111E0,-2.622845764E0,8.228325617E0
1.963895417E0,3.165916443E-1,9.088949432E0,-2.373164978E0,9.398996971E0
1.973915417E0,-1.091230774E-1,1.041743683E1,-1.279688873E0,1.049630895E1
1.983935417E0,-5.167254639E-1,1.199201248E1,2.516267395E-1,1.200577713E1
1.993955417E0,-3.691323853E-1,1.462413895E1,1.350641327E0,1.469101530E1
2.003975417E0,5.057981873E-1,1.815843933E1,1.595681763E0,1.823543120E1
2.013995417E0,1.281485138E0,1.945474365E1,2.747087402E0,1.968948308E1
2.024015417E0,1.722019043E0,1.943573318E1,5.492378540E0,2.027015777E1
2.034035417E0,1.276246033E0,1.863400040E1,8.813522186E0,2.065267411E1
2.044055417E0,5.423222351E-1,2.082065323E1,1.164668060E1,2.386291858E1
2.054075417E0,6.935078430E-1,2.254267227E1,1.372750351E1,2.640260174E1
2.064095417E0,3.696712646E0,2.636856628E1,1.297322205E1,2.961876875E1
2.074115417E0,1.027957352E1,3.626718201E1,1.174757080E1,3.948396563E1
2.084135417E0,1.529803757E1,4.555476837E1,1.283056870E1,4.973821838E1
2.094155417E0,1.400966675E1,4.889387466E1,1.437206314E1,5.285298422E1
2.104175417E0,9.678273926E0,4.897994568E1,1.538156387E1,5.224267003E1
2.114195417E0,6.224955139E0,4.400578949E1,1.535042862E1,4.702015774E1
2.124215417E0,4.177512817E0,3.728805908E1,1.417627029E1,4.011006860E1
2.134235417E0,2.896476746E0,2.872795990E1,1.181268539E1,3.119655099E1
2.144255417E0,1.722617798E0,1.913905014E1,9.152567139E0,2.128473955E1
2.154275417E0,6.192622375E-1,1.076740906E1,6.353986816E0,1.251773670E1
2.164295417E0,-7.378157043E-1,4.910837860E0,2.947071533E0,5.774593589E0
2.174315417E0,-1.561552734E0,1.250798950E0,-4.138893127E-1,2.043097971E0
2.184335417E0,-1.692530365E0,-1.093625793E0,-3.841012573E0,4.337517032E0
2.194356417E0,-1.872456207E0,-1.504221954E0,-6.185437317E0,6.635390775E0
2.204375417E0,-1.729653168E0,-1.271905060E0,-7.983947296E0,8.267578665E0
2.214395417E0,-1.818717957E0,-1.729054413E0,-8.939560089E0,9.285100902E0
2.224415417E0,-2.243384857E0,-2.415377197E0,-9.928852844E0,1.046178481E1
2.234435417E0,-2.731968842E0,-2.592159576E0,-1.091066116E1,1.154233391E1
2.244456417E0,-3.300486603E0,-2.195933533E0,-1.156495056E1,1.222552319E1
2.254475417E0,-3.767964478E0,-1.279539185E0,-1.155656799E1,1.222248095E1
2.264496417E0,-3.353177032E0,7.664062500E-2,-1.095916031E1,1.146092774E1
2.274516417E0,-2.319576416E0,1.212628326E0,-1.013692017E1,1.046938645E1
2.284536417E0,-1.632056122E0,2.222278748E0,-9.537117462E0,9.927675433E0
2.294556417E0,-1.650916901E0,3.245999908E0,-8.872200165E0,9.590514990E0
2.304576417E0,-1.699715424E0,4.308789825E0,-7.987839203E0,9.233649193E0
2.314596417E0,-1.651964722E0,5.362448730E0,-6.715485077E0,8.751147562E0
2.324616417E0,-1.514849854E0,6.376140747E0,-5.453609161E0,8.525948263E0
2.334636417E0,-1.258732452E0,7.392078094E0,-4.386478271E0,8.687256044E0
2.344656417E0,-7.902067566E-1,8.125253448E0,-3.413351898E0,8.848454187E0
2.354676417E0,-2.908451843E-1,8.947343903E0,-2.527194672E0,9.301949620E0
2.364696417E0,2.140548706E-2,9.670490112E0,-1.838476868E0,9.843720557E0
2.374716417E0,2.412982178E-1,1.004486160E1,-1.286873932E0,1.012983287E1
2.384736417E0,5.815406799E-1,1.050036438E1,-8.213420105E-1,1.054848067E1
2.394756417E0,1.038839722E0,1.099134338E1,-5.114863586E-1,1.105216882E1
2.404776417E0,1.335672455E0,1.128952332E1,-4.977149963E-1,1.137915101E1
2.414796417E0,1.432820435E0,1.147349075E1,-4.959187317E-1,1.157324068E1
2.424816417E0,1.445094910E0,1.155806488E1,-4.617897034E-1,1.165720433E1
2.434836417E0,1.398691406E0,1.143517044E1,-4.361929321E-1,1.152864801E1
2.444856417E0,1.350341949E0,1.123054596E1,-3.888912964E-1,1.131811921E1
2.454876417E0,1.219364319E0,1.106918152E1,-4.513114929E-1,1.114528200E1
2.464896417E0,9.548643494E-1,1.097981735E1,-5.953120422E-1,1.103732538E1
2.474916417E0,7.747888184E-1,1.093910202E1,-7.964936829E-1,1.099539235E1
2.484936417E0,6.116281128E-1,1.101394638E1,-1.117725677E0,1.108739891E1
2.494956417E0,3.838018799E-1,1.090706863E1,-1.595681763E0,1.102985269E1
2.504976417E0,3.070115662E-1,1.091844498E1,-2.171983337E0,1.113661566E1
2.514996417E0,2.165995789E-1,1.093311447E1,-2.555635529E0,1.122992344E1
2.525016417E0,1.116677856E-1,1.082548828E1,-2.797233124E0,1.118160004E1
2.535036417E0,1.383123779E-1,1.074121353E1,-3.004701691E0,1.115441754E1
2.545056417E0,1.670526123E-1,1.052700897E1,-3.194656677E0,1.100234774E1
2.555076417E0,2.510279846E-1,1.034184402E1,-3.343596954E0,1.087181648E1
2.565096417E0,2.784210205E-1,1.018571869E1,-3.367098083E0,1.073143667E1
2.575116417E0,2.570155334E-1,1.007180557E1,-3.260370026E0,1.058949183E1
2.585136417E0,3.264710999E-1,9.908046112E0,-3.186124420E0,1.041284543E1
2.595156417E0,3.900888062E-1,9.853709106E0,-3.212170258E0,1.037139288E1
2.605176417E0,3.863465881E-1,9.722282410E0,-3.103795624E0,1.021301063E1
2.615196417E0,3.622467041E-1,9.593550110E0,-2.943628693E0,1.004153257E1
2.625216417E0,3.031196594E-1,9.404493256E0,-2.645748138E0,9.774270210E0
2.635236417E0,2.151026917E-1,9.032067719E0,-2.350262604E0,9.335322745E0
2.645256417E0,1.746867371E-1,8.614885254E0,-2.147733765E0,8.880288493E0
2.655276417E0,1.493893433E-1,8.470285950E0,-2.051184540E0,8.716387971E0
2.665296417E0,2.755769348E-1,8.480764160E0,-1.837279358E0,8.681871850E0
2.675316542E0,4.520599365E-1,8.610544281E0,-1.838327179E0,8.816194067E0
2.685336542E0,5.635780334E-1,8.762029266E0,-1.885628815E0,8.980332571E0
2.695356542E0,5.667214966E-1,8.896449738E0,-1.878892822E0,9.110336406E0
2.705376542E0,5.111869812E-1,8.678952026E0,-1.750908966E0,8.868551326E0
2.715396542E0,5.049000549E-1,7.927364960E0,-1.558409271E0,8.094855078E0
2.725416542E0,5.638774109E-1,7.491172028E0,-1.330882416E0,7.629342310E0
2.735436542E0,6.635700989E-1,7.598798218E0,-1.230590973E0,7.726345434E0
2.745456542E0,6.968009949E-1,8.367599487E0,-1.369352417E0,8.507489574E0
2.755476542E0,6.215075684E-1,9.157806244E0,-1.601819000E0,9.317591479E0
2.765496542E0,5.432203674E-1,9.612859955E0,-1.861977997E0,9.806585896E0
2.775516542E0,2.844085693E-1,1.004575974E1,-1.998943176E0,1.024665559E1
2.785536542E0,1.673519897E-1,1.031100815E1,-1.982627106E0,1.050122402E1
2.795556542E0,5.598358154E-2,1.063987427E1,-2.021695862E0,1.083038839E1
2.805576542E0,3.832031250E-2,1.106708588E1,-2.286794586E0,1.130094190E1
2.815596542E0,1.701960754E-1,1.098266144E1,-2.395767975E0,1.124222056E1
2.825616542E0,1.821711731E-1,1.095242432E1,-2.328557739E0,1.119870376E1
2.835636542E0,1.845661926E-1,1.109477829E1,-2.257305908E0,1.132358600E1
2.845656542E0,3.427871704E-2,1.077130096E1,-2.133513336E0,1.098061832E1
2.855676542E0,-1.041833496E-1,1.072025711E1,-2.077829132E0,1.092026284E1
2.865696542E0,-1.071771240E-1,1.084674408E1,-1.917811890E0,1.101550482E1
2.875716542E0,7.933502197E-3,1.111244156E1,-1.733096008E0,1.124677919E1
2.885736542E0,4.655319214E-2,1.141017242E1,-1.807491302E0,1.155254200E1
2.895756542E0,2.293231201E-1,1.129760651E1,-1.573378143E0,1.140894476E1
2.905776542E0,4.020639038E-1,1.112785950E1,-1.403032379E0,1.122316409E1
2.915796542E0,4.622387695E-1,1.104133942E1,-1.402283936E0,1.113962482E1
2.925816542E0,3.448828125E-1,1.077234879E1,-1.225052490E0,1.084726676E1
2.935836542E0,5.758525085E-1,1.008767258E1,-7.927514648E-1,1.013514672E1
2.945856542E0,5.691165161E-1,1.008273285E1,-4.519102478E-1,1.010888808E1
2.955876542E0,2.884501648E-1,1.039707916E1,-1.694476318E-1,1.040245986E1
2.965896542E0,4.445755005E-2,1.069076843E1,1.023870850E-1,1.069135114E1
2.975916542E0,-6.212081909E-2,1.058673477E1,2.767744446E-1,1.059053427E1
2.985936542E0,-4.131408691E-2,1.043165726E1,4.767585754E-1,1.044262796E1
2.995956542E0,-1.258882141E-1,1.029499146E1,6.456074524E-1,1.031598303E1
3.005976542E0,-2.679428101E-1,1.012165192E1,8.747808838E-1,1.016291653E1
3.015996542E0,-1.874102783E-1,9.621691589E0,1.270408173E0,9.707008220E0
3.026016542E0,9.879455566E-3,9.328900452E0,1.817071381E0,9.504221675E0
3.036036542E0,2.354603577E-1,9.166787567E0,2.117346954E0,9.411088885E0
3.046056542E0,3.751199341E-1,8.830437012E0,2.324366455E0,9.138928395E0
3.056076542E0,2.851570129E-1,8.755442963E0,2.559377747E0,9.126308698E0
3.066096542E0,1.920506287E-1,8.808582458E0,2.889441376E0,9.272371856E0
3.076116542E0,1.501377869E-1,8.793763275E0,3.248095551E0,9.375656702E0
3.086136542E0,2.619552612E-1,8.782536621E0,3.463647308E0,9.444491661E0
3.096156542E0,4.430786133E-1,8.706943817E0,3.702999573E0,9.472032260E0
3.106176542E0,5.173242188E-1,8.631800079E0,3.869603119E0,9.473617327E0
3.116196542E0,4.876858521E-1,8.552015991E0,4.131708069E0,9.510301077E0
3.126216542E0,3.517684937E-1,8.587492218E0,4.116439819E0,9.529629607E0
3.136236542E0,3.049159241E-1,8.571176147E0,4.130809937E0,9.519539117E0
3.146256542E0,3.216810608E-1,8.440048828E0,4.366270294E0,9.508008162E0
3.156276542E0,2.221380615E-1,8.320148163E0,4.525688782E0,9.473968003E0
3.166296542E0,1.164578247E-1,8.203241272E0,4.557273102E0,9.384853111E0
3.176316542E0,2.769241333E-2,8.144712982E0,4.583169250E0,9.345723985E0
3.186336542E0,3.397933960E-2,8.059390411E0,4.646487579E0,9.302944438E0
3.196356542E0,3.113525391E-2,7.990383911E0,4.668192444E0,9.254146376E0
3.206376542E0,1.811233521E-2,7.915838928E0,4.648283844E0,9.179726395E0
3.216396542E0,3.338058472E-2,7.794890442E0,4.620142365E0,9.061299395E0
3.226416542E0,4.460723877E-2,7.727680206E0,4.518054657E0,8.951639462E0
3.236436542E0,2.739303589E-2,7.692054291E0,4.474345551E0,8.898776191E0
3.246456542E0,2.499801636E-2,7.653434601E0,4.528682556E0,8.892955177E0
3.256476542E0,1.049317932E-1,7.720644836E0,4.660558319E0,9.018878601E0
3.266496542E0,1.815724182E-1,7.755222931E0,4.792134705E0,9.118169020E0
3.276516542E0,2.838098145E-1,7.733817444E0,4.918322296E0,9.169644185E0
