"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.996325417E-1,-4.580474854E-1,2.486030273E0,1.051428543E1,1.081389625E1
4.096515417E-1,-3.514691162E-1,3.035836945E0,1.049213150E1,1.092815904E1
4.196715417E-1,-4.879852295E-1,2.929108887E0,1.004306534E1,1.047286827E1
4.296905417E-1,-5.138813782E-1,2.953508148E0,9.546248474E0,1.000590548E1
4.397105417E-1,-4.421804810E-1,2.871329041E0,9.282946014E0,9.726928639E0
4.497295417E-1,-3.760180664E-1,2.416724396E0,9.158404999E0,9.479363297E0
4.597495417E-1,-3.523672485E-1,1.898651733E0,9.173224182E0,9.374277731E0
4.697685417E-1,-2.320175171E-1,1.445843353E0,9.225016479E0,9.340515199E0
4.797885417E-1,-1.173559570E-1,1.130449219E0,9.386081543E0,9.454639844E0
4.898075417E-1,-1.502874756E-1,1.023421783E0,9.573641510E0,9.629360842E0
4.998275417E-1,-8.981323242E-4,1.274599457E0,9.341174927E0,9.427733216E0
5.098465417E-1,-1.407073975E-2,1.415306854E0,9.570198669E0,9.674295532E0
5.198665417E-1,-4.879852295E-2,1.428629150E0,9.829309845E0,9.932708320E0
5.298865417E-1,5.418731689E-2,1.626367950E0,9.717941437E0,9.853242854E0
5.399055417E-1,4.700225830E-2,2.091600494E0,9.853559418E0,1.007321374E1
5.499255417E-1,-8.607101440E-2,2.682122498E0,9.954898682E0,1.031024719E1
5.599445417E-1,-3.041674805E-1,2.878663788E0,9.775870972E0,1.019543409E1
5.699645417E-1,-4.387376404E-1,2.893632660E0,9.741891632E0,1.017202307E1
5.799835417E-1,-3.739224243E-1,2.895728302E0,9.849068756E0,1.027274139E1
5.900035417E-1,-1.547781372E-1,2.837649078E0,9.768685913E0,1.017366370E1
6.000225417E-1,3.278182983E-2,2.806513824E0,9.518406372E0,9.923590800E0
6.100425417E-1,1.110690308E-1,2.673141174E0,9.207053833E0,9.587901770E0
6.200615417E-1,1.170565796E-1,2.555785217E0,9.120234375E0,9.472297260E0
6.300815417E-1,5.089416504E-2,2.550695801E0,9.097332001E0,9.448284967E0
6.401005417E-1,-1.438508606E-1,2.543510742E0,9.053473206E0,9.405079322E0
6.501205417E-1,-4.064048767E-1,2.455194397E0,9.173972626E0,9.505520406E0
6.601395417E-1,-5.023553467E-1,2.348316650E0,9.364226990E0,9.667248787E0
6.701595417E-1,-3.942800903E-1,2.292033691E0,9.453291779E0,9.735173377E0
6.801795417E-1,-2.130070496E-1,2.385140076E0,9.332492981E0,9.634816574E0
6.901985417E-1,-2.597099304E-1,2.420167236E0,9.332492981E0,9.644692009E0
7.002185417E-1,-4.309538269E-1,2.420316925E0,9.295669556E0,9.615254948E0
7.102375417E-1,-5.882766724E-1,2.540217590E0,9.273216248E0,9.632824841E0
7.202575417E-1,-6.210585022E-1,2.550396423E0,9.545949097E0,9.900271700E0
7.302765417E-1,-3.522175598E-1,2.633922729E0,9.578730927E0,9.940507649E0
7.402965417E-1,-5.867797852E-2,2.816842346E0,9.522447968E0,9.930511528E0
7.503155417E-1,1.411564636E-1,2.848576355E0,9.499695282E0,9.918594802E0
7.603355417E-1,1.595681763E-1,2.826871490E0,9.523196411E0,9.935186677E0
7.703545417E-1,-3.278182983E-2,2.781815186E0,9.637708282E0,1.003120089E1
7.803745417E-1,-2.427951050E-1,2.716401215E0,9.876611481E0,1.024623050E1
7.903935417E-1,-2.372566223E-1,2.618953857E0,9.841734009E0,1.018699849E1
8.004135417E-1,-1.658551025E-1,2.551294556E0,9.673633575E0,1.000578824E1
8.104325417E-1,-4.146377563E-2,2.511177979E0,9.662257233E0,9.983333557E0
8.204525417E-1,2.634521484E-2,2.516417084E0,9.696685638E0,1.001792201E1
8.304725417E-1,9.580078125E-3,2.595752106E0,9.628876648E0,9.972626849E0
8.404915417E-1,-4.161346436E-2,2.711461487E0,9.495503998E0,9.875138037E0
8.505115417E-1,-9.909393311E-2,2.705773315E0,9.347162476E0,9.731416916E0
8.605305417E-1,-1.049317932E-1,2.639910278E0,9.499695282E0,9.860240738E0
8.705505417E-1,-8.607101440E-2,2.573149109E0,9.442663879E0,9.787359485E0
8.805695417E-1,5.942642212E-2,2.489473114E0,9.147777100E0,9.480655766E0
8.905895417E-1,6.331832886E-2,2.548899536E0,9.179511108E0,9.527031135E0
9.006085417E-1,-7.529342651E-2,2.633473663E0,9.004375305E0,9.381877598E0
9.106285417E-1,-1.600172424E-1,2.711611176E0,9.256900177E0,9.647209004E0
9.206475417E-1,-2.158511353E-1,2.910846863E0,9.291478271E0,9.739157543E0
9.306675417E-1,-3.424877930E-1,2.886746979E0,9.470056915E0,9.906189176E0
9.406865417E-1,-3.848497009E-1,2.916834412E0,9.657467194E0,1.009567753E1
9.507065417E-1,-3.977229309E-1,2.913990326E0,9.692494354E0,1.012886815E1
9.607255417E-1,-3.525169373E-1,2.815195770E0,9.676627350E0,1.008398296E1
9.707455417E-1,-3.902384949E-1,2.795436859E0,9.505383453E0,9.915597204E0
9.807655417E-1,-3.992198181E-1,2.804418182E0,9.403146057E0,9.820554647E0
9.907845417E-1,-3.570075989E-1,2.843786316E0,9.374854889E0,9.803187197E0
1.000804542E0,-2.924917603E-1,2.888842621E0,9.392518158E0,9.831091520E0
1.010823542E0,-2.221380615E-1,2.934198303E0,9.342073059E0,9.794549201E0
1.020843542E0,-1.995350647E-1,2.859952698E0,9.253307648E0,9.687251731E0
1.030862542E0,-1.965412903E-1,2.801274719E0,9.246122589E0,9.663154323E0
1.040882542E0,-2.357597351E-1,2.741399231E0,9.276359711E0,9.675830811E0
1.050901542E0,-2.734812927E-1,2.690654755E0,9.325607300E0,9.709859244E0
1.060921542E0,-2.974314880E-1,2.709216156E0,9.311686249E0,9.702361489E0
1.070940542E0,-2.844085693E-1,2.646346893E0,9.346414032E0,9.717998527E0
1.080960542E0,-2.799179077E-1,2.663112030E0,9.343120880E0,9.719281223E0
1.090979542E0,-2.308200073E-1,2.641706543E0,9.307494965E0,9.677879615E0
1.100999542E0,-1.667532349E-1,2.639461212E0,9.268875275E0,9.638807550E0
1.111018542E0,-8.487350464E-2,2.650687866E0,9.175768890E0,9.551339404E0
1.121038542E0,-4.326004028E-2,2.604284363E0,9.161398773E0,9.524463027E0
1.131058542E0,-2.918930054E-2,2.622696075E0,9.137149200E0,9.506149706E0
1.141077542E0,-7.873626709E-2,2.624941406E0,9.140292664E0,9.510071859E0
1.151097542E0,-1.179547119E-1,2.667453003E0,9.156608734E0,9.537961121E0
1.161116542E0,-2.112107849E-1,2.736160126E0,9.236991577E0,9.636036303E0
1.171133167E0,-3.128494263E-1,2.392774200E0,9.277407532E0,9.586111498E0
1.181152167E0,-1.492396545E-1,1.991907806E0,9.322314148E0,9.533913690E0
1.191172167E0,5.628295898E-2,3.493285675E0,9.206305389E0,9.846942241E0
1.201191167E0,-4.710704041E-1,3.200644226E0,9.418713684E0,9.958825144E0
1.211211167E0,-6.608757019E-1,2.689008179E0,9.436077576E0,9.833975884E0
1.221230167E0,-6.333329773E-1,2.328857117E0,9.467362518E0,9.770140182E0
1.231250167E0,-3.210823059E-1,2.964734802E0,9.388027496E0,9.850269365E0
1.241269167E0,-5.381309509E-1,2.954555969E0,9.573342133E0,1.003333770E1
1.251289167E0,-5.634283447E-1,2.566712494E0,9.719438324E0,1.006841327E1
1.261309167E0,-4.477189636E-1,2.487826538E0,9.802964630E0,1.012362824E1
1.271328167E0,-3.276686096E-1,2.492017822E0,9.827812958E0,1.014413264E1
1.281348167E0,-2.142045593E-1,2.446213074E0,9.814939728E0,1.011745442E1
1.291367167E0,-6.780899048E-2,2.423759766E0,9.783355408E0,1.007934782E1
1.301387167E0,4.924758911E-2,2.474803619E0,9.733808441E0,1.004361016E1
1.311406167E0,1.490899658E-1,2.491419067E0,9.693991241E0,1.001013801E1
1.321426167E0,2.570155334E-1,2.494412842E0,9.637408905E0,9.958303210E0
1.331445167E0,3.082090759E-1,2.535128174E0,9.619146881E0,9.952379334E0
1.341465167E0,3.076103210E-1,2.532733154E0,9.599687347E0,9.932943094E0
1.351484167E0,2.128573608E-1,2.542762299E0,9.525441742E0,9.861287378E0
1.361504167E0,6.496490479E-2,2.574945374E0,9.491462402E0,9.834755851E0
1.371523167E0,2.095642090E-3,2.617456970E0,9.383087769E0,9.741325447E0
1.381543167E0,-5.149291992E-2,2.665956116E0,9.278754730E0,9.654287280E0
1.391562167E0,-1.477427673E-1,2.728675690E0,9.227112122E0,9.623258131E0
1.401582167E0,-2.092648315E-1,2.721640320E0,9.206904144E0,9.603030861E0
1.411601167E0,-2.401007080E-1,2.714904327E0,9.150920563E0,9.548177889E0
1.421621167E0,-2.421963501E-1,2.718646545E0,9.077872467E0,9.479317836E0
1.431641167E0,-2.592608643E-1,2.741548920E0,9.046737213E0,9.456572364E0
1.441660167E0,-2.757266235E-1,2.796784058E0,9.081914063E0,9.506797004E0
1.451680167E0,-3.014730835E-1,2.794389038E0,9.123826904E0,9.546921676E0
1.461699167E0,-3.332070923E-1,2.829715576E0,9.163344727E0,9.596103573E0
1.471719167E0,-4.132905579E-1,2.851420441E0,9.247469788E0,9.685923037E0
1.481738167E0,-4.430786133E-1,2.824775848E0,9.327104187E0,9.755539440E0
1.491758167E0,-3.635939026E-1,2.729573822E0,9.403445435E0,9.798344749E0
1.501777167E0,-2.896476746E-1,2.609224091E0,9.452693024E0,9.810471524E0
1.511797167E0,-2.718347168E-1,2.523901520E0,9.484726410E0,9.818554276E0
1.521816167E0,-2.853067017E-1,2.441722412E0,9.512867889E0,9.825378554E0
1.531836167E0,-2.498304749E-1,2.386936340E0,9.555978241E0,9.852745836E0
1.541855167E0,-1.811233521E-1,2.371368713E0,9.510472870E0,9.803330529E0
1.551875167E0,-1.667532349E-1,2.376308441E0,9.446256409E0,9.741992024E0
1.561895167E0,-1.700463867E-1,2.403402100E0,9.406738586E0,9.710406184E0
1.571914167E0,-1.820214844E-1,2.420765991E0,9.350755005E0,9.660738014E0
1.581934167E0,-2.131567383E-1,2.499352570E0,9.243128815E0,9.577454221E0
1.591953167E0,-2.721340942E-1,2.557731171E0,9.106013947E0,9.462321898E0
1.601973167E0,-2.951861572E-1,2.563718719E0,8.945697327E0,9.310493499E0
1.611992167E0,-2.761756897E-1,2.570454712E0,8.879983978E0,9.248655356E0
1.622012167E0,-2.448907471E-1,2.575394440E0,8.846304016E0,9.216817387E0
1.632031167E0,-1.957928467E-1,2.552941132E0,8.821006622E0,9.185096684E0
1.642051167E0,-1.501377869E-1,2.508184204E0,8.785680084E0,9.137926674E0
1.652070167E0,-1.311273193E-1,2.497855682E0,8.836574249E0,9.183764035E0
1.662090167E0,-1.465452576E-1,2.479294281E0,8.928034058E0,9.267047414E0
1.672109167E0,-1.401086426E-1,2.393372955E0,8.999285889E0,9.313163321E0
1.682129167E0,-1.014889526E-1,2.377206573E0,9.012009430E0,9.320822124E0
1.692148167E0,-9.610015869E-2,2.355950775E0,8.996441803E0,9.300306684E0
1.702168167E0,-1.216969299E-1,2.310744781E0,8.942404175E0,9.236933691E0
1.712187167E0,-1.386117554E-1,2.322869568E0,8.861422577E0,9.161863693E0
1.722207167E0,-1.799258423E-1,2.321222992E0,8.775800629E0,9.079379173E0
1.732227167E0,-1.907034302E-1,2.289039917E0,8.819809113E0,9.114005943E0
1.742246167E0,-2.622546387E-1,2.299817505E0,8.786578217E0,9.086357620E0
1.752266167E0,-3.071612549E-1,2.240241394E0,8.777297516E0,9.063883341E0
1.762285167E0,-3.595523071E-1,2.197580109E0,8.780141602E0,9.058119161E0
1.772305167E0,-3.417393494E-1,2.182611237E0,8.742719421E0,9.017522968E0
1.782324167E0,-3.062631226E-1,2.172582092E0,8.664432220E0,8.937913389E0
1.792344167E0,-2.412982178E-1,2.112556915E0,8.586893463E0,8.846234278E0
1.802363167E0,-1.621128845E-1,1.939367065E0,8.504265289E0,8.724101863E0
1.812383167E0,-9.295669556E-2,1.814826050E0,8.360564117E0,8.555773893E0
1.822402167E0,-5.239105225E-2,1.758842468E0,8.198451233E0,8.385157975E0
1.832422167E0,-1.916015625E-2,1.730700989E0,8.130193176E0,8.312384382E0
1.842441167E0,2.724334717E-2,1.777553558E0,8.110284576E0,8.302840162E0
1.852461167E0,6.706054688E-2,1.796713715E0,8.017926636E0,8.217044774E0
1.862480167E0,2.709365845E-2,1.686692505E0,7.955805817E0,8.132681714E0
1.872500167E0,5.388793945E-3,1.734592896E0,7.831863556E0,8.021653714E0
1.882520167E0,7.185058594E-3,1.595681763E0,7.884104919E0,8.043964339E0
1.892539167E0,6.032455444E-2,1.413660278E0,7.804171143E0,7.931403511E0
1.902559167E0,7.753875732E-2,1.495390320E0,7.700586548E0,7.844822347E0
1.912578167E0,3.367996216E-2,1.524280243E0,7.639214172E0,7.789875337E0
1.922598167E0,-3.727249146E-2,1.506018219E0,7.592960358E0,7.740964223E0
1.932617167E0,-7.349716187E-2,1.416803741E0,7.539970551E0,7.672280663E0
1.942637167E0,-1.673519897E-1,1.298549652E0,7.449109497E0,7.563297574E0
1.952656167E0,-2.152523804E-1,1.169368286E0,7.353757782E0,7.449262332E0
1.962676167E0,-1.695973206E-1,1.037492523E0,7.174430695E0,7.251041979E0
1.972695167E0,-7.319778442E-2,9.671388245E-1,7.028633881E0,7.095238520E0
1.982715167E0,-1.041833496E-1,9.216334534E-1,6.893315277E0,6.955433696E0
1.992734167E0,-1.992356873E-1,9.171427917E-1,6.715485077E0,6.780751107E0
2.002754167E0,-1.936972046E-1,9.042695618E-1,6.338568878E0,6.405675411E0
2.012773167E0,-1.041833496E-1,9.180409241E-1,5.867049408E0,5.939353674E0
2.022793167E0,-6.062393188E-2,9.349557495E-1,5.521567841E0,5.600493633E0
2.032813167E0,-7.514373779E-2,8.970845032E-1,5.271887054E0,5.348195986E0
2.042832167E0,-1.076261902E-1,8.131091309E-1,5.065915375E0,5.131883518E0
2.052852167E0,-1.266366577E-1,7.206015015E-1,4.771926727E0,4.827689723E0
2.062871167E0,-1.029858398E-1,5.709127808E-1,4.363426208E0,4.401821869E0
2.072891167E0,2.993774414E-3,3.844006348E-1,3.927233276E0,3.946002283E0
2.082910167E0,1.419049072E-1,2.517764282E-1,3.620970154E0,3.632485819E0
2.092930167E0,2.737806702E-1,2.134561157E-1,3.310366058E0,3.328519612E0
2.102949167E0,3.490740967E-1,2.254312134E-1,2.959645386E0,2.988674082E0
2.112969167E0,2.878514099E-1,9.654922485E-2,2.542762299E0,2.560824144E0
2.122988167E0,1.508862305E-1,-6.631210327E-2,2.120640106E0,2.127035122E0
2.133008167E0,-4.146377563E-2,-1.401086426E-1,1.714983673E0,1.721196873E0
2.143027167E0,-1.356179810E-1,-2.092648315E-1,1.117875366E0,1.145351187E0
2.153047167E0,-1.785786438E-1,2.155517578E-2,4.730163574E-1,5.060626760E-1
2.163066167E0,-1.869612122E-1,1.169068909E0,-2.067201233E-1,1.201836019E0
2.173086125E0,-2.305206299E-2,2.750829620E0,-9.680369568E-1,2.916280259E0
2.183105125E0,1.865121460E-1,4.007466431E0,-1.797162781E0,4.395949048E0
2.193125125E0,5.288502502E-1,5.050048370E0,-2.641257477E0,5.723540180E0
2.203145125E0,7.503895569E-1,6.485862579E0,-3.479664001E0,7.398483591E0
2.213164125E0,1.009949799E0,8.943751373E0,-3.469185791E0,9.646032204E0
2.223184125E0,6.165678406E-1,1.209155548E1,-3.565585327E0,1.262138141E1
2.233203125E0,-4.357438660E-1,1.495569946E1,-2.991379395E0,1.525815093E1
2.243223125E0,-5.743556213E-1,1.780622177E1,-1.312470703E0,1.786376213E1
2.253242125E0,1.205293579E0,1.973032059E1,1.441502380E-1,1.976762662E1
2.263262125E0,3.437900848E0,2.048310516E1,2.761756897E0,2.095242374E1
2.273281125E0,3.190166016E0,1.829315918E1,5.427862701E0,1.934627937E1
2.283301125E0,1.759441223E0,1.775847107E1,7.876171417E0,1.950622989E1
2.293320125E0,1.485660553E0,2.164753372E1,1.029843430E1,2.401833992E1
2.303340125E0,1.922601929E0,3.361409912E1,1.270947052E1,3.598797992E1
2.313359125E0,1.645677795E0,4.409380646E1,1.627700180E1,4.703097714E1
2.323379125E0,1.169667664E0,4.398408463E1,1.740700195E1,4.731777192E1
2.333398125E0,1.495540009E0,4.351391235E1,1.562660431E1,4.625892314E1
2.343418125E0,2.617756348E0,4.362737640E1,1.206296494E1,4.534000158E1
2.353438125E0,3.967349854E0,3.902744202E1,5.384303284E0,3.959636116E1
2.363457125E0,3.481759644E0,2.990990204E1,-2.871628418E0,3.024848988E1
2.373477125E0,1.570384369E0,2.034149963E1,-8.362659760E0,2.204941706E1
2.383496125E0,-5.230123901E-1,1.023406815E1,-1.196686478E1,1.575485783E1
2.393516125E0,-7.271878052E-1,1.999541931E0,-1.633238663E1,1.647039231E1
2.403535125E0,-1.170266418E0,-1.589993591E0,-2.003314087E1,2.013018470E1
2.413555125E0,-1.250798950E0,-3.099903717E0,-2.196786758E1,2.222073597E1
2.423574125E0,-1.388811951E0,-3.593427429E0,-2.240361145E1,2.273242894E1
2.433594125E0,-1.374890900E0,-3.961961060E0,-2.272289749E1,2.310665555E1
2.443613125E0,-9.244775391E-1,-3.635190582E0,-2.149051025E1,2.181539136E1
2.453633125E0,-2.242337036E-1,-3.016676788E0,-1.911644714E1,1.935430626E1
2.463652125E0,-1.267863464E-1,-3.137475586E0,-1.674837158E1,1.704018129E1
2.473672125E0,-2.565664673E-1,-2.889441376E0,-1.500075577E1,1.527865738E1
2.483691125E0,-6.978488159E-1,-2.143243103E0,-1.409648621E1,1.427555279E1
2.493711125E0,-1.364412689E0,-1.412313080E0,-1.291619064E1,1.306461752E1
2.503730125E0,-1.744622040E0,-6.197113037E-1,-1.144040955E1,1.158925014E1
2.513750125E0,-1.875449982E0,5.656736755E-1,-9.558073883E0,9.756745138E0
2.523770125E0,-1.907034302E0,1.690734100E0,-7.361541595E0,7.790228256E0
2.533789125E0,-1.656156006E0,2.444117432E0,-5.294639740E0,6.062159080E0
2.543809125E0,-9.367520142E-1,3.113974457E0,-3.725003815E0,4.944693587E0
2.553828125E0,-1.826202393E-2,3.808829498E0,-2.951412506E0,4.818542459E0
2.563848125E0,5.281018066E-1,4.513114929E0,-2.714155884E0,5.292800775E0
2.573867125E0,5.427713013E-1,5.206323395E0,-2.844085693E0,5.957283559E0
2.583887125E0,3.758683777E-1,6.077212372E0,-3.262315979E0,6.907712559E0
2.593906125E0,1.453477478E-1,6.974895630E0,-3.762425995E0,7.926294493E0
2.603926125E0,9.774673462E-2,7.832162933E0,-4.253854065E0,8.913338603E0
2.613945125E0,2.710862732E-1,8.496631165E0,-4.800666962E0,9.762818865E0
2.623965125E0,5.794450378E-1,9.060209198E0,-5.164709930E0,1.044496893E1
2.633984125E0,8.732839966E-1,9.733958130E0,-5.421725464E0,1.117621013E1
2.644004125E0,9.598040771E-1,1.044093796E1,-5.447920990E0,1.181584751E1
2.654023125E0,9.337582397E-1,1.106319397E1,-5.379213867E0,1.233702181E1
2.664043125E0,8.448431396E-1,1.134535721E1,-5.317691803E0,1.255821389E1
2.674063125E0,7.203021240E-1,1.140523270E1,-5.310207367E0,1.260144715E1
2.684082125E0,5.388793945E-1,1.141032211E1,-5.182073822E0,1.254351350E1
2.694102125E0,2.710862732E-1,1.136541550E1,-4.869523773E0,1.236763595E1
2.704121125E0,1.059796143E-1,1.130568970E1,-4.708758087E0,1.224754073E1
2.714141125E0,7.858657837E-2,1.106858276E1,-4.589755554E0,1.198271907E1
2.724160125E0,7.334747314E-2,1.077100159E1,-4.435875549E0,1.164889896E1
2.734180125E0,1.845661926E-1,1.039528290E1,-4.170028381E0,1.120201356E1
2.744199125E0,-7.304809570E-2,1.021056702E1,-3.585344238E0,1.082200111E1
2.754219125E0,3.412902832E-2,1.046219376E1,-2.846929779E0,1.084267827E1
2.764238125E0,4.435276794E-1,9.880353699E0,-2.286195831E0,1.015109833E1
2.774258125E0,6.358776855E-1,9.628876648E0,-2.384691010E0,9.940138688E0
2.784277125E0,5.700146484E-1,9.502539368E0,-2.176024933E0,9.765155178E0
2.794297125E0,5.255570984E-1,9.374555511E0,-1.751507721E0,9.551244976E0
2.804316125E0,5.194198608E-1,9.437873840E0,-1.281185760E0,9.538589863E0
2.814336125E0,5.019062805E-1,9.579928436E0,-9.228309631E-1,9.637352113E0
2.824355125E0,5.436694336E-1,9.662107544E0,-8.183482361E-1,9.711930420E0
2.834375125E0,5.777984619E-1,9.679920502E0,-7.887098694E-1,9.729171354E0
2.844394125E0,5.956114197E-1,9.735305328E0,-7.512876892E-1,9.782400319E0
2.854414125E0,6.327342224E-1,9.948761444E0,-7.899073792E-1,1.000010803E1
2.864434125E0,5.819897461E-1,1.013856674E1,-8.030799866E-1,1.018696152E1
2.874453125E0,5.119354248E-1,1.019874161E1,-7.940986633E-1,1.024241187E1
2.884473125E0,4.414320374E-1,1.022643402E1,-8.210426331E-1,1.026883275E1
2.894492125E0,3.472778320E-1,1.010069550E1,-9.928852844E-1,1.015531745E1
2.904512125E0,2.890489197E-1,9.824220428E0,-1.126856689E0,9.892859157E0
2.914531125E0,3.034190369E-1,9.584718475E0,-1.348545685E0,9.683876643E0
2.924551125E0,2.453398132E-1,9.378148041E0,-1.674118652E0,9.529560617E0
2.934570125E0,2.372566223E-1,9.363478546E0,-2.042502594E0,9.586596791E0
2.944590125E0,2.411485291E-1,9.401050415E0,-2.270478516E0,9.674346190E0
2.954609125E0,2.484832764E-1,9.603279877E0,-2.385289764E0,9.898198603E0
2.964629125E0,2.071691895E-1,9.756411438E0,-2.506687317E0,1.007541386E1
2.974648125E0,2.561174011E-1,9.719588013E0,-2.656974792E0,1.007945943E1
2.984668125E0,3.888912964E-1,6.691385193E0,-2.893932037E0,7.300733859E0
2.994687125E0,1.595831451E0,8.165519714E0,-3.847748566E0,9.166654747E0
3.004707125E0,1.181493073E0,1.095781311E1,-3.862118683E0,1.167842261E1
3.014726125E0,8.833131409E-1,9.944121094E0,-4.077820129E0,1.078398829E1
3.024746125E0,7.156617737E-1,9.310039673E0,-4.157604218E0,1.022128580E1
3.034766125E0,7.973918152E-1,9.440867615E0,-4.241280212E0,1.038047556E1
3.044785125E0,7.530839539E-1,9.440268860E0,-4.391717377E0,1.043901303E1
3.054805125E0,5.195695496E-1,9.136700134E0,-4.387077026E0,1.014867906E1
3.064824125E0,5.349874878E-1,8.805588684E0,-4.404440918E0,9.860208085E0
3.074844125E0,5.285508728E-1,8.508606262E0,-4.415068817E0,9.600446823E0
3.084863125E0,4.584965515E-1,8.194259949E0,-4.319717102E0,9.274484947E0
3.094883125E0,4.932243347E-1,7.895630951E0,-4.224814453E0,8.968462272E0
3.104902125E0,5.828878784E-1,8.027506714E0,-3.902085571E0,8.944657295E0
3.114922125E0,4.782554626E-1,8.394543457E0,-3.695814514E0,9.184559492E0
3.124941125E0,6.740483093E-1,8.379873962E0,-3.641926575E0,9.161891613E0
3.134961125E0,7.223977661E-1,8.518186340E0,-3.604055328E0,9.277422696E0
3.144980125E0,6.719526672E-1,9.000932465E0,-3.527265015E0,9.690712260E0
3.155000125E0,5.322930908E-1,9.644593964E0,-3.483256531E0,1.026813541E1
3.165019125E0,3.112028503E-1,1.013332764E1,-3.179238739E0,1.062491107E1
3.175042417E0,1.032852173E-2,1.046084656E1,-2.824476471E0,1.083545498E1
3.185061417E0,-1.914518738E-1,1.061442719E1,-2.586172028E0,1.092661906E1
3.195081417E0,-2.091151428E-1,1.051159103E1,-2.450554047E0,1.079548472E1
3.205101417E0,-2.243833923E-1,1.025262955E1,-2.484832764E0,1.055183180E1
3.215120417E0,-1.821711731E-1,1.021101608E1,-2.618654480E0,1.054302552E1
3.225140417E0,-4.715194702E-2,9.557325439E0,-2.515518951E0,9.882941286E0
3.235159417E0,1.371148682E-1,9.228908386E0,-2.491269379E0,9.560228742E0
3.245179417E0,1.610650635E-1,9.261540527E0,-2.388283539E0,9.565875452E0
3.255198417E0,2.757266235E-1,9.100325775E0,-2.525099030E0,9.448178634E0
3.265218417E0,3.911366272E-1,8.953181763E0,-2.733914795E0,9.369457916E0
