"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.132955000E-1,-3.592529297E-1,2.838098145E-1,8.850195923E0,8.862030160E0
6.233135000E-1,-7.643106079E-1,1.535806274E-1,8.894653473E0,8.928752327E0
6.333315000E-1,-7.932005310E-1,1.353186035E-1,8.990005188E0,9.025944354E0
6.433495000E-1,-7.432044983E-1,1.514849854E-1,9.140142975E0,9.171560076E0
6.533675000E-1,-6.412664795E-1,2.643502808E-1,9.530830536E0,9.556036546E0
6.633855000E-1,-5.715115356E-1,5.180726624E-1,9.794582062E0,9.824910304E0
6.734035000E-1,-4.653822327E-1,8.924441528E-1,9.858499146E0,9.909744830E0
6.834215000E-1,-3.400927734E-1,1.271455994E0,9.838889923E0,9.926531033E0
6.934395000E-1,-2.148033142E-1,1.544188843E0,9.620943146E0,9.746445848E0
7.034575000E-1,-6.586303711E-3,1.748364258E0,9.288783875E0,9.451895409E0
7.134755000E-1,1.981878662E-1,1.867815857E0,9.113348694E0,9.304898652E0
7.234935000E-1,3.091072083E-1,1.784439240E0,9.234147491E0,9.410061135E0
7.335115000E-1,3.623963928E-1,1.617087250E0,9.375303955E0,9.520642130E0
7.435295000E-1,4.659809875E-1,1.432371368E0,9.389524384E0,9.509573816E0
7.535475000E-1,4.748126221E-1,1.211281128E0,9.279652863E0,9.370411210E0
7.635655000E-1,4.468208313E-1,1.049617310E0,9.053173828E0,9.124763105E0
7.735835000E-1,4.361929321E-1,1.009800110E0,8.713679810E0,8.782834187E0
7.836015000E-1,5.801934814E-1,1.057550812E0,8.389903107E0,8.476173213E0
7.936195000E-1,9.669891357E-1,1.021924896E0,8.215066681E0,8.334669703E0
8.036372500E-1,1.353635101E0,9.723779297E-1,8.292755127E0,8.458583476E0
8.136552500E-1,1.304836578E0,8.231382751E-1,8.635991364E0,8.772713488E0
8.236732500E-1,8.399034119E-1,4.831951904E-1,9.165590057E0,9.216667317E0
8.336912500E-1,2.794688416E-1,1.231938171E-1,9.813592529E0,9.818343948E0
8.437092500E-1,-2.171983337E-1,6.391708374E-2,1.033391052E1,1.033639043E1
8.537272500E-1,-7.036866760E-1,2.490820312E-1,1.060664337E1,1.063287827E1
8.637452500E-1,-9.897418213E-1,5.643264771E-1,1.060739182E1,1.066840262E1
8.737632500E-1,-8.860075378E-1,8.821156311E-1,1.033211426E1,1.040748396E1
8.837812500E-1,-6.436614990E-1,1.082848206E0,9.891131287E0,9.971024947E0
8.937992500E-1,-3.534150696E-1,1.232237549E0,9.690398712E0,9.774821676E0
9.038162500E-1,-1.237925720E-1,1.364562378E0,9.768087158E0,9.863715416E0
9.138342500E-1,-6.331832886E-2,1.435664520E0,9.919422455E0,1.002297778E1
9.238522500E-1,-1.553768921E-1,1.490600281E0,1.011267059E1,1.022311781E1
9.338702500E-1,-3.116519165E-1,1.502276001E0,1.026610153E1,1.038011564E1
9.438882500E-1,-3.258723450E-1,1.519340515E0,1.038046371E1,1.049612382E1
9.539062500E-1,-2.246827698E-1,1.583706665E0,1.048060547E1,1.060196681E1
9.639242500E-1,2.215393066E-2,1.621128845E0,1.057730438E1,1.070083723E1
9.739422500E-1,1.966909790E-1,1.659149780E0,1.058433975E1,1.071539609E1
9.839602500E-1,2.941383362E-1,1.672621765E0,1.055634796E1,1.069208414E1
9.939782500E-1,3.987707520E-1,1.643282776E0,1.054826477E1,1.068294370E1
1.003996250E0,1.706451416E-1,1.443448334E0,1.038690033E1,1.048810571E1
1.014014250E0,-7.424560547E-2,1.148561554E0,1.016102005E1,1.022599797E1
1.024032250E0,-1.073268127E-1,9.611512756E-1,9.859397278E0,9.906717191E0
1.034050250E0,6.271957397E-2,8.973838806E-1,9.552685089E0,9.594947837E0
1.044068250E0,2.526745605E-1,9.288185120E-1,9.315129089E0,9.364730547E0
1.054086250E0,3.606001282E-1,1.013392639E0,9.195976868E0,9.258670944E0
1.064104250E0,4.321513367E-1,1.068178711E0,9.094038849E0,9.166749867E0
1.074122250E0,4.351451111E-1,1.116079102E0,8.965605927E0,9.045279070E0
1.084140250E0,4.165837097E-1,1.135239258E0,9.099128265E0,9.179130969E0
1.094158250E0,2.448907471E-1,1.080602875E0,9.418563995E0,9.483513156E0
1.104176250E0,2.122586060E-1,1.188977509E0,9.616901550E0,9.692446371E0
1.114194250E0,4.113446045E-1,1.310674438E0,9.637109528E0,9.734523713E0
1.124212250E0,5.981561279E-1,1.322649536E0,9.603878632E0,9.712964394E0
1.134230250E0,6.334826660E-1,1.366807709E0,9.602681122E0,9.720131086E0
1.144248250E0,6.384223938E-1,1.416953430E0,9.732161865E0,9.855471310E0
1.154266250E0,6.125262451E-1,1.448238373E0,1.006402176E1,1.018612374E1
1.164284250E0,4.640350342E-1,1.431323547E0,1.043330383E1,1.054124492E1
1.174302250E0,2.362088013E-1,1.376986542E0,1.073372910E1,1.082427027E1
1.184320250E0,1.716929626E-1,1.219364319E0,1.089853638E1,1.096788143E1
1.194338250E0,1.329235840E-1,9.714797974E-1,1.087593338E1,1.092004435E1
1.204356250E0,1.625619507E-1,8.532257080E-1,1.085362976E1,1.088832859E1
1.214374250E0,1.149609375E-1,7.451504517E-1,1.079749649E1,1.082378842E1
1.224392250E0,1.206491089E-1,6.378236389E-1,1.064930466E1,1.066907048E1
1.234410250E0,1.556762695E-1,5.754034424E-1,1.055440201E1,1.057122159E1
1.244428250E0,6.212081909E-2,6.896159363E-1,1.046279251E1,1.048567863E1
1.254446250E0,4.340972900E-2,9.675878906E-1,1.028271698E1,1.032823214E1
1.264464250E0,1.423539734E-1,1.177152100E0,1.004231689E1,1.011207597E1
1.274482250E0,3.757186890E-1,1.226848755E0,1.003168900E1,1.011341221E1
1.284500250E0,4.986131287E-1,1.262474670E0,9.965227203E0,1.005724667E1
1.294518250E0,6.328839111E-1,1.540147247E0,9.699829102E0,9.841711243E0
1.304536250E0,8.696914673E-1,1.805695038E0,9.235045624E0,9.450024629E0
1.314554250E0,9.538165283E-1,1.993404694E0,8.984766083E0,9.252537479E0
1.324572250E0,1.157393188E0,2.242187347E0,8.938362579E0,9.287695553E0
1.334590250E0,1.314716034E0,2.357447662E0,8.732690277E0,9.140345574E0
1.344608250E0,1.121916962E0,2.052382050E0,9.036857758E0,9.334654138E0
1.354626250E0,7.384144592E-1,1.492695923E0,9.558672638E0,9.702660441E0
1.364644250E0,5.131329346E-1,9.226812744E-1,1.019470001E1,1.024922214E1
1.374662250E0,5.680686951E-1,4.260140991E-1,1.064376617E1,1.066742464E1
1.384680250E0,7.842192078E-1,2.134561157E-1,1.065619034E1,1.068713974E1
1.394698250E0,1.008452911E0,2.171983337E-1,1.044572800E1,1.049654161E1
1.404716250E0,1.162632294E0,2.420466614E-1,1.028870453E1,1.035701411E1
1.414734250E0,1.340761871E0,5.108876038E-1,1.025622208E1,1.035609675E1
1.424752250E0,1.328337708E0,9.648934937E-1,1.036399796E1,1.049323373E1
1.434770250E0,8.678952026E-1,1.321302338E0,1.054871384E1,1.066651047E1
1.444788250E0,4.526586914E-1,1.632804565E0,1.072609497E1,1.085910051E1
1.454806250E0,3.629951477E-1,1.822609863E0,1.065439407E1,1.081525706E1
1.464824250E0,2.930905151E-1,1.935325470E0,1.038121216E1,1.056413520E1
1.474842250E0,3.049159241E-1,1.761836243E0,1.019005966E1,1.034574099E1
1.484860250E0,4.562512207E-1,1.444346466E0,9.942773895E0,1.005748749E1
1.494878250E0,6.646179199E-1,1.237776031E0,9.619895325E0,9.721943866E0
1.504896250E0,7.574249268E-1,1.097218323E0,9.419162750E0,9.513054582E0
1.514914250E0,8.119116211E-1,1.053958282E0,9.350605316E0,9.444778892E0
1.524932250E0,8.427474976E-1,1.093027039E0,9.273216248E0,9.375365114E0
1.534950250E0,7.943980408E-1,1.229543152E0,9.242230682E0,9.357439425E0
1.544968250E0,4.912783813E-1,1.283281403E0,9.368118896E0,9.468358742E0
1.554986250E0,2.037263489E-1,1.302890625E0,9.602232056E0,9.692362398E0
1.565004250E0,-2.694396973E-3,1.329385529E0,9.764794006E0,9.854870630E0
1.575022250E0,-1.901046753E-1,1.369053040E0,9.775272217E0,9.872506922E0
1.585040250E0,-3.079096985E-1,1.366957397E0,9.655072174E0,9.756218509E0
1.595058250E0,-3.222798157E-1,1.316063232E0,9.403295746E0,9.500413549E0
1.605076250E0,-2.245330811E-1,1.261127472E0,9.183702393E0,9.272607359E0
1.615094250E0,-1.930984497E-2,1.141825562E0,9.036857758E0,9.108728595E0
1.625112250E0,1.895059204E-1,1.038540344E0,9.148824921E0,9.209531800E0
1.635130250E0,3.487747192E-1,9.940827942E-1,9.327104187E0,9.386411291E0
1.645148250E0,3.258723450E-1,9.629475403E-1,9.458081818E0,9.512558668E0
1.655166250E0,2.004331970E-1,8.690927124E-1,9.597591705E0,9.638945075E0
1.665184250E0,3.802093506E-2,9.313632202E-1,9.591454468E0,9.636642665E0
1.675202250E0,-2.020797729E-1,1.015188904E0,9.356143799E0,9.413228539E0
1.685220250E0,-3.737727356E-1,1.107097778E0,9.145831146E0,9.220173475E0
1.695238250E0,-4.333488464E-1,1.226848755E0,8.885672150E0,8.980429758E0
1.705256250E0,-4.616400146E-1,1.403032379E0,8.826395416E0,8.949126628E0
1.715274250E0,-5.307962036E-1,1.545236664E0,8.833879852E0,8.983703813E0
1.725292250E0,-5.771997070E-1,1.596579895E0,8.819509735E0,8.981424098E0
1.735310250E0,-6.565347290E-1,1.558558960E0,8.846004639E0,9.006216850E0
1.745328250E0,-6.658154297E-1,1.595681763E0,8.969497833E0,9.134626531E0
1.755346250E0,-4.842430115E-1,1.655257874E0,9.250762939E0,9.410153287E0
1.765364250E0,-3.339555359E-1,1.683698730E0,9.661359100E0,9.812656489E0
1.775382250E0,-3.254232788E-1,1.695524139E0,1.001312759E1,1.016087726E1
1.785400250E0,-3.903881836E-1,1.638642426E0,1.011641281E1,1.025569891E1
1.795418250E0,-4.135899353E-1,1.573078766E0,1.014350647E1,1.027308897E1
1.805436875E0,-3.703298950E-1,1.579814758E0,1.023631348E1,1.036412430E1
1.815454875E0,-3.254232788E-1,1.532363434E0,1.039513321E1,1.051250838E1
1.825472875E0,-3.158432007E-1,1.632205811E0,1.058628571E1,1.071602994E1
1.835490875E0,-2.712359619E-1,2.082768860E0,1.079105988E1,1.099356486E1
1.845508875E0,-2.457888794E-1,2.395917664E0,1.139595200E1,1.164768456E1
1.855526875E0,-4.475692749E-1,2.319726105E0,1.130359406E1,1.154784335E1
1.865544875E0,-5.894741821E-1,1.792821808E0,1.097742233E1,1.113846897E1
1.875562875E0,-7.837701416E-1,1.261875916E0,1.070543793E1,1.080800757E1
1.885580875E0,-1.022823029E0,8.551716614E-1,1.048180298E1,1.056625190E1
1.895598875E0,-1.222657471E0,5.858816528E-1,1.019829254E1,1.028801824E1
1.905616875E0,-1.401385803E0,3.517684937E-1,9.863289185E0,9.968555401E0
1.915634875E0,-1.540446625E0,1.904040527E-1,9.473050690E0,9.599370754E0
1.925652875E0,-1.521286469E0,2.010319519E-1,9.193581848E0,9.320765718E0
1.935670875E0,-1.416354675E0,8.906478882E-2,9.025780792E0,9.136668540E0
1.945688875E0,-1.296753387E0,-9.669891357E-2,8.944050751E0,9.038084081E0
1.955706875E0,-1.183439026E0,-3.387455750E-1,8.987759857E0,9.071664883E0
1.965724875E0,-1.010398865E0,-6.574328613E-1,9.160800018E0,9.239771686E0
1.975742875E0,-9.117539978E-1,-1.091380463E0,9.471404114E0,9.577572895E0
1.985760875E0,-9.089099121E-1,-1.523531799E0,9.721683655E0,9.882226442E0
1.995778875E0,-8.827143860E-1,-1.631607056E0,9.541308746E0,9.719974221E0
2.005796875E0,-9.207353210E-1,-1.379082184E0,9.193881226E0,9.342219928E0
2.015814875E0,-1.010548553E0,-9.006770325E-1,8.961564331E0,9.063225847E0
2.025832875E0,-1.241817627E0,-3.665876770E-1,9.237740021E0,9.328040428E0
2.035850875E0,-1.418899384E0,3.113525391E-1,9.974358215E0,1.007958519E1
2.045868875E0,-1.497336273E0,8.797206116E-1,1.030397278E1,1.044929564E1
2.055885875E0,-1.395847321E0,9.886940002E-1,9.966724091E0,1.011244257E1
2.065903875E0,-1.200503540E0,6.020480347E-1,9.706565094E0,9.799034468E0
2.075921875E0,-1.302890625E0,3.951782227E-2,9.587412872E0,9.675617356E0
2.085939875E0,-1.469494171E0,-5.279521179E-1,9.611662445E0,9.737669203E0
2.095957875E0,-1.754950562E0,-9.228309631E-1,9.763147430E0,9.962455330E0
2.105975875E0,-2.027533722E0,-1.109343109E0,9.582024078E0,9.856810872E0
2.115993875E0,-2.176473999E0,-1.062789917E0,9.349707184E0,9.658342813E0
2.126011875E0,-2.412982178E0,-1.003962250E0,9.450148315E0,9.804882782E0
2.136029875E0,-2.739303589E0,-1.049168243E0,9.424701233E0,9.870639872E0
2.146047875E0,-2.515518951E0,-1.059347076E0,9.614506531E0,9.994437836E0
2.156065875E0,-2.070045319E0,-1.053658905E0,9.479636993E0,9.760061590E0
2.166083875E0,-1.760339355E0,-1.075812836E0,9.491911469E0,9.713524141E0
2.176101875E0,-1.346899109E0,-1.137334900E0,9.509275360E0,9.671297005E0
2.186119875E0,-9.002279663E-1,-1.229692841E0,9.575886841E0,9.696399521E0
2.196137875E0,-6.450086975E-1,-1.348395996E0,9.721384277E0,9.835625056E0
2.206155875E0,-4.517605591E-1,-1.496587830E0,9.901310120E0,1.002396153E1
2.216173875E0,-5.873785400E-1,-1.568588104E0,9.931247864E0,1.007150268E1
2.226191875E0,-1.181942139E0,-1.358724518E0,1.011162277E1,1.027073681E1
2.236209875E0,-1.362317047E0,-1.041833496E0,1.038839722E1,1.052901332E1
2.246227875E0,-1.118623810E0,-8.202941895E-1,1.052626053E1,1.061726719E1
2.256245875E0,-8.638536072E-1,-7.141648865E-1,1.046009811E1,1.051997752E1
2.266263875E0,-7.447013855E-1,-8.759783936E-1,1.060739182E1,1.066952105E1
2.276281875E0,-7.735913086E-1,-1.265618134E0,1.064032333E1,1.074321709E1
2.286299875E0,-7.988887024E-1,-1.541793823E0,1.010698242E1,1.025506924E1
2.296317875E0,-7.283853149E-1,-1.580263824E0,9.649533691E0,9.805165954E0
2.306335875E0,-5.168751526E-1,-1.505718842E0,9.368418274E0,9.502715933E0
2.316353875E0,-3.038681030E-1,-1.498234406E0,9.166188812E0,9.292796108E0
2.326371875E0,-1.375639343E-1,-1.560055847E0,9.033115540E0,9.167871860E0
2.336389875E0,-1.080752563E-1,-1.600322113E0,8.942703552E0,9.085409069E0
2.346407875E0,-5.867797852E-2,-1.584754486E0,8.972192230E0,9.111263540E0
2.356425875E0,2.365081787E-2,-1.576970673E0,9.125623169E0,9.260906764E0
2.366443875E0,2.254312134E-1,-1.591789856E0,9.347761230E0,9.485001539E0
2.376461875E0,3.864962769E-1,-1.702409821E0,9.611662445E0,9.768911584E0
2.386479875E0,3.315605164E-1,-1.918260956E0,9.846823425E0,1.003740948E1
2.396497875E0,1.718426514E-1,-2.131118317E0,1.001567230E1,1.024133228E1
2.406515875E0,2.243833923E-1,-2.325863342E0,1.024858795E1,1.051159090E1
2.416533875E0,5.233117676E-1,-2.525099030E0,1.054646851E1,1.085716253E1
2.426551875E0,1.001866608E0,-2.537822571E0,1.075423645E1,1.109494848E1
2.436569875E0,1.587299194E0,-2.241139526E0,1.069361252E1,1.104063285E1
2.446587875E0,1.958826599E0,-1.983525238E0,1.038076309E1,1.074856346E1
2.456605875E0,2.009571075E0,-1.954485626E0,9.806856537E0,1.019964828E1
2.466623875E0,1.868713989E0,-2.030677185E0,9.170679474E0,9.576904710E0
2.476641875E0,1.736239471E0,-2.099084930E0,8.624165955E0,9.044165161E0
2.486659875E0,1.790576477E0,-2.118993530E0,8.231382751E0,8.686308750E0
2.496677875E0,1.998494110E0,-2.077380066E0,8.059689789E0,8.559677923E0
2.506695875E0,2.193987579E0,-2.055675201E0,7.971672821E0,8.519797509E0
2.516713875E0,2.311792603E0,-2.093995514E0,7.971373444E0,8.559906356E0
2.526731875E0,2.313738556E0,-2.183659058E0,8.118367767E0,8.719498162E0
2.536749875E0,2.211950226E0,-2.279908905E0,8.424630890E0,9.003616720E0
2.546767875E0,1.952389984E0,-2.348616028E0,8.870852966E0,9.381889801E0
2.556785875E0,1.667083282E0,-2.344574432E0,9.338630219E0,9.771704575E0
2.566803875E0,1.439855804E0,-2.290087738E0,9.764195251E0,1.013198872E1
2.576821875E0,1.249601440E0,-2.179168396E0,1.009276199E1,1.040067898E1
2.586839875E0,1.114731903E0,-2.058369598E0,1.029903305E1,1.056170414E1
2.596857875E0,1.016386414E0,-1.953288116E0,1.040052200E1,1.063105045E1
2.606875875E0,9.401948547E-1,-1.945653992E0,1.038330780E1,1.060578223E1
2.616893875E0,8.864566040E-1,-2.025138702E0,1.022748184E1,1.046366938E1
2.626911875E0,8.955876160E-1,-2.145937500E0,9.982142029E0,1.024940410E1
2.636929875E0,1.023272095E0,-2.237247620E0,9.727820892E0,1.003408501E1
2.646947875E0,1.250798950E0,-2.255509644E0,9.504784698E0,9.848489931E0
2.656965875E0,1.497336273E0,-2.240690460E0,9.323960724E0,9.705614521E0
2.666983875E0,1.748064880E0,-2.195634155E0,9.130263519E0,9.551871654E0
2.677001875E0,1.985920258E0,-2.143542480E0,8.916807404E0,9.383395329E0
2.687019875E0,2.105970612E0,-2.108665009E0,8.773704987E0,9.266039042E0
2.697037875E0,2.104473724E0,-2.056273956E0,8.746761017E0,9.228374750E0
2.707055875E0,2.006876678E0,-1.988614655E0,8.854536896E0,9.294351289E0
2.717073875E0,1.883982239E0,-1.907333679E0,8.997489624E0,9.388404038E0
2.727091875E0,1.720971222E0,-1.873354340E0,9.162147217E0,9.508740193E0
2.737109875E0,1.535057831E0,-1.912722473E0,9.369615784E0,9.685277990E0
2.747127875E0,1.372346191E0,-1.945803680E0,9.617350616E0,9.907720167E0
2.757145875E0,1.241518250E0,-1.893113251E0,9.789792023E0,1.004814775E1
2.767163875E0,1.184935913E0,-1.799707489E0,9.904453583E0,1.013613442E1
2.777181875E0,1.242266693E0,-1.696871338E0,9.924811249E0,1.014517014E1
2.787199875E0,1.336420898E0,-1.655706940E0,9.831255798E0,1.005887553E1
2.797217875E0,1.390308838E0,-1.706451416E0,9.712402954E0,9.958700028E0
2.807235250E0,1.404379578E0,-1.853595428E0,9.597292328E0,9.875024964E0
2.817253250E0,1.427880707E0,-2.020198975E0,9.503736877E0,9.820441021E0
2.827271250E0,1.493444366E0,-2.164947968E0,9.441616058E0,9.801096345E0
2.837289250E0,1.623673553E0,-2.277064819E0,9.358688507E0,9.767619494E0
2.847307250E0,1.781595154E0,-2.336042175E0,9.274563446E0,9.728756419E0
2.857325250E0,1.891766052E0,-2.320324860E0,9.180708618E0,9.656505423E0
2.867343250E0,1.887724457E0,-2.276765442E0,9.118737488E0,9.586372509E0
2.877361250E0,1.810634766E0,-2.209255829E0,9.140741730E0,9.576657504E0
2.887379250E0,1.729802856E0,-2.133663025E0,9.251212006E0,9.650370946E0
2.897397250E0,1.667532349E0,-2.088906097E0,9.386081543E0,9.759237652E0
2.907415250E0,1.631307678E0,-2.069745941E0,9.546398163E0,9.903470648E0
2.917433250E0,1.625170441E0,-2.091001740E0,9.660460968E0,1.001688441E1
2.927451250E0,1.596579895E0,-2.110760651E0,9.705966339E0,1.006032606E1
2.937469250E0,1.537153473E0,-2.114802246E0,9.676327972E0,1.002330047E1
2.947487250E0,1.530567169E0,-2.099683685E0,9.630523224E0,9.974882706E0
2.957505250E0,1.584904175E0,-2.068847809E0,9.558373260E0,9.907297910E0
2.967523250E0,1.659598846E0,-2.043251038E0,9.486372986E0,9.844816685E0
2.977541250E0,1.691781921E0,-2.022144928E0,9.421108704E0,9.783071368E0
2.987559250E0,1.683698730E0,-2.017953644E0,9.321565704E0,9.684965953E0
2.997577250E0,1.641486511E0,-2.026635590E0,9.211843872E0,9.573912330E0
3.007595250E0,1.595831451E0,-2.034718781E0,9.151519318E0,9.509840396E0
3.017613250E0,1.558858337E0,-2.061213684E0,9.196725311E0,9.552926129E0
3.027631250E0,1.548978882E0,-2.115550690E0,9.316625977E0,9.678554122E0
3.037649250E0,1.572929077E0,-2.171085205E0,9.430239716E0,9.803934819E0
3.047667250E0,1.582808533E0,-2.211351471E0,9.501641235E0,9.883144456E0
3.057685250E0,1.588047638E0,-2.213596802E0,9.503437500E0,9.886214160E0
3.067703250E0,1.582209778E0,-2.176024933E0,9.466614075E0,9.841506710E0
3.077721250E0,1.506616974E0,-2.108365631E0,9.414971466E0,9.765080033E0
3.087739250E0,1.392703857E0,-2.042053528E0,9.399852905E0,9.719405398E0
3.097757250E0,1.319506073E0,-1.998643799E0,9.467362518E0,9.765583770E0
3.107775250E0,1.384620667E0,-1.963317261E0,9.616901550E0,9.912445939E0
3.117793250E0,1.548529816E0,-1.925296326E0,9.768087158E0,1.007572515E1
3.127811250E0,1.689536591E0,-1.914219360E0,9.861193542E0,1.018635890E1
3.137829250E0,1.739083557E0,-1.934127960E0,9.855655060E0,1.019309567E1
3.147847250E0,1.761985931E0,-1.974094849E0,9.771529999E0,1.012346005E1
3.157865250E0,1.767973480E0,-2.000440063E0,9.615554352E0,9.979297378E0
3.167883250E0,1.775757294E0,-2.012415161E0,9.410480804E0,9.785718048E0
3.177901250E0,1.773811340E0,-1.991608429E0,9.201515350E0,9.580229410E0
3.187919250E0,1.757794647E0,-1.989961853E0,9.028325500E0,9.410656276E0
3.197937250E0,1.737586670E0,-2.027833099E0,8.944350128E0,9.334490545E0
3.207955250E0,1.777403870E0,-2.096540222E0,8.931027832E0,9.344404933E0
3.217973250E0,1.859582977E0,-2.145787811E0,8.954528961E0,9.393936507E0
3.227991250E0,1.927841034E0,-2.157463531E0,8.972042542E0,9.427023247E0
3.238009250E0,1.975891113E0,-2.151775360E0,9.030271454E0,9.491052914E0
3.248027250E0,1.959874420E0,-2.123783569E0,9.142687683E0,9.588550592E0
3.258045250E0,1.884880371E0,-2.100132751E0,9.290430450E0,9.709553519E0
3.268063250E0,1.710642700E0,-2.117646332E0,9.472751312E0,9.856152488E0
3.278081250E0,1.507365417E0,-2.202669525E0,9.593250732E0,9.957628390E0
3.288099250E0,1.318907318E0,-2.327360229E0,9.640103302E0,1.000438473E1
3.298117250E0,1.189276886E0,-2.460882568E0,9.602681122E0,9.984077687E0
3.308135250E0,1.116378479E0,-2.582429810E0,9.530231781E0,9.936828590E0
