"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.907269583E-1,-1.240320740E0,2.140548706E0,1.005743546E1,1.035723671E1
3.007449583E-1,-1.192719727E0,2.093696136E0,1.014799713E1,1.043014811E1
3.107639583E-1,-1.167572021E0,2.165546722E0,1.018526962E1,1.047819328E1
3.207819583E-1,-1.076860657E0,2.190544739E0,1.010249176E1,1.039319272E1
3.307999583E-1,-9.678872681E-1,2.004930725E0,9.929900665E0,1.017641785E1
3.408189583E-1,-8.976832581E-1,1.718725891E0,9.746232605E0,9.937248307E0
3.508369583E-1,-8.783734131E-1,1.474134521E0,9.526489563E0,9.679804535E0
3.608559583E-1,-7.726931763E-1,1.308429108E0,9.159003754E0,9.284201163E0
3.708739583E-1,-5.959107971E-1,1.248852997E0,8.886570282E0,8.993657480E0
3.808919583E-1,-5.065466309E-1,1.305884399E0,8.724906464E0,8.836623583E0
3.909109583E-1,-7.351213074E-1,1.228944397E0,9.127868500E0,9.239517900E0
4.009289583E-1,-8.987310791E-1,1.077309723E0,9.508526917E0,9.611472203E0
4.109479583E-1,-9.927355957E-1,1.051114197E0,9.668843536E0,9.776343915E0
4.209659583E-1,-1.057251434E0,1.170565796E0,9.817334747E0,9.943242249E0
4.309839583E-1,-1.132395172E0,1.340163116E0,9.848020935E0,1.000309314E1
4.410029583E-1,-1.219963074E0,1.417851562E0,9.800419922E0,9.977316453E0
4.510209583E-1,-1.363364868E0,1.387913818E0,9.790690155E0,9.982118124E0
4.610399583E-1,-1.439107361E0,1.397942963E0,9.841734009E0,1.004415267E1
4.710579583E-1,-1.433568878E0,1.412911835E0,9.840237122E0,1.004398856E1
4.810769583E-1,-1.481469269E0,1.440753937E0,9.787397003E0,1.000318265E1
4.910949583E-1,-1.442999268E0,1.517993317E0,9.747729492E0,9.970194624E0
5.011129583E-1,-1.371897125E0,1.504521332E0,9.740394745E0,9.950928396E0
5.111322917E-1,-1.341210938E0,1.347647552E0,9.689350891E0,9.874133957E0
5.211502917E-1,-1.375639343E0,1.158890076E0,9.654623108E0,9.820751354E0
5.311692917E-1,-1.324745178E0,1.043480072E0,9.546398163E0,9.694200242E0
5.411872917E-1,-1.214574280E0,9.880952454E-1,9.353449402E0,9.483593128E0
5.512052917E-1,-1.145717468E0,9.560618591E-1,9.205856323E0,9.326012730E0
5.612242917E-1,-1.086440735E0,9.845027161E-1,9.207053833E0,9.323059549E0
5.712422917E-1,-1.001716919E0,1.090931396E0,9.233099670E0,9.351133494E0
5.812612917E-1,-1.013991394E0,1.174008636E0,9.280101929E0,9.408866384E0
5.912792917E-1,-1.087338867E0,1.224004669E0,9.334588623E0,9.477079614E0
6.012982917E-1,-1.130449219E0,1.280137939E0,9.372010803E0,9.526345316E0
6.113162917E-1,-1.167422333E0,1.364263000E0,9.436227264E0,9.605543890E0
6.213342917E-1,-1.189576263E0,1.440005493E0,9.559870148E0,9.740627534E0
6.313532917E-1,-1.198258209E0,1.498533783E0,9.647438049E0,9.836385878E0
6.413712917E-1,-1.208736420E0,1.500180359E0,9.683213654E0,9.873004178E0
6.513902917E-1,-1.268911285E0,1.436412964E0,9.743089142E0,9.929813900E0
6.614082917E-1,-1.353335724E0,1.393003235E0,9.774673462E0,9.965752198E0
6.714262917E-1,-1.446292419E0,1.462608490E0,9.763147430E0,9.977476289E0
6.814452917E-1,-1.467099152E0,1.617236938E0,9.768985291E0,1.001004040E1
6.914632917E-1,-1.412612457E0,1.773661652E0,9.810299377E0,1.006892862E1
7.014822917E-1,-1.383872223E0,1.852547607E0,9.804311829E0,1.007330956E1
7.115002917E-1,-1.399888916E0,1.863175507E0,9.775122528E0,1.004908615E1
7.215192917E-1,-1.399888916E0,1.778751068E0,9.807904358E0,1.006571568E1
7.315372917E-1,-1.378782806E0,1.664388885E0,9.824819183E0,1.005973679E1
7.415552917E-1,-1.340911560E0,1.567989349E0,9.801916809E0,1.001669644E1
7.515742917E-1,-1.240320740E0,1.408570862E0,9.768536224E0,9.947198971E0
7.615922917E-1,-1.163530426E0,1.246457977E0,9.688303070E0,9.837208797E0
7.716112917E-1,-1.117725677E0,1.095871124E0,9.539213104E0,9.666790101E0
7.816292917E-1,-1.193767548E0,9.098080444E-1,9.376052399E0,9.495429965E0
7.916472917E-1,-1.290915527E0,7.875123596E-1,9.284293213E0,9.406632717E0
8.016662917E-1,-1.250050507E0,8.195457458E-1,9.223519592E0,9.343853336E0
8.116842917E-1,-1.238374786E0,9.861492920E-1,9.192234650E0,9.327552755E0
8.217032917E-1,-1.334474945E0,1.129850464E0,9.237740021E0,9.401767182E0
8.317212917E-1,-1.392853546E0,1.222058716E0,9.336983643E0,9.519072016E0
8.417402917E-1,-1.451681213E0,1.304387512E0,9.388027496E0,9.588736382E0
8.517582917E-1,-1.549278259E0,1.372346191E0,9.317823486E0,9.544916538E0
8.617762917E-1,-1.726809082E0,1.410516815E0,9.287885742E0,9.551766792E0
8.717952917E-1,-1.858235779E0,1.419647827E0,9.266180878E0,9.556701744E0
8.818132917E-1,-1.813029785E0,1.470242615E0,9.177116089E0,9.469326801E0
8.918322917E-1,-1.735341339E0,1.630708923E0,9.191635895E0,9.495093026E0
9.018502917E-1,-1.640738068E0,1.690734100E0,9.305998077E0,9.599593920E0
9.118682917E-1,-1.609902191E0,1.419348450E0,9.435778198E0,9.676788997E0
9.218872917E-1,-1.574425964E0,1.127605133E0,9.308692474E0,9.508000107E0
9.319052917E-1,-1.357527008E0,9.951306152E-1,8.957223358E0,9.114001032E0
9.419242917E-1,-1.171912994E0,8.418493652E-1,8.900790710E0,9.016993162E0
9.519422917E-1,-9.921368408E-1,6.191125488E-1,8.905281372E0,8.981741044E0
9.619612917E-1,-8.857081604E-1,5.096900940E-1,8.767717438E0,8.827068143E0
9.719792917E-1,-8.170010376E-1,5.655239868E-1,8.827892303E0,8.883636113E0
9.819972917E-1,-8.304730225E-1,6.394702148E-1,8.946296082E0,9.007486951E0
9.920162917E-1,-9.315129089E-1,7.740403748E-1,8.989406433E0,9.070627477E0
1.002034292E0,-1.162033539E0,9.720785522E-1,9.069639587E0,9.195304285E0
1.012053292E0,-1.123264160E0,8.446934509E-1,8.941056976E0,9.050841356E0
1.022071292E0,-1.152154083E0,7.162605286E-1,8.781189423E0,8.885368639E0
1.032089292E0,-1.227148132E0,7.565267944E-1,8.519533539E0,8.640641009E0
1.042108292E0,-1.183588715E0,8.065228271E-1,8.200995941E0,8.325124368E0
1.052126292E0,-1.273851013E0,1.109792175E0,7.899223480E0,8.077875133E0
1.062145292E0,-1.345102844E0,1.319655762E0,7.958200836E0,8.178248806E0
1.072163292E0,-1.480122070E0,1.417103119E0,8.450976105E0,8.695857618E0
1.082182292E0,-1.547631683E0,1.644031219E0,9.196725311E0,9.469834155E0
1.092200292E0,-1.446292419E0,1.573078766E0,9.953252106E0,1.018005727E1
1.102218292E0,-1.644779663E0,1.307231598E0,1.024304947E1,1.045630035E1
1.112237292E0,-1.873354340E0,1.097068634E0,1.011341904E1,1.034380301E1
1.122255292E0,-2.001637573E0,9.532177734E-1,9.578132172E0,9.831367809E0
1.132274292E0,-1.923200684E0,9.505233765E-1,8.949888611E0,9.203407070E0
1.142292292E0,-1.901346130E0,1.191971283E0,8.649463348E0,8.935833977E0
1.152310292E0,-1.787582703E0,1.630110168E0,8.807384949E0,9.133605023E0
1.162329292E0,-1.402134247E0,1.891766052E0,9.325307922E0,9.618010558E0
1.172347292E0,-1.218316498E0,1.800904999E0,9.988578644E0,1.022248782E1
1.182366292E0,-1.273401947E0,1.453627167E0,1.041414368E1,1.059192962E1
1.192384292E0,-1.273401947E0,1.202449493E0,1.042746597E1,1.057352751E1
1.202403292E0,-1.070424042E0,1.147214355E0,9.992919617E0,1.011535224E1
1.212421292E0,-8.355624390E-1,1.249152374E0,9.389374695E0,9.508885497E0
1.222439292E0,-6.420149231E-1,1.386117554E0,8.753646698E0,8.885934703E0
1.232458292E0,-4.890330505E-1,1.480271759E0,8.245303802E0,8.391388002E0
1.242476292E0,-4.433779907E-1,1.575473785E0,7.954009552E0,8.120650814E0
1.252495292E0,-4.480183411E-1,1.754351807E0,8.190667419E0,8.388414837E0
1.262513292E0,-4.046086121E-1,1.817520447E0,8.982969818E0,9.173921487E0
1.272532292E0,-5.312452698E-1,1.616189117E0,9.745184784E0,9.892568689E0
1.282550292E0,-9.063652039E-1,1.411414948E0,1.012060410E1,1.025866547E1
1.292568292E0,-6.233038330E-1,1.235081635E0,9.994266815E0,1.008956409E1
1.302587292E0,-3.954776001E-1,8.449928284E-1,9.524842987E0,9.570425766E0
1.312605292E0,-3.206332397E-1,8.647517395E-1,9.290879517E0,9.336543442E0
1.322624292E0,-2.633024597E-1,1.198407898E0,9.357940063E0,9.438037503E0
1.332642292E0,-6.990463257E-2,1.531764679E0,9.455686798E0,9.579206779E0
1.342660292E0,9.819580078E-2,1.790426788E0,9.592951355E0,9.759097612E0
1.352679292E0,1.736389160E-1,1.841320953E0,9.844727783E0,1.001694956E1
1.362697292E0,3.490740967E-1,1.622176666E0,1.013362701E1,1.026857859E1
1.372716292E0,5.134323120E-1,1.270108795E0,1.023077499E1,1.032209020E1
1.382734292E0,5.580395508E-1,8.728349304E-1,9.985135803E0,1.003873428E1
1.392753292E0,6.134243774E-1,6.117778015E-1,9.440867615E0,9.480534946E0
1.402771292E0,5.837860107E-1,4.189787292E-1,8.959618378E0,8.988387550E0
1.412789292E0,5.343887329E-1,2.080673218E-1,8.709338837E0,8.728198342E0
1.422808292E0,4.441264343E-1,-1.389111328E-1,8.536148987E0,8.548823552E0
1.432826292E0,1.399589539E-1,-4.915777588E-1,8.465944977E0,8.481359652E0
1.442845292E0,-3.817062378E-1,-8.096662903E-1,8.737630005E0,8.783361387E0
1.452863292E0,-5.839356995E-1,-1.100661163E0,8.993298340E0,9.079198804E0
1.462881292E0,-7.774832153E-1,-1.390608215E0,9.052575073E0,9.191702063E0
1.472900292E0,-1.175954590E0,-1.338217163E0,9.032816162E0,9.206816072E0
1.482918292E0,-1.406475220E0,-9.404942322E-1,9.159901886E0,9.314853971E0
1.492937292E0,-1.576820984E0,-2.647993469E-1,9.531279602E0,9.664459321E0
1.502955292E0,-1.546134796E0,6.119274902E-1,1.010518616E1,1.024108272E1
1.512978167E0,-1.286873932E0,1.524130554E0,1.088296875E1,1.106426804E1
1.522996167E0,-1.409019928E0,2.076631622E0,1.162662231E1,1.189437188E1
1.533014167E0,-1.602417755E0,2.177521820E0,1.180310532E1,1.210878355E1
1.543033167E0,-1.521585846E0,1.398691406E0,1.128503265E1,1.147272954E1
1.553051167E0,-1.657353516E0,6.173162842E-1,1.103849533E1,1.117927901E1
1.563070167E0,-1.633253632E0,7.514373779E-1,1.060664337E1,1.075793006E1
1.573088167E0,-1.188977509E0,1.020428009E0,9.805060272E0,9.929458584E0
1.583106167E0,-8.150550842E-1,9.946815491E-1,9.064400482E0,9.155165879E0
1.593125167E0,-7.177574158E-1,7.213499451E-1,8.828191681E0,8.886646713E0
1.603143167E0,-7.062313843E-1,3.962260437E-1,9.003926239E0,9.040268003E0
1.613162167E0,-5.996530151E-1,2.585124207E-1,9.422755280E0,9.445354915E0
1.623180167E0,-6.077362061E-1,1.799258423E-1,1.001612137E1,1.003615483E1
1.633199167E0,-6.129753113E-1,2.142045593E-1,1.045126648E1,1.047141792E1
1.643217167E0,-6.240522766E-1,3.360511780E-1,1.059152481E1,1.061521406E1
1.653235167E0,-5.863307190E-1,5.474116516E-1,1.052715866E1,1.055767553E1
1.663254167E0,-6.956034851E-1,8.562194824E-1,1.057146652E1,1.062887014E1
1.673272167E0,-6.971003723E-1,1.209484863E0,1.051174072E1,1.060403204E1
1.683291167E0,-5.138813782E-1,1.005309448E0,1.027193939E1,1.033380182E1
1.693309167E0,-3.141966248E-1,1.087638245E0,1.042731628E1,1.048859387E1
1.703328167E0,-1.059796143E-1,1.194066925E0,1.058149567E1,1.064918204E1
1.713346167E0,1.175056458E-1,1.002914429E0,1.066412384E1,1.071182441E1
1.723364167E0,1.525328064E-1,8.702902222E-1,1.086276077E1,1.089863491E1
1.733383167E0,-1.743873596E-1,9.219328308E-1,1.097472794E1,1.101476393E1
1.743401167E0,-2.284249878E-1,1.209035797E0,1.092847412E1,1.099752209E1
1.753420167E0,-2.863545227E-1,1.482367401E0,1.060424835E1,1.071118551E1
1.763438167E0,-2.963836670E-1,1.704505463E0,1.006132736E1,1.020899067E1
1.773456167E0,-2.947370911E-1,1.763931885E0,9.682165833E0,9.845946417E0
1.783475167E0,-2.453398132E-1,1.633852386E0,9.561965790E0,9.703651633E0
1.793493167E0,-2.763253784E-1,1.436263275E0,9.633217621E0,9.743617893E0
1.803512167E0,-3.335064697E-1,1.384171600E0,9.730365601E0,9.833980491E0
1.813530167E0,-2.459385681E-1,1.619332581E0,9.760752411E0,9.897222409E0
1.823549167E0,-4.610412598E-2,1.644929352E0,9.741143188E0,9.879159316E0
1.833567167E0,-1.856140137E-1,1.539398804E0,9.864337006E0,9.985456715E0
1.843585167E0,-4.351451111E-1,1.496138763E0,1.002779709E1,1.014812775E1
1.853604167E0,-1.658551025E-1,1.543141022E0,1.007360184E1,1.019246026E1
1.863622167E0,3.996688843E-2,1.519340515E0,1.008108627E1,1.019501316E1
1.873641167E0,5.029541016E-2,1.411714325E0,1.015787659E1,1.025562888E1
1.883659167E0,1.332229614E-1,1.304537201E0,1.024140289E1,1.032501326E1
1.893677167E0,3.164419556E-1,1.026565247E0,1.047267197E1,1.052762223E1
1.903696167E0,4.099974060E-1,6.240522766E-1,1.103385498E1,1.105909105E1
1.913714167E0,5.795947266E-1,1.951940918E-1,1.158006912E1,1.159620764E1
1.923733167E0,6.975494385E-1,-2.665956116E-1,1.151420609E1,1.153839634E1
1.933751167E0,6.890171814E-1,-7.508386230E-1,1.101933517E1,1.106635672E1
1.943770167E0,5.998027039E-1,-1.022074585E0,1.074390793E1,1.080906829E1
1.953788167E0,3.559597778E-1,-8.164022827E-1,1.071546707E1,1.075241622E1
1.963806167E0,5.703140259E-1,-3.284170532E-1,1.069810318E1,1.071832671E1
1.973825167E0,6.816824341E-1,2.161505127E-1,1.061248123E1,1.063654878E1
1.983843167E0,6.390211487E-1,6.429130554E-1,1.041878403E1,1.045814256E1
1.993862167E0,4.650828552E-1,8.231382751E-1,1.022643402E1,1.027004438E1
2.003880167E0,2.841091919E-1,9.279203796E-1,1.010788055E1,1.015435885E1
2.013899167E0,7.125183105E-2,1.027463379E0,1.005533981E1,1.010794819E1
2.023917167E0,-1.790277100E-1,1.161285095E0,1.005399261E1,1.012242073E1
2.033935167E0,-3.649411011E-1,1.128503265E0,1.018526962E1,1.025409279E1
2.043954167E0,-3.770658875E-1,8.873547363E-1,1.006641678E1,1.011248357E1
2.053972167E0,-4.183799744E-1,5.245092773E-1,9.876312103E0,9.899075338E0
2.063991167E0,-3.999682617E-1,6.212081909E-1,9.708361359E0,9.736434383E0
2.074009167E0,-2.983296204E-1,7.081773376E-1,9.393715668E0,9.425094681E0
2.084028167E0,-2.541714478E-1,8.044271851E-1,9.165140991E0,9.203885897E0
2.094046167E0,-2.535726929E-1,1.002315674E0,9.123527527E0,9.181921931E0
2.104064167E0,-1.788780212E-1,1.218316498E0,9.266330566E0,9.347789824E0
2.114083167E0,-8.996292114E-2,1.273701324E0,9.511670380E0,9.596993373E0
2.124101167E0,-2.194436646E-1,1.341809692E0,9.649982758E0,9.745295070E0
2.134120167E0,-2.918930054E-1,1.355281677E0,9.997859344E0,1.009352176E1
2.144138167E0,-4.032614136E-1,1.273851013E0,1.021131546E1,1.029836296E1
2.154156167E0,-3.489244080E-1,1.231638794E0,1.012150223E1,1.020213163E1
2.164175167E0,-1.766326904E-1,1.218166809E0,9.921967163E0,9.998027899E0
2.174193167E0,-4.490661621E-4,1.155596924E0,9.639953613E0,9.708970600E0
2.184212167E0,2.284249878E-1,1.123114471E0,9.439520416E0,9.508843767E0
2.194230167E0,4.198768616E-1,9.464817810E-1,9.481133881E0,9.537506173E0
2.204249167E0,6.432124329E-1,7.363188171E-1,9.492510223E0,9.542726967E0
2.214267167E0,6.800358582E-1,6.251000977E-1,9.610764313E0,9.655049952E0
2.224285167E0,6.424639893E-1,4.517605591E-1,9.655521240E0,9.687411316E0
2.234304167E0,5.809419250E-1,2.968327332E-1,9.693392487E0,9.715320946E0
2.244322167E0,4.742138672E-1,2.582130432E-1,9.825867004E0,9.840691803E0
2.254341167E0,2.836601257E-1,3.981719971E-1,9.908195801E0,9.920249394E0
2.264359167E0,2.389031982E-1,3.121009827E-1,9.796977081E0,9.804858066E0
2.274378167E0,-7.948471069E-2,3.017724609E-1,9.935588837E0,9.940488417E0
2.284396167E0,-3.433859253E-1,3.875440979E-1,1.019814285E1,1.021127915E1
2.294414167E0,-4.355941772E-1,4.222718811E-1,1.045396088E1,1.047154973E1
2.304433167E0,-5.254074097E-1,4.980143738E-1,1.042013123E1,1.044524801E1
2.314451167E0,-2.875520325E-1,7.158114624E-1,1.016640884E1,1.019563343E1
2.324470167E0,1.047821045E-2,8.416996765E-1,9.884245605E0,9.920024160E0
2.334488167E0,1.118174744E-1,8.192463684E-1,9.618997192E0,9.654469159E0
2.344506167E0,9.744735718E-2,6.912625122E-1,9.369316406E0,9.395287636E0
2.354525167E0,7.289840698E-2,4.842430115E-1,9.204808502E0,9.217825396E0
2.364543167E0,1.014889526E-1,2.474354553E-1,9.161099396E0,9.165002261E0
2.374562167E0,1.294807434E-1,2.544708252E-3,9.203461304E0,9.204372423E0
2.384580167E0,1.730401611E-1,-1.742376709E-1,9.355095978E0,9.358318354E0
2.394599167E0,1.913021851E-1,-1.492396545E-1,9.603878632E0,9.606942998E0
2.404617167E0,2.881507874E-1,-7.005432129E-2,9.992470551E0,9.996869819E0
2.414635167E0,2.338137817E-1,3.367996216E-2,1.051039352E1,1.051304786E1
2.424654167E0,7.873626709E-2,8.711883545E-2,1.089838669E1,1.089901929E1
2.434672167E0,5.523513794E-2,4.079017639E-1,1.097368011E1,1.098139745E1
2.444691167E0,-7.753875732E-2,7.423063660E-1,1.075917618E1,1.078503143E1
2.454709167E0,-3.525169373E-1,7.363188171E-1,1.032882111E1,1.036103176E1
2.464728167E0,-4.781057739E-1,6.261479187E-1,9.886790314E0,9.918128304E0
2.474746167E0,-3.918850708E-1,4.968168640E-1,9.614656219E0,9.635456145E0
2.484764167E0,-3.339555359E-1,2.972817993E-1,9.547296295E0,9.557759639E0
2.494783167E0,-1.082249451E-1,2.707868958E-1,9.640402679E0,9.644812181E0
2.504801167E0,2.248324585E-1,4.309538269E-1,9.601333923E0,9.613630113E0
2.514815792E0,4.180805969E-1,5.801934814E-1,9.534423065E0,9.561204895E0
2.524833792E0,3.649411011E-1,1.010398865E-1,9.450597382E0,9.458180688E0
2.534852792E0,-7.723937988E-2,-2.227368164E-1,9.466015320E0,9.468950504E0
2.544870792E0,-2.441423035E-1,6.571334839E-2,9.301058350E0,9.304494083E0
2.554888792E0,-1.336720276E-1,5.210664368E-1,8.919052734E0,8.935260495E0
2.564907792E0,-1.457968140E-1,8.526269531E-1,8.715027008E0,8.757849347E0
2.574925792E0,-2.215393066E-1,1.202000427E0,9.036408691E0,9.118693258E0
2.584944792E0,-1.342707825E-1,1.555565186E0,9.533824310E0,9.660829036E0
2.594962792E0,9.445358276E-2,1.730102234E0,1.000878662E1,1.015765646E1
2.604980792E0,2.261796570E-1,1.726360016E0,1.028556107E1,1.043188586E1
2.614999792E0,3.059637451E-1,1.439107361E0,1.049407745E1,1.059671201E1
2.625017792E0,3.649411011E-1,1.011596375E0,1.032612671E1,1.038197486E1
2.635036792E0,4.501139832E-1,4.273612976E-1,9.845326538E0,9.864871764E0
2.645054792E0,2.568658447E-1,-1.477427673E-1,9.628128204E0,9.632687097E0
2.655073792E0,2.088157654E-1,-3.968247986E-1,9.782307587E0,9.792579623E0
2.665091792E0,3.423381042E-1,-3.914360046E-1,9.959688721E0,9.973255082E0
2.675109792E0,4.285588074E-1,-3.891906738E-1,1.000788849E1,1.002461790E1
2.685128792E0,5.198689270E-1,-4.761598206E-1,1.000369720E1,1.002850685E1
2.695146792E0,5.480104065E-1,-5.733078003E-1,9.996961212E0,1.002837129E1
2.705165792E0,4.664300537E-1,-5.809419250E-1,9.892328796E0,9.920343720E0
2.715183792E0,3.342549133E-1,-4.492158508E-1,9.645192719E0,9.661431768E0
2.725202792E0,2.243833923E-1,-2.677931213E-1,9.439370728E0,9.445834044E0
2.735220792E0,1.076261902E-1,-1.532812500E-1,9.404044189E0,9.405909082E0
2.745238792E0,-8.158035278E-2,-1.803749084E-1,9.427096252E0,9.429174631E0
2.755257792E0,-1.766326904E-1,-3.076103210E-1,9.550589447E0,9.557174373E0
2.765275792E0,-3.528163147E-1,-4.861889648E-1,9.574689331E0,9.593515250E0
2.775294792E0,-4.077520752E-1,-6.152206421E-1,9.772128754E0,9.799962172E0
2.785312792E0,-3.192860413E-1,-6.559359741E-1,1.002734802E1,1.005385020E1
2.795331792E0,-8.966354370E-2,-6.363267517E-1,1.030277527E1,1.032279659E1
2.805349792E0,9.999206543E-2,-5.885760498E-1,1.048060547E1,1.049759549E1
2.815367792E0,2.145039368E-1,-4.513114929E-1,1.054572006E1,1.055755207E1
2.825386792E0,2.047741699E-1,-3.592529297E-1,1.030008087E1,1.030837820E1
2.835404792E0,3.100053406E-1,-4.216731262E-1,1.007674530E1,1.009032742E1
2.845423792E0,2.412982178E-1,-3.921844482E-1,9.737251282E0,9.748132949E0
2.855441792E0,3.444337463E-1,-4.595443726E-1,9.708511047E0,9.725482116E0
2.865459792E0,4.755610657E-1,-9.660910034E-1,9.958341522E0,1.001638937E1
2.875478792E0,5.075944519E-1,-1.559906158E0,9.961634674E0,1.009579738E1
2.885496792E0,5.584886169E-1,-1.873953094E0,9.498797150E0,9.697976955E0
2.895515792E0,6.740483093E-1,-1.936822357E0,8.833730164E0,9.068649876E0
2.905533792E0,9.086105347E-1,-1.942959595E0,8.398884430E0,8.668444195E0
2.915552792E0,1.129401398E0,-1.888323212E0,8.432265015E0,8.714608732E0
2.925570792E0,1.221459961E0,-1.739981689E0,8.761580200E0,9.015807691E0
2.935588792E0,9.713301086E-1,-1.606609039E0,9.047934723E0,9.240660016E0
2.945607792E0,5.761518860E-1,-1.593586121E0,9.253307648E0,9.407187154E0
2.955625792E0,2.869532776E-1,-1.639241180E0,9.463470612E0,9.608679922E0
2.965644792E0,8.307723999E-2,-1.654808807E0,9.669142914E0,9.810077406E0
2.975662792E0,-1.657054138E-1,-1.580862579E0,9.932744751E0,1.005912536E1
2.985681792E0,-1.984872437E-1,-1.549727325E0,1.007689499E1,1.019729693E1
2.995699792E0,-1.008901978E-1,-1.619033203E0,1.025622208E1,1.038371507E1
3.005717792E0,1.800755310E-1,-1.706152039E0,1.033855087E1,1.047993398E1
3.015736792E0,5.194198608E-1,-1.833836517E0,1.022763153E1,1.040371088E1
3.025754792E0,7.720944214E-1,-1.949695587E0,1.002510269E1,1.024207629E1
3.035773792E0,9.235794067E-1,-2.000140686E0,9.800569611E0,1.004513446E1
3.045791792E0,9.864486694E-1,-2.005828857E0,9.567055206E0,9.824712500E0
3.055810792E0,9.957293701E-1,-1.987267456E0,9.380543060E0,9.640295484E0
3.065828792E0,1.005159760E0,-1.996398468E0,9.271120605E0,9.536751557E0
3.075846792E0,1.083446960E0,-2.024539948E0,9.264683990E0,9.544998102E0
3.085865792E0,1.266665955E0,-2.098635864E0,9.229656830E0,9.549621999E0
3.095883792E0,1.545985107E0,-2.220332794E0,9.211993561E0,9.601081868E0
3.105902792E0,1.887425079E0,-2.348017273E0,9.136251068E0,9.620116534E0
3.115920792E0,2.162253571E0,-2.458188171E0,9.073980560E0,9.646509877E0
3.125938792E0,2.321522369E0,-2.531236267E0,9.040150909E0,9.670623125E0
3.135957792E0,2.376607819E0,-2.577639771E0,9.082363129E0,9.735595077E0
3.145975792E0,2.391726379E0,-2.607278137E0,9.140592041E0,9.801463014E0
3.155994792E0,2.398911438E0,-2.618953857E0,9.145831146E0,9.811214132E0
3.166012792E0,2.335742798E0,-2.565514984E0,9.080716553E0,9.720955440E0
3.176031792E0,2.224973145E0,-2.389630737E0,9.017697601E0,9.590605329E0
3.186049792E0,2.175126801E0,-2.249821472E0,9.028774567E0,9.555712607E0
3.196067792E0,2.223176880E0,-2.127675476E0,9.128916321E0,9.633619858E0
3.206086792E0,2.345921631E0,-2.032473450E0,9.271869049E0,9.777619970E0
3.216104792E0,2.421065369E0,-1.998194733E0,9.402846680E0,9.913014950E0
3.226123792E0,2.453248444E0,-2.023043060E0,9.477391663E0,9.996603617E0
3.236141792E0,2.406695251E0,-2.076631622E0,9.484876099E0,1.000337221E1
3.246160792E0,2.343376923E0,-2.120041351E0,9.424850922E0,9.940513348E0
3.256178792E0,2.287243652E0,-2.072440338E0,9.337283020E0,9.834192731E0
3.266196792E0,2.211052094E0,-1.984573059E0,9.284891968E0,9.748666598E0
3.276215792E0,2.078577576E0,-1.951791229E0,9.259744263E0,9.688799593E0
3.286233792E0,1.970652008E0,-1.981279907E0,9.280700684E0,9.692282733E0
